name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986
PretaxIncome,"699,460,000","212,461,000","219,853,000","47,882,000","219,264,000","176,132,000","459,840,000","171,530,000","183,971,000","191,701,000","102,312,000","154,123,000","206,376,000","171,789,000","214,099,000","214,884,000","200,079,000","221,655,000","250,415,000","252,049,000","243,010,000","215,715,000","241,808,000","243,782,000","217,129,000","227,932,000","215,671,000","170,657,000","167,120,000","208,476,000","190,335,000","194,370,000","180,993,000","86,505,000","172,747,000","169,189,000","159,613,000","167,701,000","151,047,000","138,897,000","130,063,000","139,964,000","123,167,000","110,853,000","95,710,000","104,487,000","94,084,000","86,278,000","77,363,000","93,708,000","70,887,000","66,223,000","61,863,000","102,466,000","67,958,000","53,723,000","57,283,000","55,175,000","56,010,000","49,031,000","43,751,000","50,918,000","43,831,000","39,368,000","33,426,000","45,265,000","36,149,000","32,889,000","20,941,000","35,745,000","24,823,000","23,940,000","23,412,000","26,887,000","20,046,000","14,871,000","9,418,000","16,910,000","22,716,000","23,828,000","17,171,000","18,268,000","15,459,000","-107,470,000","10,428,000","-27,495,000","195,588,000","44,000","3,986,000","-5,900,000","1,200,000","500,000","4,500,000","13,300,000","10,100,000","8,800,000","1,100,000","8,600,000","7,200,000","5,500,000","3,100,000","2,300,000","900,000","2,800,000","6,900,000","13,400,000","5,800,000","10,300,000","7,800,000","11,100,000","8,400,000","8,300,000","4,700,000","7,500,000","6,800,000","5,600,000","4,400,000","5,600,000","4,900,000","3,600,000","2,400,000","3,400,000","1,900,000","1,700,000","700,000","-200,000","1,200,000","2,100,000","-600,000",,,,,,,,,,,,,,,,
TaxProvision,"143,864,000","37,619,000","44,058,000","15,175,000","47,012,000","34,627,000","103,164,000","36,782,000","36,812,000","37,370,000","20,377,000","27,154,000","40,157,000","40,469,000","44,718,000","45,527,000","40,078,000","-115,003,000","72,991,000","72,366,000","69,797,000","66,024,000","71,829,000","77,328,000","66,769,000","61,824,000","68,389,000","55,619,000","56,186,000","60,604,000","61,333,000","65,337,000","61,467,000","26,442,000","57,403,000","56,282,000","49,573,000","55,893,000","52,160,000","41,068,000","41,355,000","48,772,000","44,332,000","38,809,000","31,154,000","33,850,000","33,212,000","30,801,000","27,077,000","33,212,000","22,493,000","22,478,000","21,033,000","30,926,000","22,944,000","18,436,000","20,466,000","22,586,000","20,169,000","17,916,000","16,171,000","11,772,000","17,103,000","15,495,000","13,282,000","17,893,000","9,593,000","13,086,000","8,421,000","14,319,000","10,044,000","9,626,000","9,283,000","10,679,000","7,999,000","5,928,000","3,825,000","6,966,000","8,948,000","9,136,000","6,767,000","7,222,000","6,217,000","-38,487,000","4,100,000","-9,645,000","72,252,000","2,657,000","1,594,000","-2,300,000","500,000","200,000","1,700,000","5,100,000","3,800,000","3,400,000","400,000","3,200,000","2,800,000","2,200,000","1,200,000","700,000","100,000","1,100,000","2,700,000","5,100,000","2,300,000","4,100,000","3,300,000","4,600,000","3,300,000","3,400,000","1,700,000","2,800,000","2,700,000","2,300,000","1,800,000","2,300,000","1,900,000","1,400,000","900,000","1,300,000","700,000","700,000","300,000","-100,000","400,000","800,000","-200,000",,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"555,596,000","174,842,000","175,795,000","32,707,000","172,252,000","141,505,000","356,676,000","134,748,000","147,159,000","154,331,000","81,935,000","126,969,000","166,219,000","131,320,000","169,381,000","169,357,000","160,001,000","336,658,000","177,424,000","179,683,000","173,213,000","149,691,000","169,979,000","166,454,000","150,360,000","166,108,000","147,282,000","115,038,000","110,934,000","147,872,000","129,002,000","129,033,000","119,526,000","60,063,000","115,344,000","112,907,000","110,040,000","111,808,000","98,887,000","97,829,000","88,708,000","91,192,000","78,835,000","72,044,000","64,556,000","70,637,000","60,872,000","55,477,000","50,286,000","60,496,000","48,394,000","43,745,000","40,830,000","71,540,000","45,014,000","35,287,000","36,817,000","32,589,000","35,841,000","31,115,000","27,580,000","39,146,000","26,728,000","23,873,000","20,144,000","27,372,000","26,556,000","19,803,000","12,520,000","21,426,000","14,779,000","14,314,000","14,129,000","16,208,000","12,047,000","8,943,000","5,593,000","9,944,000","13,768,000","14,692,000","10,404,000","11,046,000","9,242,000","-68,983,000","6,328,000","-17,850,000","123,336,000","-2,613,000","2,392,000","-3,600,000","700,000","-1,100,000","2,800,000","8,200,000","6,300,000","5,400,000","700,000","5,400,000","4,400,000","3,300,000","1,900,000","1,600,000","800,000","1,700,000","4,200,000","8,300,000","3,500,000","6,200,000","4,500,000","6,500,000","5,100,000","4,900,000","3,000,000","4,700,000","4,100,000","3,300,000","2,600,000","3,300,000","3,000,000","2,200,000","1,500,000","2,100,000","1,200,000","1,000,000","400,000","-100,000","800,000","1,300,000","-400,000",,,,,,,,,,,,,,,,
	NetIncome,"555,596,000","174,842,000","175,795,000","32,707,000","172,252,000","141,505,000","356,676,000","134,748,000","147,159,000","154,331,000","81,935,000","126,969,000","166,219,000","131,320,000","169,381,000","169,357,000","160,001,000","336,658,000","177,424,000","179,683,000","173,213,000","149,691,000","169,979,000","166,454,000","150,360,000","166,108,000","147,282,000","115,038,000","110,934,000","147,872,000","129,002,000","129,033,000","119,526,000","60,063,000","115,344,000","112,907,000","110,040,000","111,808,000","98,887,000","97,829,000","88,708,000","91,192,000","78,835,000","72,044,000","64,556,000","70,637,000","60,872,000","55,477,000","50,286,000","60,496,000","48,394,000","43,745,000","40,830,000","71,540,000","45,014,000","35,287,000","36,817,000","32,589,000","35,841,000","31,115,000","27,580,000","39,146,000","26,728,000","23,873,000","20,144,000","27,372,000","26,556,000","19,803,000","12,520,000","21,426,000","14,779,000","14,314,000","14,129,000","16,208,000","12,047,000","8,943,000","5,593,000","9,944,000","13,768,000","14,692,000","10,404,000","11,046,000","9,242,000","-68,983,000","6,328,000","-17,850,000","123,336,000","-2,613,000","2,392,000","-3,600,000","700,000","-1,100,000","2,800,000","8,200,000","6,300,000","5,400,000","700,000","5,400,000","4,400,000","3,300,000","1,900,000","1,600,000","800,000","1,700,000","4,200,000","8,300,000","3,500,000","6,200,000","4,500,000","6,500,000","5,100,000","4,900,000","3,000,000","4,700,000","4,100,000","3,300,000","2,600,000","3,300,000","3,000,000","2,200,000","1,500,000","2,100,000","1,200,000","1,000,000","400,000","-100,000","800,000","1,300,000","-400,000",,,,,,,,,,,,,,,,
		NetIncomeIncludingNoncontrollingInterests,"555,596,000","174,842,000","175,795,000","32,707,000","172,252,000","141,505,000","356,676,000","134,748,000","147,159,000","154,331,000","81,935,000","126,969,000","166,219,000","131,320,000","169,381,000","169,357,000","160,001,000","336,658,000","177,424,000","179,683,000","173,213,000","149,691,000","169,979,000","166,454,000","150,360,000","166,108,000","147,282,000","115,038,000","110,934,000","147,872,000","129,002,000","129,033,000","119,526,000","60,063,000","115,344,000","112,907,000","110,040,000","111,808,000","98,887,000","97,829,000","88,708,000","91,192,000","78,835,000","72,044,000","64,556,000","70,637,000","60,872,000","55,477,000","50,286,000","60,496,000","48,394,000","43,745,000","40,830,000","71,540,000","45,014,000","35,287,000","36,817,000","32,589,000","35,841,000","31,115,000","27,580,000","39,146,000","26,728,000","23,873,000","20,144,000","27,372,000","26,556,000","19,803,000","12,520,000","21,426,000","14,779,000","14,314,000","14,129,000","16,208,000","12,047,000","8,943,000","5,593,000","9,944,000","13,768,000","14,692,000","10,404,000","11,046,000","9,242,000","-68,983,000","6,328,000","-17,850,000","123,336,000","-2,613,000","2,392,000","-3,600,000","700,000","-1,100,000","2,800,000","8,200,000","6,300,000","5,400,000","700,000","5,400,000","4,400,000","3,300,000","1,900,000","1,600,000","800,000","1,700,000","4,200,000","8,300,000","3,500,000","6,200,000","4,500,000","6,500,000","5,100,000","4,900,000","3,000,000","4,700,000","4,100,000","3,300,000","2,600,000","3,300,000","3,000,000","2,200,000","1,500,000","2,100,000","1,200,000","1,000,000","400,000","-100,000","800,000","1,300,000","-400,000","1,300,000","1,000,000","800,000","500,000","600,000","800,000","1,100,000","1,000,000","1,600,000","1,100,000","700,000","700,000","400,000","400,000","400,000","300,000"
			NetIncomeContinuousOperations,"555,596,000","174,842,000","175,795,000","32,707,000","172,252,000","141,505,000","356,676,000","134,748,000","147,159,000","154,331,000","81,935,000","126,969,000","166,219,000","131,320,000","169,381,000","169,357,000","160,001,000","336,658,000","177,424,000","179,683,000","173,213,000","149,691,000","169,979,000","166,454,000","150,360,000","166,108,000","147,282,000","115,038,000","110,934,000","147,872,000","129,002,000","129,033,000","119,526,000","60,063,000","115,344,000","112,907,000","110,040,000","111,808,000","98,887,000","97,829,000","88,708,000","91,192,000","78,835,000","72,044,000","64,556,000","70,637,000","60,872,000","55,477,000","50,286,000","60,496,000","48,394,000","43,745,000","40,830,000","71,540,000","45,014,000","35,287,000","36,817,000","32,589,000","35,841,000","31,115,000","27,580,000","39,146,000","26,728,000","23,873,000","20,144,000","27,372,000","26,556,000","19,803,000","12,520,000","21,426,000","14,779,000","14,314,000","14,129,000","16,208,000","12,047,000","8,943,000","5,593,000","9,944,000","13,768,000","14,692,000","10,404,000","11,046,000","9,242,000","-68,983,000","6,328,000","-17,850,000","123,336,000","-2,613,000","2,392,000","-3,600,000","700,000","300,000","2,800,000","8,200,000","6,300,000","5,400,000","700,000","5,400,000","4,400,000","3,300,000","1,900,000","1,600,000","800,000","1,700,000","4,200,000","8,300,000","3,500,000","6,200,000","4,500,000","6,500,000","5,100,000","4,900,000","3,000,000","4,700,000","4,100,000","3,300,000","2,600,000","3,300,000","3,000,000","2,200,000","1,500,000","2,100,000","1,200,000","1,000,000","400,000","-100,000","800,000","1,300,000","-400,000","1,300,000","1,000,000","800,000","500,000","600,000","800,000","1,100,000","1,000,000","1,600,000","1,100,000","700,000","700,000","400,000","400,000","400,000","300,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-1,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"555,596,000","174,842,000","175,795,000","32,707,000","172,252,000","141,505,000","356,676,000","134,748,000","147,159,000","154,331,000","81,935,000","126,969,000","166,219,000","131,320,000","169,381,000","169,357,000","160,001,000","336,658,000","177,424,000","179,683,000","173,213,000","149,691,000","169,979,000","166,454,000","150,360,000","166,108,000","147,282,000","115,038,000","110,934,000","147,872,000","129,002,000","129,033,000","119,526,000","60,063,000","115,344,000","112,907,000","110,040,000","111,808,000","98,887,000","97,829,000","88,708,000","91,192,000","78,835,000","72,044,000","64,556,000","70,637,000","60,872,000","55,477,000","50,286,000","60,496,000","48,394,000","43,745,000","40,830,000","71,540,000","45,014,000","35,287,000","36,817,000","32,589,000","35,841,000","31,115,000","27,580,000","39,146,000","26,728,000","23,873,000","20,144,000","27,372,000","26,556,000","19,803,000","12,520,000","21,426,000","14,779,000","14,314,000","14,129,000","16,208,000","12,047,000","8,943,000","5,593,000","9,944,000","13,768,000","14,692,000","10,404,000","11,046,000","9,242,000","-68,983,000","6,328,000","-17,850,000","123,336,000","-2,613,000","2,392,000","-3,600,000","700,000","-1,100,000","2,800,000","8,200,000","6,300,000","5,400,000","700,000","5,400,000","4,400,000","3,300,000","1,900,000","1,600,000","800,000","1,700,000","4,200,000","8,300,000","3,500,000","6,200,000","4,500,000","6,500,000","5,100,000","4,900,000","3,000,000","4,700,000","4,100,000","3,300,000","2,600,000","3,300,000","3,000,000","2,200,000","1,500,000","2,100,000","1,200,000","1,000,000","400,000","-100,000","800,000","1,300,000","-400,000",,,,,,,,,,,,,,,,
BasicEPS,,"0.6","0.59","0.11","0.57","0.46","1.17","0.44","0.48","0.49","0.26","0.4","0.51","0.4","0.51","0.51","0.48","1.02","0.53","0.54","0.52","0.45","0.5","0.49","0.44","0.49","0.43","0.33","0.32","0.43","0.38","0.38","0.35","0.17","0.34","0.33","0.32","0.325","0.29","0.285","0.26","0.27","0.235","0.215","0.193",,"0.185","0.168","0.153",,"0.15","0.135","0.128",,"0.14","0.11","0.115",,"0.113","0.098","0.088",,"0.085","0.078","0.065",,"0.044","0.033","0.021",,"0.026","0.025","0.025",,"0.021","0.016","0.01",,"0.024","0.026","0.018",,"0.016","-0.248","0.023",,"0.451","-0.005","0.004",,"0.001","-0.002","0.005",,"0.012","0.01","0.001",,"0.008","0.006","0.004",,"0.001","0.003","0.008",,"0.007","0.003","0.005",,"0.005","0.005","0.003",,"0.004","0.004","0.003",,"0.002","0.001","0",,"0","0","0",,"0","0","-0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0"
DilutedEPS,,"0.59","0.59","0.11","0.56","0.46","1.16","0.44","0.47","0.49","0.26","0.39","0.51","0.4","0.51","0.51","0.48","1","0.52","0.53","0.52","0.44","0.49","0.48","0.43","0.48","0.42","0.33","0.32","0.42","0.37","0.37","0.34","0.17","0.33","0.32","0.31","0.315","0.28","0.28","0.255","0.26","0.225","0.21","0.188",,"0.178","0.163","0.148",,"0.143","0.13","0.123",,"0.135","0.105","0.11",,"0.108","0.093","0.083",,"0.083","0.073","0.063",,"0.042","0.032","0.021",,"0.024","0.024","0.024",,"0.021","0.016","0.009",,"0.023","0.024","0.018",,"0.016","-0.248","0.021",,"0.431","-0.005","0.004",,"0.001","-0.002","0.005",,"0.012","0.01","0.001",,"0.008","0.006","0.004",,"0.001","0.003","0.008",,"0.007","0.003","0.005",,"0.005","0.005","0.003",,"0.004","0.004","0.003",,"0.002","0.001","0",,"0","0","0",,"0","0","-0",,"0","0","0",,"0","0","0",,"0","0","0",,"0","0","0"
BasicAverageShares,,"293,383,000","296,202,000","300,737,000","304,731,000","306,401,000","305,759,000","304,776,000","309,657,000","312,070,000","315,876,000","321,280,000","324,573,000","327,956,000","329,342,000","330,206,000","332,395,000","331,418,000","331,993,000","331,056,000","329,973,000","334,931,000","338,684,000","337,759,000","339,518,000","340,852,000","344,040,000","344,431,000","343,216,000","341,862,000","341,188,000","341,788,000","343,701,000","343,501,000","342,992,000","343,800,000","344,064,000","343,488,000","342,502,000","341,426,000","339,936,000","338,944,000","338,280,000","336,598,000","334,220,000",,"330,188,000","329,336,000","327,828,000",,"324,900,000","322,764,000","321,332,000",,"323,128,000","322,472,000","321,528,000",,"318,536,000","316,892,000","314,844,000",,"311,376,000","310,096,000","308,624,000",,"606,224,000","594,512,000","587,840,000",,"580,048,000","576,704,000","570,576,000",,"565,744,000","566,320,000","568,944,000",,"567,936,000","567,072,000","566,032,000",,"559,414,352","278,848,000","278,360,000",,"273,504,000","541,280,000","540,448,000",,"268,976,000","268,960,000","268,800,000",,"262,304,000","262,056,000","261,704,000",,"263,352,000","263,352,000","262,864,000",,"267,864,000","261,472,000","260,384,000",,"259,912,000","226,368,000","226,368,000",,"223,152,000","221,664,000","218,720,000",,"212,656,000","209,248,000","206,704,000",,"204,512,000","203,264,000","202,992,000",,"201,680,000","201,312,000","201,264,000",,"200,928,000","200,912,000","231,984,000",,"240,128,000","229,952,000","239,296,000",,"230,208,000","230,016,000","229,120,000",,"238,912,000","214,912,000","214,912,000",,"220,480,000","220,480,000","220,480,000"
DilutedAverageShares,,"295,342,000","298,714,000","303,591,000","308,031,000","309,254,000","308,366,000","306,717,000","312,240,000","314,793,000","319,113,000","324,662,000","327,003,000","330,824,000","332,937,000","333,562,000","336,534,000","338,039,000","338,780,000","337,898,000","336,190,000","339,890,000","344,817,000","344,026,000","345,900,000","347,892,000","351,364,000","352,450,000","351,659,000","350,197,000","349,326,000","349,794,000","352,230,000","352,131,000","351,449,000","352,485,000","352,826,000","352,360,000","351,740,000","351,268,000","350,054,000","348,976,000","348,566,000","347,182,000","345,304,000",,"341,440,000","341,344,000","340,420,000",,"336,688,000","334,360,000","331,428,000",,"334,724,000","334,324,000","334,116,000",,"333,528,000","332,368,000","330,592,000",,"327,184,000","325,652,000","325,624,000",,"638,352,000","623,776,000","612,704,000",,"602,448,000","600,160,000","595,552,000",,"581,840,000","571,696,000","587,360,000",,"590,608,000","599,648,000","595,408,000",,"559,414,352","278,848,000","294,120,000",,"286,056,000","541,280,000","555,152,000",,"268,976,000","268,960,000","268,800,000",,"262,304,000","262,056,000","261,704,000",,"263,352,000","263,352,000","262,864,000",,"267,864,000","261,472,000","260,384,000",,"259,912,000","226,368,000","226,368,000",,"223,152,000","221,664,000","218,720,000",,"212,656,000","209,248,000","206,704,000",,"204,512,000","203,264,000","202,992,000",,"201,680,000","201,312,000","201,264,000",,"200,928,000","200,912,000","231,984,000",,"240,128,000","229,952,000","239,296,000",,"230,208,000","230,016,000","229,120,000",,"238,912,000","214,912,000","214,912,000",,"220,480,000","220,480,000","220,480,000"
TotalOperatingIncomeAsReported,"708,276,000","215,735,000","224,923,000","49,560,000","218,058,000","177,473,000","411,820,000","146,898,000","178,376,000","182,831,000","88,777,000","131,117,000","197,944,000","164,127,000","207,156,000","208,287,000","195,215,000","219,051,000","247,906,000","249,388,000","244,126,000","212,028,000","242,225,000","241,312,000","215,448,000","227,134,000","215,354,000","171,736,000","166,912,000","205,294,000","188,154,000","191,633,000","178,003,000","83,749,000","169,238,000","166,456,000","156,569,000","160,444,000","147,696,000","136,083,000","127,439,000","137,734,000","120,392,000","107,973,000","93,699,000","103,333,000","93,992,000","86,352,000","75,656,000","93,160,000","70,710,000","66,156,000","61,980,000","101,447,000","67,751,000","53,221,000","56,466,000","54,505,000","56,602,000","49,022,000","43,953,000","50,383,000","43,877,000","39,913,000","31,994,000","46,378,000","37,197,000","34,208,000","22,653,000","36,689,000","26,356,000","25,906,000","22,513,000","28,777,000","21,725,000","16,347,000","11,248,000","27,336,000","23,928,000","20,873,000","18,683,000","19,729,000","16,788,000","13,589,000","11,425,000","-21,268,000","7,871,000","7,567,000","-1,571,000","-26,300,000","2,100,000","1,400,000","4,800,000","4,800,000","10,300,000","8,900,000","6,000,000","8,200,000","6,800,000","4,900,000","2,500,000","1,700,000","400,000","2,200,000","6,300,000","12,600,000","5,500,000","10,900,000","8,300,000","11,600,000","8,600,000","8,600,000","4,700,000","4,100,000","6,900,000","5,500,000","4,200,000","2,800,000","4,900,000","3,700,000","2,500,000","1,100,000","2,000,000","1,900,000","800,000","0","1,300,000","2,000,000","-600,000",,,,,,,,,,,,,,,,
TotalExpenses,"5,056,548,000","1,236,580,000","1,243,053,000","1,407,195,000","1,169,720,000","1,221,206,000","1,173,722,000","1,183,451,000","1,233,365,000","1,259,401,000","1,340,651,000","1,299,944,000","1,191,933,000","1,201,537,000","1,132,917,000","1,159,440,000","1,097,646,000","1,094,734,000","1,028,101,000","1,042,606,000","1,016,360,000","1,045,791,000","942,332,000","974,650,000","922,687,000","948,160,000","912,533,000","954,261,000","829,177,000","720,737,000","651,995,000","660,129,000","606,758,000","711,579,000","558,592,000","541,105,000","523,460,000","549,940,000","528,786,000","501,275,000","513,773,000","477,892,000","451,248,000","416,250,000","397,965,000","396,868,000","368,691,000","369,649,000","355,681,000","373,161,000","338,705,000","337,650,000","330,342,000","364,288,000","354,977,000","349,579,000","328,299,000","339,996,000","316,334,000","337,566,000","321,899,000","330,406,000","301,575,000","290,659,000","289,230,000","279,436,000","257,425,000","243,607,000","233,499,000","211,483,000","204,711,000","202,484,000","196,214,000","198,632,000","184,567,000","191,348,000","186,943,000","178,332,000","166,403,000","159,700,000","156,597,000","132,057,000","123,049,000","116,397,000","109,571,000","114,341,000","96,454,000","85,935,000","82,172,000","94,500,000","78,800,000","81,400,000","81,900,000","81,800,000","72,500,000","70,300,000","67,700,000","61,700,000","54,000,000","58,400,000","48,600,000","44,700,000","43,000,000","44,500,000","46,300,000","40,400,000","36,200,000","38,100,000","34,900,000","33,100,000","32,300,000","31,200,000","25,800,000","26,800,000","25,400,000","24,300,000","19,900,000","21,200,000","22,900,000","22,600,000","17,700,000","22,600,000","16,300,000","16,200,000","14,100,000","14,200,000","11,600,000","13,200,000","9,700,000",,,,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"555,596,000","174,842,000","175,795,000","32,707,000","172,252,000","141,505,000","356,676,000","134,748,000","147,159,000","154,331,000","81,935,000","126,969,000","166,219,000","131,320,000","169,381,000","169,357,000","160,001,000","336,658,000","177,424,000","179,683,000","173,213,000","149,691,000","169,979,000","166,454,000","150,360,000","166,108,000","147,282,000","115,038,000","110,934,000","147,872,000","129,002,000","129,033,000","119,526,000","60,063,000","115,344,000","112,907,000","110,040,000","111,808,000","98,887,000","97,829,000","88,708,000","91,192,000","78,835,000","72,044,000","64,556,000","70,637,000","60,872,000","55,477,000","50,286,000","60,496,000","48,394,000","43,745,000","40,830,000","71,540,000","45,014,000","35,287,000","36,817,000","32,589,000","35,841,000","31,115,000","27,580,000","39,146,000","26,728,000","23,873,000","20,144,000","27,372,000","26,556,000","19,803,000","12,520,000","21,426,000","14,779,000","14,314,000","14,129,000","16,208,000","12,047,000","8,943,000","5,593,000","9,944,000","13,768,000","14,692,000","10,404,000","11,046,000","9,242,000","-68,983,000","6,328,000","-17,850,000","123,336,000","-2,613,000","2,392,000","-3,600,000","700,000","300,000","2,800,000","8,200,000","6,300,000","5,400,000","700,000","5,400,000","4,400,000","3,300,000","1,900,000","1,600,000","800,000","1,700,000","4,200,000","8,300,000","3,500,000","6,200,000","4,500,000","6,500,000","5,100,000","4,900,000","3,000,000","4,700,000","4,100,000","3,300,000","2,600,000","3,300,000","3,000,000","2,200,000","1,500,000","2,100,000","1,200,000","1,000,000","400,000","-100,000","800,000","1,300,000","-400,000",,,,,,,,,,,,,,,,
NormalizedIncome,"555,596,000","174,842,000","175,795,000","32,707,000","172,252,000","77,644,092.045","188,385,656","134,748,000","147,159,000","154,331,000","81,935,000","126,969,000","166,219,000","131,320,000","169,381,000","169,357,000","160,001,000","336,658,000","177,424,000","179,683,000","173,213,000","149,691,000","169,979,000","166,454,000","150,360,000","166,108,000","147,282,000","115,038,000","110,934,000","147,872,000","129,002,000","129,033,000","119,526,000","60,063,000","115,344,000","112,907,000","110,040,000","111,808,000","98,919,079.174","95,847,021.944","88,704,589.806","91,191,348.461","78,831,799.67","72,040,750.471","64,532,392.644","70,632,943.782","60,868,765.018","55,795,286.411","50,335,400.049","60,526,342.255","48,396,048.077","43,604,298.356","40,695,358.615","71,622,385.572","45,160,385.915","35,259,413.045","36,953,899.621","32,748,250","36,098,241.243","31,378,358.386","27,782,984.16","39,109,097.372","26,748,123.292","23,913,629.217","18,863,380.123","27,203,287.131","26,328,265.899","19,774,700.538","16,331,200","21,596,400","14,747,800","14,418,400","12,310,069.281","16,223,070.48","12,032,576.773","8,866,625.782","5,583,400","15,351,200","13,747,998.943","12,023,417.828","10,397,335.042","11,046,000","9,242,000","8,065,882.367","6,561,628.692","-14,423,475.177","4,372,516.842","1,399,200","-1,512,252.885","-3,600,000","700,000","300,000","2,800,000","2,836,090.226","6,300,000","5,461,363.636","3,754,545.455","3,579,069.767","4,094,444.444","2,940,000","1,532,258.065","-486,956.522","355,555.556","1,335,714.286","3,773,913.043","8,300,000","3,318,965.517","6,200,000","4,500,000","6,500,000","5,100,000","4,900,000","3,000,000","4,700,000","4,100,000","3,300,000","2,600,000","3,300,000","3,000,000","2,200,000","1,500,000","2,100,000","1,200,000","1,000,000","400,000","-100,000","800,000","1,238,095.238","-400,000",,,,,,,,,,,,,,,,
InterestIncome,"25,975,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,843,000","4,400,000",,"4,119,000","3,691,000","4,100,000","3,949,000","3,478,000",,"1,766,000","2,147,000","3,657,000",,"2,371,000","1,953,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"43,474,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,168,000","1,000,000",,"1,500,000","1,441,000","1,400,000","1,074,000","1,502,000",,"1,679,000","1,726,000","1,874,000",,"2,191,000","2,099,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-17,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,675,000","3,400,000",,"2,619,000","2,250,000","2,700,000","2,875,000","1,976,000","1,148,000","87,000","421,000","1,783,000","595,000","180,000","-146,000","-321,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
