name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
			NetIncomeContinuousOperations,"2,214,000,000","427,000,000","474,000,000","577,000,000","736,000,000","314,000,000","467,000,000","509,000,000","487,000,000","361,000,000","382,400,000","312,000,000","373,600,000","252,700,000","312,000,000","377,900,000","376,800,000","28,500,000","319,700,000","313,600,000","345,900,000","-425,500,000","256,600,000","258,100,000","186,600,000","220,400,000","233,800,000","264,100,000","231,300,000","241,400,000","218,500,000","324,400,000","221,700,000","209,600,000","186,800,000","228,400,000","191,100,000","162,000,000","186,500,000","175,700,000","175,500,000","98,100,000","132,100,000","190,700,000","157,100,000","138,900,000","137,200,000","122,600,000","114,700,000","103,300,000","101,700,000","111,000,000","91,100,000","88,700,000","113,000,000","135,200,000","120,700,000","127,300,000","136,900,000","261,900,000","175,400,000","278,600,000","157,000,000","172,100,000","146,200,000","150,100,000","146,600,000","145,400,000","118,700,000","122,600,000","95,500,000","103,500,000","103,500,000","85,500,000","85,600,000","100,900,000","91,900,000","69,800,000","67,800,000","78,700,000","72,600,000","58,800,000","49,900,000","55,500,000","48,000,000","40,400,000","40,500,000","21,100,000","67,800,000","63,100,000","66,100,000","66,400,000","60,400,000","86,600,000","68,700,000","39,700,000","51,400,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,800,000",,,,,,"0",,"21,600,000","12,100,000"
		MinorityInterests,"0","0","0","0","0","0","0","0","1,000,000","-1,600,000","-3,000,000","-1,700,000","-700,000","-2,400,000","-1,800,000","-1,700,000","-3,900,000","-3,000,000","-2,400,000","-1,400,000","-300,000","-3,100,000","-1,300,000","-2,600,000","-2,200,000","-2,500,000","-2,200,000","-2,400,000","-1,200,000","-5,100,000","-3,300,000","-5,200,000","-3,700,000","-2,900,000","-2,900,000","-2,900,000","-2,700,000","-1,900,000","-2,600,000","-3,200,000","-2,000,000","-1,900,000","-1,400,000","-1,700,000","-1,600,000","-1,500,000","-1,200,000","-1,600,000","-1,300,000","-1,400,000","-1,100,000","-1,700,000","-900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,600,000","-5,600,000","-5,600,000","-5,600,000","-5,600,000","-5,600,000",,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"2,214,000,000","427,000,000","474,000,000","577,000,000","736,000,000","314,000,000","467,000,000","509,000,000","488,000,000","359,400,000","379,400,000","310,300,000","372,900,000","250,300,000","310,200,000","376,200,000","372,900,000","25,500,000","317,300,000","312,200,000","345,600,000","-428,600,000","255,300,000","255,500,000","184,400,000","217,900,000","231,600,000","261,700,000","230,100,000","236,300,000","215,200,000","319,200,000","218,000,000","206,700,000","183,900,000","225,500,000","188,400,000","160,100,000","183,900,000","172,500,000","173,500,000","96,200,000","130,700,000","189,000,000","155,500,000","137,400,000","136,000,000","121,000,000","113,400,000","101,900,000","100,600,000","109,300,000","90,200,000","88,700,000","113,000,000","135,200,000","120,700,000","127,300,000","136,900,000","261,900,000","175,400,000","278,600,000","157,000,000","172,100,000","146,200,000","150,100,000","146,600,000","145,400,000","118,700,000","122,600,000","95,500,000","103,500,000","103,500,000","85,500,000","85,600,000","100,900,000","91,900,000","69,800,000","67,800,000","78,700,000","72,600,000","58,800,000","49,900,000","55,500,000","48,000,000","40,400,000","40,500,000","67,900,000","67,800,000","63,100,000","66,100,000","66,400,000","60,400,000","86,600,000","68,700,000","61,300,000","63,500,000"
BasicEPS,,"2.3","2.55","3.09","3.93","1.67","2.49","2.71","2.6","1.91","2.01","1.64","1.96","1.31","1.62","1.96","1.95","0.13","1.66","1.63","1.81","-2.25","1.33","1.32","0.95","1.11","1.16","1.3","1.14","1.14","1.02","1.51","1.02","0.96","0.84","1.01","0.84","0.72","0.83","0.77","0.78",,"0.58","0.83","0.68",,"0.58","0.51","0.48",,"0.43","0.46","0.38",,"0.47","0.55","0.49",,"0.52","0.97","0.63",,"0.56","0.6","0.5",,"0.49","0.48","0.395",,"0.325","0.35","0.345",,"0.285","0.34","0.31",,"0.22","0.255","0.235",,"0.16","0.175","0.15",,"0.125","0.21","0.21",,"0.205","0.205","0.185",,"0.2","0.18","0.19"
DilutedEPS,,"2.28","2.53","3.07","3.9","1.66","2.47","2.69","2.57","1.88","1.99","1.62","1.93","1.29","1.59","1.94","1.92","0.13","1.63","1.61","1.78","-2.25","1.31","1.3","0.93","1.09","1.14","1.28","1.11","1.12","1","1.48","1","0.94","0.83","1","0.83","0.7","0.81","0.76","0.76",,"0.57","0.82","0.67",,"0.58","0.51","0.47",,"0.42","0.46","0.38",,"0.46","0.54","0.48",,"0.51","0.95","0.62",,"0.55","0.59","0.49",,"0.48","0.47","0.39",,"0.315","0.34","0.34",,"0.28","0.33","0.305",,"0.215","0.245","0.23",,"0.155","0.17","0.15",,"0.125","0.21","0.21",,"0.205","0.2","0.18",,"0.2","0.175","0.185"
BasicAverageShares,,"185,800,000","186,000,000","186,700,000","187,200,000","187,600,000","187,800,000","187,700,000","187,500,000","188,300,000","189,000,000","189,400,000","190,400,000","191,400,000","191,800,000","191,900,000","191,400,000","191,000,000","191,100,000","191,000,000","191,100,000","190,800,000","191,700,000","193,400,000","195,000,000","197,000,000","199,400,000","201,300,000","202,700,000","206,500,000","210,400,000","212,000,000","214,000,000","214,300,000","217,800,000","222,300,000","223,300,000","223,000,000","222,500,000","223,900,000","223,400,000",,"226,000,000","228,200,000","228,900,000",,"234,300,000","235,300,000","236,900,000",,"236,400,000","236,100,000","235,400,000",,"241,300,000","244,600,000","247,400,000",,"262,200,000","269,600,000","277,700,000",,"280,700,000","286,400,000","290,500,000",,"299,600,000","300,400,000","299,000,000",,"295,200,000","297,800,000","298,200,000",,"298,800,000","297,600,000","296,200,000",,"310,400,000","310,000,000","308,800,000",,"316,400,000","316,000,000","318,000,000",,"324,400,000","323,800,000","322,400,000",,"322,439,024","323,902,439","326,486,486",,"343,500,000","340,555,556","334,210,526"
DilutedAverageShares,,"187,400,000","187,300,000","187,900,000","188,600,000","189,200,000","189,300,000","189,000,000","189,600,000","190,600,000","191,100,000","191,300,000","192,800,000","194,000,000","194,500,000","194,400,000","194,500,000","194,400,000","194,100,000","193,800,000","194,300,000","193,400,000","194,300,000","195,800,000","197,900,000","200,200,000","202,500,000","204,400,000","206,500,000","210,500,000","214,200,000","215,700,000","218,500,000","219,000,000","222,000,000","226,200,000","227,200,000","227,300,000","226,100,000","227,200,000","227,400,000",,"229,000,000","231,500,000","231,400,000",,"235,700,000","236,500,000","239,100,000",,"238,200,000","238,100,000","236,500,000",,"244,600,000","248,100,000","251,000,000",,"267,600,000","276,000,000","284,900,000",,"287,900,000","293,700,000","299,500,000",,"307,700,000","307,700,000","306,000,000",,"301,400,000","304,200,000","306,200,000",,"307,000,000","306,000,000","303,000,000",,"318,800,000","318,600,000","316,200,000",,"323,000,000","322,400,000","322,200,000",,"326,200,000","326,600,000","325,000,000",,"322,439,024","332,000,000","335,555,556",,"343,500,000","350,285,714","343,243,243"
TotalOperatingIncomeAsReported,"2,844,000,000","514,000,000","676,000,000","801,000,000","853,000,000","444,000,000","642,000,000","710,000,000","592,000,000","504,000,000","548,800,000","483,500,000","461,700,000","376,600,000","466,800,000","534,000,000","490,800,000","462,800,000","445,400,000","457,500,000","443,400,000","-473,100,000","397,500,000","410,200,000","304,100,000","333,100,000","349,700,000","419,300,000","371,300,000","344,700,000","349,700,000","411,700,000","333,000,000","311,900,000","291,500,000","350,800,000","280,400,000","260,200,000","269,700,000","278,500,000","269,000,000","172,100,000","196,100,000","270,100,000","250,100,000","196,600,000","188,900,000","190,500,000","196,800,000","178,900,000","172,500,000","187,200,000","148,900,000","125,400,000","189,800,000","233,700,000","199,300,000","212,100,000","250,500,000","363,700,000","304,700,000","463,300,000","268,800,000","289,100,000","238,300,000","242,400,000","231,900,000","252,800,000","212,500,000","206,200,000","197,800,000","199,500,000","182,900,000","176,100,000","161,200,000","176,700,000","149,100,000","129,000,000","127,400,000","147,000,000","134,700,000","111,000,000","93,700,000","104,000,000","89,800,000","77,000,000","72,900,000","48,200,000","119,800,000","148,500,000","111,500,000","115,500,000","104,600,000","146,300,000","103,100,000","106,000,000",
TotalExpenses,"3,374,000,000","1,027,000,000","850,000,000","752,000,000","745,000,000","816,000,000","691,000,000","727,000,000","690,000,000","724,200,000","690,700,000","665,600,000","673,500,000","630,600,000","612,700,000","639,100,000","635,100,000","696,900,000","607,400,000","536,400,000","531,800,000","551,400,000","509,600,000","518,700,000","512,000,000","532,800,000","478,800,000","498,800,000","494,300,000","532,800,000","460,000,000","461,800,000","434,200,000","448,100,000","414,000,000","405,200,000","451,400,000","469,000,000","418,800,000","362,300,000","377,800,000","395,100,000","335,000,000","335,200,000","327,000,000","367,600,000","324,000,000","287,000,000","280,500,000","308,000,000","275,600,000","260,400,000","248,200,000","278,100,000","245,400,000","254,100,000","232,100,000","242,800,000","274,500,000","282,400,000","278,300,000","126,700,000","226,700,000","222,300,000","201,900,000","230,800,000","189,200,000","194,000,000","178,000,000","185,400,000","160,100,000","158,100,000","148,300,000","174,600,000","143,800,000","136,000,000","129,100,000","142,900,000","120,900,000","124,500,000","96,900,000","109,900,000","96,700,000","101,200,000","90,400,000","84,100,000","79,600,000","299,600,000","375,900,000","361,400,000","362,200,000","381,800,000","386,300,000","373,500,000","356,500,000","378,000,000",
NetIncomeFromContinuingAndDiscontinuedOperation,"2,214,000,000","427,000,000","474,000,000","577,000,000","736,000,000","314,000,000","467,000,000","509,000,000","488,000,000","359,400,000","379,400,000","310,300,000","372,900,000","250,300,000","310,200,000","376,200,000","372,900,000","25,500,000","317,300,000","312,200,000","345,600,000","-428,600,000","255,300,000","255,500,000","184,400,000","217,900,000","231,600,000","261,700,000","230,100,000","236,300,000","215,200,000","319,200,000","218,000,000","206,700,000","183,900,000","225,500,000","188,400,000","160,100,000","183,900,000","172,500,000","173,500,000","96,200,000","130,700,000","189,000,000","155,500,000","137,400,000","136,000,000","121,000,000","113,400,000","101,900,000","100,600,000","109,300,000","90,200,000","88,700,000","113,000,000","135,200,000","120,700,000","127,300,000","136,900,000","261,900,000","175,400,000","278,600,000","157,000,000","172,100,000","146,200,000","150,100,000","146,600,000","145,400,000","118,700,000","122,600,000","95,500,000","103,500,000","103,500,000","85,500,000","85,600,000","100,900,000","91,900,000","69,800,000","67,800,000","78,700,000","72,600,000","58,800,000","49,900,000","55,500,000","48,000,000","40,400,000","40,500,000","67,900,000","67,800,000","63,100,000","66,100,000","66,400,000","60,400,000","86,600,000","68,700,000","61,300,000","63,500,000"
NormalizedIncome,"2,225,256,000","424,517,441.86","485,490,000","575,478,000","739,416,000","341,475,000","483,380,000","513,584,000","483,685,000","365,703,934.571","379,474,600","363,508,000","384,794,800","297,995,553.483","314,131,200","372,995,400","378,621,800","31,560,000","280,873,400","286,126,400","307,223,400","323,497,529.538","258,149,500","254,955,200","181,692,000","215,359,365.994","225,004,000","270,191,200","230,100,000","222,785,050.625","210,146,000","255,176,700","217,289,000","211,492,047.714","188,012,200","221,906,600","183,109,000","185,386,802.03","174,941,792.738","171,703,174.603","173,567,865.429","95,884,768.638","129,699,242.424","183,009,046.177","153,295,790.816","140,538,528.389","132,445,203.969","108,939,853.85","115,788,273.973","104,431,560.072","101,850,153.657","115,403,092.784","100,365,112.994","75,569,831.054","107,777,052.746","135,016,802.168","115,101,783.894","163,378,263.131","135,470,000","261,900,000","175,400,000","278,600,000","157,000,000","172,100,000","146,200,000","150,100,000","146,600,000","145,400,000","118,700,000","122,600,000","95,500,000","103,500,000","103,500,000","74,280,000","90,040,000","103,420,000","87,100,000","59,600,000","71,340,000","82,300,000","75,360,000","51,960,000","52,240,000","57,960,000","50,100,000","41,000,000","40,740,000","22,540,000","67,980,000","79,720,000","59,140,000","66,830,370.37","60,400,000","89,926,031.294","65,094,198.895","58,360,000","51,400,000"
InterestIncome,"30,000,000","-2,000,000","3,000,000","1,000,000","38,000,000","2,000,000","2,000,000","3,000,000","4,000,000","4,500,000","3,600,000","3,900,000","5,000,000","4,000,000","4,100,000","3,400,000","3,200,000","3,000,000","4,300,000","4,600,000","4,100,000","2,700,000","2,500,000","2,800,000","2,900,000","2,700,000","2,800,000","2,300,000","1,900,000","1,600,000","1,800,000","1,700,000","1,600,000","1,500,000","1,600,000","1,200,000","1,200,000","1,500,000","1,200,000","1,300,000","1,300,000","1,400,000","1,600,000","1,300,000","1,800,000","1,200,000","800,000","500,000","600,000",,,"7,100,000","8,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"201,000,000","60,000,000","56,000,000","50,000,000","45,000,000","54,000,000","55,000,000","63,000,000","44,000,000","63,500,000","49,500,000","54,500,000","57,500,000","59,500,000","60,500,000","56,800,000","53,900,000","55,900,000","52,400,000","49,600,000","46,500,000","36,700,000","37,900,000","37,100,000","37,000,000","30,800,000","28,600,000","34,200,000","31,200,000","30,900,000","39,500,000","27,700,000","25,400,000","25,200,000","26,000,000","22,900,000","23,200,000","16,900,000","19,200,000","16,400,000","11,600,000","18,300,000","14,500,000","15,400,000","20,000,000","18,600,000","13,600,000","19,400,000","10,400,000","15,000,000","11,500,000","13,200,000","11,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-171,000,000","-62,000,000","-53,000,000","-49,000,000","-7,000,000","-52,000,000","-53,000,000","-60,000,000","-40,000,000","-59,000,000","-45,900,000","-50,600,000","-52,500,000","-55,500,000","-56,400,000","-53,400,000","-50,700,000","-52,900,000","-48,100,000","-45,000,000","-42,400,000","-34,000,000","-35,400,000","-34,300,000","-34,100,000","-28,100,000","-25,800,000","-31,900,000","-29,300,000","-29,300,000","-37,700,000","-26,000,000","-23,800,000","-23,700,000","-24,400,000","-21,700,000","-22,000,000","-15,400,000","-18,000,000","-15,100,000","-10,300,000","-16,900,000","-12,900,000","-14,100,000","-18,200,000","-17,400,000","-12,800,000","-18,900,000","-9,800,000","-12,500,000","-11,500,000","-6,100,000","-3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"2,956,000,000","576,000,000","675,000,000","808,000,000","907,000,000","454,000,000","654,000,000","729,000,000","608,000,000","515,900,000","562,300,000","487,800,000","469,000,000","381,100,000","473,300,000","552,300,000","495,000,000","463,600,000","518,200,000","511,600,000","497,800,000","-428,800,000","406,900,000","416,000,000","312,600,000","343,100,000","372,200,000","413,400,000","375,700,000","366,700,000","367,900,000","512,900,000","337,000,000","327,000,000","289,500,000","359,700,000","290,400,000","253,300,000","283,600,000","281,000,000","270,200,000","173,900,000","199,300,000","279,600,000","255,200,000","191,200,000","195,000,000","197,300,000","192,900,000","182,300,000","174,200,000","187,800,000","153,100,000","125,600,000","188,000,000","233,500,000","198,600,000","262,100,000","250,500,000","363,700,000","304,700,000","463,300,000","268,800,000","289,100,000","238,300,000","242,400,000","231,900,000","252,800,000","212,500,000","206,200,000","197,800,000","199,500,000","182,900,000","176,100,000","161,200,000","176,700,000","149,100,000","129,000,000","127,400,000","147,000,000","134,700,000","111,000,000","93,700,000","104,000,000","89,800,000","77,000,000","72,900,000","48,200,000","119,800,000","148,500,000","111,500,000","115,500,000","104,600,000","146,300,000","103,100,000","106,000,000","471,100,000"
EBITDA,"3,213,000,000"
ReconciledCostOfRevenue,"1,637,000,000","485,000,000","394,000,000","365,000,000","393,000,000","409,000,000","364,000,000","362,000,000","340,000,000","355,200,000","350,200,000","339,900,000","341,700,000","304,100,000","306,300,000","320,200,000","314,900,000","342,400,000","317,200,000","285,800,000","277,400,000","265,300,000","253,200,000","258,900,000","249,200,000","251,900,000","236,100,000","243,900,000","244,400,000","255,500,000","236,700,000","222,100,000","216,000,000","221,000,000","203,500,000","197,100,000","200,800,000","221,600,000","207,300,000","180,600,000","185,500,000","181,200,000","171,000,000","170,500,000","160,800,000","180,900,000","153,700,000","134,300,000","135,900,000","146,900,000","135,100,000","128,000,000","122,400,000","-194,400,000","230,800,000","237,300,000","219,600,000","-220,200,000","262,900,000","273,300,000","268,000,000","-83,000,000","216,900,000","213,000,000",,,,"185,300,000","169,400,000",,,,,,,,,,,,,,,,,,,"136,900,000","146,800,000","132,500,000","129,100,000","151,800,000","146,100,000","148,300,000","130,200,000","145,600,000",
ReconciledDepreciation,"257,000,000","77,000,000","61,000,000","60,000,000","59,000,000","57,000,000","56,000,000","58,000,000","49,000,000","50,100,000","48,600,000","51,000,000","50,300,000","48,300,000","46,100,000","48,400,000","49,100,000","49,900,000","43,000,000","32,900,000","32,500,000","32,900,000","32,700,000","31,200,000","29,900,000","28,700,000","28,300,000","27,900,000","28,600,000","27,000,000","23,200,000","22,300,000","23,100,000","23,300,000","23,400,000","23,100,000","23,600,000","23,800,000","24,100,000","22,100,000","23,500,000","20,700,000","19,000,000","21,800,000","17,700,000","17,200,000","18,100,000","15,200,000","15,800,000","16,600,000","16,200,000","15,700,000","15,600,000","31,200,000","14,600,000","16,800,000","12,500,000","11,900,000","11,600,000","9,100,000","10,300,000","11,000,000","9,800,000","9,300,000","9,400,000","9,100,000","8,800,000","8,700,000","8,600,000","8,800,000","8,300,000","8,700,000","8,300,000","8,800,000","8,100,000","7,900,000","7,800,000","7,200,000","7,100,000","6,200,000","4,100,000","4,500,000","4,400,000","4,000,000","4,100,000","3,800,000","-43,600,000","22,300,000","34,100,000","35,800,000","33,500,000","36,200,000","35,400,000","36,400,000","34,300,000","35,400,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"2,214,000,000","427,000,000","474,000,000","577,000,000","736,000,000","314,000,000","467,000,000","509,000,000","488,000,000","359,400,000","379,400,000","310,300,000","372,900,000","250,300,000","310,200,000","376,200,000","372,900,000","25,500,000","317,300,000","312,200,000","345,600,000","-428,600,000","255,300,000","255,500,000","184,400,000","217,900,000","231,600,000","261,700,000","230,100,000","236,300,000","215,200,000","319,200,000","218,000,000","206,700,000","183,900,000","225,500,000","188,400,000","160,100,000","183,900,000","172,500,000","173,500,000","96,200,000","130,700,000","189,000,000","155,500,000","137,400,000","136,000,000","121,000,000","113,400,000","101,900,000","100,600,000","109,300,000","90,200,000","88,700,000","113,000,000","135,200,000","120,700,000","127,300,000","136,900,000","261,900,000","175,400,000","278,600,000","157,000,000","172,100,000","146,200,000","150,100,000","146,600,000","145,400,000","118,700,000","122,600,000","95,500,000","103,500,000","103,500,000","85,500,000","85,600,000","100,900,000","91,900,000","69,800,000","67,800,000","78,700,000","72,600,000","58,800,000","49,900,000","55,500,000","48,000,000","40,400,000","40,500,000","21,100,000","67,800,000","63,100,000","66,100,000","66,400,000","60,400,000","86,600,000","68,700,000","39,700,000","51,400,000"
TotalUnusualItemsExcludingGoodwill,"-14,000,000","3,000,000","-15,000,000","2,000,000","-4,000,000","-35,000,000","-21,000,000","-6,000,000","5,000,000","-7,900,000","-100,000","-73,900,000","-13,100,000","-60,700,000","-5,200,000","4,200,000","-6,700,000","-10,100,000","53,100,000","38,400,000","50,100,000","-822,800,000","-4,100,000","800,000","4,000,000","3,600,000","9,700,000","-12,200,000",,"18,800,000","7,600,000","95,700,000","1,000,000","-6,900,000","-5,800,000","5,300,000","7,400,000","-36,900,000","12,700,000","1,200,000","-100,000","500,000","1,400,000","8,300,000","3,300,000","-3,900,000","4,700,000","17,500,000","-3,800,000","-4,100,000","-2,000,000","-9,600,000","-15,800,000","18,400,000","8,500,000","300,000","9,100,000","-54,500,000","2,200,000",,,,,,,,,,,,,,,"18,700,000","-7,400,000","-4,200,000","8,000,000","17,000,000","-5,900,000","-6,000,000","-4,600,000","11,400,000","-3,900,000","-4,100,000","-3,500,000","-1,000,000","-400,000","-2,400,000","-300,000","-27,700,000","11,600,000","-700,000",,"-5,400,000","5,700,000","-31,100,000",
TotalUnusualItems,"-14,000,000","3,000,000","-15,000,000","2,000,000","-4,000,000","-35,000,000","-21,000,000","-6,000,000","5,000,000","-7,900,000","-100,000","-73,900,000","-13,100,000","-60,700,000","-5,200,000","4,200,000","-6,700,000","-10,100,000","53,100,000","38,400,000","50,100,000","-822,800,000","-4,100,000","800,000","4,000,000","3,600,000","9,700,000","-12,200,000",,"18,800,000","7,600,000","95,700,000","1,000,000","-6,900,000","-5,800,000","5,300,000","7,400,000","-36,900,000","12,700,000","1,200,000","-100,000","500,000","1,400,000","8,300,000","3,300,000","-3,900,000","4,700,000","17,500,000","-3,800,000","-4,100,000","-2,000,000","-9,600,000","-15,800,000","18,400,000","8,500,000","300,000","9,100,000","-54,500,000","2,200,000",,,,,,,,,,,,,,,"18,700,000","-7,400,000","-4,200,000","8,000,000","17,000,000","-5,900,000","-6,000,000","-4,600,000","11,400,000","-3,900,000","-4,100,000","-3,500,000","-1,000,000","-400,000","-2,400,000","-300,000","-27,700,000","11,600,000","-700,000",,"-5,400,000","5,700,000","-31,100,000",
NormalizedEBITDA,"3,227,000,000","650,000,000","751,000,000","866,000,000","970,000,000","546,000,000","731,000,000","793,000,000","652,000,000","573,900,000","611,000,000","612,700,000","532,400,000","490,100,000","524,600,000","596,500,000","550,800,000","523,600,000","508,100,000","506,100,000","480,200,000","426,900,000","443,700,000","446,400,000","338,500,000","368,200,000","390,800,000","453,500,000","404,300,000","374,900,000","383,500,000","439,500,000","359,100,000","357,200,000","318,700,000","377,500,000","306,600,000","314,000,000","295,000,000","301,900,000","293,800,000","194,100,000","216,900,000","293,100,000","269,600,000","212,300,000","208,400,000","195,000,000","212,500,000","203,000,000","192,400,000","213,100,000","184,500,000","138,400,000","194,100,000","250,000,000","202,000,000","328,500,000","259,900,000","372,800,000","315,000,000","474,300,000","278,600,000","298,400,000","247,700,000","251,500,000","240,700,000","261,500,000","221,100,000","215,000,000","206,100,000","208,200,000","191,200,000","166,200,000","176,700,000","188,800,000","148,900,000","119,200,000","140,400,000","159,200,000","143,400,000","104,100,000","102,000,000","112,100,000","97,400,000","81,800,000","77,800,000","76,900,000","154,200,000","212,000,000","133,400,000","152,400,000","140,000,000","188,100,000","131,700,000","172,500,000","471,100,000"
TaxRateForCalcs,"0.196","0.172","0.234","0.239","0.146","0.215","0.22","0.236","0.137","0.202","0.254","0.28","0.092","0.214","0.244","0.237","0.146","0.4","0.314","0.321","0.234","0.086","0.305","0.319","0.323","0.294","0.32","0.304","0.329","0.281","0.335","0.331","0.289","0.306","0.291","0.322","0.285","0.315","0.295","0.336","0.321","0.37","0.285","0.278","0.332","0.195","0.244","0.311","0.372","0.383","0.375","0.364","0.357","0.286","0.386","0.389","0.385","0.338","0.35","0.313","0.35","0.399","0.4","0.4","0.395","0.385","0.375","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.385","0.385","0.384","0.367","0.4","0.4"
TaxEffectOfUnusualItems,"-2,744,000","517,441.86","-3,510,000","478,000","-584,000","-7,525,000","-4,620,000","-1,416,000","685,000","-1,596,065.429","-25,400","-20,692,000","-1,205,200","-13,004,446.517","-1,268,800","995,400","-978,200","-4,040,000","16,673,400","12,326,400","11,723,400","-70,702,470.462","-1,250,500","255,200","1,292,000","1,059,365.994","3,104,000","-3,708,800","0","5,285,050.625","2,546,000","31,676,700","289,000","-2,107,952.286","-1,687,800","1,706,600","2,109,000","-11,613,197.97","3,741,792.738","403,174.603","-32,134.571","184,768.638","399,242.424","2,309,046.177","1,095,790.816","-761,471.611","1,145,203.969","5,439,853.85","-1,411,726.027","-1,568,439.928","-749,846.343","-3,496,907.216","-5,634,887.006","5,269,831.054","3,277,052.746","116,802.168","3,501,783.894","-18,421,736.869","770,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7,480,000","-2,960,000","-1,680,000","3,200,000","6,800,000","-2,360,000","-2,400,000","-1,840,000","4,560,000","-1,560,000","-1,640,000","-1,400,000","-400,000","-160,000","-960,000","-120,000","-11,080,000","4,640,000","-269,629.63","0","-2,073,968.706","2,094,198.895","-12,440,000","0"
