name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
OperatingIncome,"3,302,600,000","738,400,000","773,400,000","713,700,000","1,077,100,000","1,296,100,000","1,077,700,000","304,100,000","270,200,000","342,600,000","354,100,000","349,300,000","338,800,000","319,300,000","353,400,000","381,400,000","319,700,000","360,500,000","362,900,000","375,100,000","336,600,000","333,200,000","346,800,000","373,500,000","321,100,000","297,400,000","333,300,000","335,600,000","149,500,000","221,400,000","247,200,000","248,700,000","210,900,000","219,000,000","248,300,000","275,900,000","269,500,000","236,000,000","249,900,000","279,400,000","283,500,000","258,100,000","263,500,000","244,000,000","263,700,000","237,600,000","239,200,000","270,500,000","243,500,000","219,100,000","234,900,000","254,900,000","240,500,000","208,600,000","219,900,000","211,200,000","241,100,000","194,500,000","210,200,000","219,500,000","203,400,000","162,700,000","177,000,000","189,600,000","168,800,000","142,700,000","161,600,000","173,100,000","157,600,000","136,200,000","152,800,000","164,200,000","144,300,000","128,900,000","138,700,000","142,900,000","124,700,000","88,300,000","113,700,000","134,100,000","116,400,000","77,400,000","100,300,000","102,600,000","87,300,000","52,100,000","69,300,000","71,300,000","57,400,000","33,100,000","40,100,000","42,100,000","34,400,000","26,600,000","34,300,000","37,400,000","29,400,000","-177,300,000","26,700,000","30,900,000","27,800,000","-163,300,000","19,600,000","20,100,000","27,800,000","-57,500,000","43,200,000","44,800,000","36,700,000","26,300,000","34,500,000","30,500,000","18,600,000","17,200,000","53,700,000","57,300,000","57,300,000","42,500,000","52,100,000","52,100,000","51,300,000","49,300,000","41,500,000","43,400,000","39,300,000","40,800,000","32,100,000","34,700,000","32,800,000","33,100,000","24,800,000","28,400,000","26,500,000","79,000,000","78,300,000","78,300,000","78,300,000"
NetNonOperatingInterestIncomeExpense,"-212,100,000","-43,100,000","-42,200,000","-78,300,000","-48,500,000","-48,300,000","-51,400,000","-52,700,000","-55,000,000","-64,400,000","-60,500,000","-59,100,000","-56,700,000","-58,200,000","-59,400,000","-63,100,000","-63,500,000","-67,800,000","-59,900,000","-55,000,000","-52,400,000","-52,900,000","-58,200,000","-53,500,000","-54,500,000","-56,800,000","-55,800,000","-57,900,000","-104,300,000","-32,100,000","-25,900,000","-25,800,000","-25,700,000","-24,200,000","-24,700,000","-23,100,000","-24,500,000","-28,300,000","-23,800,000","-21,100,000","-21,500,000","-22,200,000","-20,300,000","-21,000,000","-23,700,000","-19,000,000","-21,300,000","-14,300,000","-14,300,000","-14,200,000","-14,700,000","-15,800,000","-16,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","200,000","200,000",,"200,000","200,000","300,000","300,000","300,000","200,000","300,000","500,000","300,000","400,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"212,100,000","43,100,000","42,200,000","78,300,000","48,500,000","48,300,000","51,400,000","52,700,000","55,000,000","64,400,000","60,500,000","59,100,000","56,700,000","58,200,000","59,400,000","63,100,000","63,500,000","67,800,000","59,900,000","55,000,000","52,400,000","52,900,000","58,200,000","53,500,000","54,500,000","56,800,000","55,800,000","57,900,000","104,300,000","32,100,000","25,900,000","25,800,000","25,700,000","24,200,000","24,700,000","23,100,000","24,500,000","27,600,000","24,100,000","21,300,000","21,500,000","22,200,000","20,300,000","21,000,000","24,000,000","19,300,000","21,600,000","14,500,000","14,600,000","14,700,000","15,000,000","16,200,000","17,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"36,100,000","-9,400,000","37,000,000","15,200,000","-6,800,000","-5,100,000","-79,200,000","45,600,000","-482,900,000","14,700,000","-6,200,000","-20,200,000","-27,400,000","-46,600,000","205,600,000","-5,600,000","-14,700,000","-3,700,000","-21,900,000","-35,000,000","-4,500,000","-3,700,000","-25,200,000","-6,700,000","-10,600,000","-54,500,000","-27,100,000","-13,400,000","-14,900,000","-1,800,000","-2,300,000","9,600,000","2,500,000","6,600,000","6,400,000","-2,800,000","-3,600,000","-16,200,000","800,000","-2,100,000","7,600,000","-10,900,000","-23,100,000","-15,700,000","-26,300,000","-2,700,000","-1,300,000","3,800,000","-6,100,000","-1,700,000","2,900,000","-7,000,000","2,300,000","-4,200,000","-13,200,000","-12,500,000","4,300,000","11,200,000","-10,500,000","12,500,000","18,100,000","19,500,000","18,000,000","17,900,000","15,200,000","10,800,000","4,200,000","11,300,000","13,800,000","16,000,000","13,200,000","11,300,000","12,500,000","12,600,000","8,000,000","11,100,000","9,700,000","4,100,000","-10,400,000","1,400,000","200,000","1,000,000","-9,600,000","-300,000","600,000","-4,200,000","900,000","-1,400,000","100,000","200,000","-1,900,000","200,000","-1,100,000","-200,000","300,000","100,000","2,100,000","500,000","500,000","600,000","800,000","185,700,000","-184,400,000","-22,800,000","700,000","75,300,000","400,000","-74,700,000","400,000","300,000","-20,800,000","300,000","200,000","200,000","15,600,000","300,000","400,000","-127,500,000","-2,100,000","-700,000","-2,100,000","-6,700,000","1,000,000","800,000","700,000","-6,600,000","800,000","1,600,000","900,000",,,,"100,000",,,,
	GainOnSaleOfSecurity,"10,200,000","1,900,000","3,200,000","2,700,000","2,400,000","2,600,000","2,600,000","2,500,000","2,600,000","4,000,000","2,900,000","1,400,000","600,000","3,300,000","2,800,000","800,000","600,000","700,000","700,000","400,000","300,000","200,000","600,000","400,000","500,000","500,000","400,000","300,000","600,000","200,000","300,000","400,000","200,000","0","1,800,000","200,000","200,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"26,500,000","5,600,000","8,400,000","8,000,000","4,500,000","4,700,000","3,000,000","1,800,000","-6,600,000","1,900,000","2,400,000","2,500,000","3,000,000","3,100,000","3,000,000","3,000,000","2,500,000","1,300,000","3,200,000","4,500,000","2,300,000","2,000,000","2,600,000","1,900,000","1,400,000","2,400,000","2,100,000","2,900,000","2,700,000","3,900,000","3,700,000","3,700,000","3,000,000","4,600,000","3,600,000","4,400,000","4,300,000","4,000,000","5,100,000","8,000,000","4,300,000","2,900,000","2,500,000","2,600,000","1,500,000","-2,000,000","4,200,000","4,600,000","3,800,000","2,900,000","4,200,000","3,900,000","2,800,000",,"3,700,000","3,600,000","4,400,000","21,300,000","20,900,000","19,300,000","16,400,000","17,100,000","16,300,000","17,900,000","15,400,000","16,900,000","13,800,000","13,900,000","13,700,000","13,700,000","12,900,000","12,100,000","12,600,000","11,100,000","11,500,000","11,300,000","9,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-43,100,000","-7,900,000","-6,500,000","-9,600,000","-19,200,000","-2,900,000","-30,600,000","-6,400,000","-462,800,000","-6,200,000","-14,200,000","-13,600,000","-20,600,000","-11,600,000","-10,000,000","-12,200,000","-14,300,000","-6,300,000","-21,600,000","-39,100,000","-3,900,000","-9,800,000","-22,800,000","-6,600,000","-19,200,000","-54,000,000","-26,400,000","-14,300,000","-19,300,000","-2,400,000","-5,800,000","-2,000,000","-7,600,000","-4,000,000","-3,700,000","-6,600,000","-7,500,000","-14,000,000","-4,300,000","-10,100,000","3,300,000","-13,800,000","-25,600,000","-18,300,000","-27,800,000","-700,000","-5,500,000","-800,000","-9,900,000","-4,600,000","-1,300,000","-7,000,000","-500,000","7,500,000","-16,900,000","-16,100,000","-100,000","-10,100,000","-31,400,000","-6,800,000","1,700,000","2,400,000","1,700,000",,"-200,000","-6,100,000","-9,600,000","-2,600,000","100,000","2,300,000","300,000","-800,000","-100,000","1,500,000","-3,500,000","-200,000","-100,000","-9,300,000","-10,400,000","1,400,000","200,000","1,000,000","-9,600,000","-300,000","600,000","-4,200,000","900,000","-1,400,000","100,000","200,000","-1,900,000","200,000","-1,100,000","-200,000","300,000","100,000","2,100,000","500,000","500,000","600,000","800,000","185,700,000","-184,400,000","-22,800,000","700,000","75,300,000","400,000","-74,700,000","400,000","300,000","-20,800,000","300,000","200,000","200,000","15,600,000","300,000","400,000","-127,500,000","-2,100,000","-700,000","-2,100,000","-6,700,000","1,000,000","800,000","700,000","-6,600,000","800,000","1,600,000","900,000",,,,"100,000",,,,
		RestructuringAndMergernAcquisition,"43,100,000","7,900,000","6,500,000","9,600,000","19,200,000","1,700,000","7,100,000","3,100,000","25,400,000","6,200,000","14,200,000","13,600,000","20,600,000","11,600,000","10,000,000","12,200,000","14,300,000","6,300,000","21,600,000","39,100,000","3,900,000","9,800,000","22,800,000","6,600,000","19,200,000","54,000,000","26,400,000","14,300,000","19,300,000","2,400,000","5,800,000","2,000,000","7,600,000","4,000,000","3,700,000","6,600,000","7,500,000","20,700,000","4,800,000","3,400,000","-3,600,000","10,600,000","24,100,000","18,300,000","27,900,000","-1,200,000","3,900,000","0","9,300,000","3,300,000","0","10,200,000",,"4,200,000","17,700,000","16,000,000",,"12,300,000","31,300,000","7,000,000",,"0","1,000,000",,,"6,900,000","10,000,000",,,,,,,"-1,800,000","3,300,000",,,"0","17,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"0","0","0","0","0","1,200,000","23,500,000","3,300,000","437,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,"-6,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-500,000","6,700,000","300,000","3,200,000","1,500,000","200,000","-100,000","1,900,000","1,600,000","800,000","600,000","1,300,000","1,300,000","700,000",,"2,700,000","-800,000","100,000",,"-2,200,000","100,000","-200,000",,"-2,400,000","-2,700,000",,,"-800,000","-400,000",,,,,,,"300,000","200,000",,,"9,300,000","-7,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"42,500,000","-9,000,000","31,900,000","14,100,000","5,500,000","-9,500,000","-54,200,000","47,700,000","-16,100,000","15,000,000","2,700,000","-10,500,000","-10,400,000","-41,400,000","209,800,000","2,800,000","-3,500,000","600,000","-4,200,000","-800,000","-3,200,000","3,900,000","-5,600,000","-2,400,000","6,700,000","-3,400,000","-3,200,000","-2,300,000","1,100,000","-3,500,000","-500,000","7,500,000","6,900,000","-1,200,000","4,700,000","-800,000","-600,000","-500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"3,126,600,000","686,000,000","768,200,000","650,600,000","1,021,800,000","1,242,700,000","947,100,000","297,000,000","-267,700,000","292,900,000","287,400,000","270,000,000","254,700,000","214,500,000","499,600,000","312,700,000","241,500,000","289,000,000","281,100,000","285,100,000","279,700,000","276,600,000","263,400,000","313,300,000","256,000,000","186,100,000","250,400,000","264,300,000","30,300,000","187,500,000","219,000,000","232,500,000","187,700,000","194,200,000","230,000,000","250,000,000","241,400,000","191,500,000","226,900,000","256,200,000","269,600,000","225,000,000","220,100,000","207,300,000","213,700,000","215,900,000","216,600,000","260,000,000","223,100,000","203,200,000","223,100,000","232,100,000","226,200,000","185,800,000","186,900,000","177,800,000","221,900,000","186,900,000","187,100,000","219,400,000","208,900,000","169,800,000","183,100,000","195,900,000","172,100,000","144,600,000","157,400,000","175,800,000","162,900,000","143,700,000","157,000,000","166,600,000","148,000,000","131,500,000","137,200,000","146,400,000","125,300,000","90,600,000","98,000,000","131,300,000","112,400,000","74,200,000","84,200,000","94,800,000","79,100,000","38,700,000","60,700,000","60,600,000","47,600,000","22,900,000","27,800,000","32,000,000","22,800,000","14,900,000","22,300,000","25,400,000","18,800,000","-190,800,000","13,400,000","10,200,000","5,900,000","2,100,000","-182,500,000","-19,700,000","11,800,000","800,000","26,200,000","-47,300,000","23,400,000","14,200,000","2,100,000","24,800,000","14,300,000","13,600,000","66,200,000","55,200,000","56,100,000","-87,500,000","49,600,000","51,400,000","48,600,000","42,600,000","42,500,000","44,200,000","40,000,000","34,200,000","32,900,000","36,300,000","33,700,000","28,200,000","24,800,000","28,200,000","26,600,000",,,,
TaxProvision,"747,100,000","132,400,000","180,400,000","182,600,000","251,700,000","304,100,000","243,400,000","65,400,000","49,200,000","65,600,000","66,400,000","79,300,000","68,800,000","56,300,000","180,600,000","78,600,000","69,000,000","-420,200,000","97,700,000","96,200,000","87,200,000","92,000,000","83,600,000","114,800,000","95,500,000","71,600,000","97,300,000","95,600,000","29,300,000","67,600,000","81,500,000","90,800,000","74,200,000","67,500,000","81,300,000","97,700,000","93,800,000","70,900,000","78,500,000","102,400,000","107,600,000","86,800,000","82,500,000","80,600,000","83,100,000","80,800,000","73,500,000","102,800,000","86,900,000","57,400,000","88,500,000","92,700,000","90,400,000","67,700,000","75,000,000","73,600,000","91,600,000","72,500,000","75,900,000","90,700,000","86,400,000","66,100,000","73,500,000","79,500,000","70,200,000","55,700,000","62,700,000","69,800,000","66,300,000","58,900,000","64,400,000","68,300,000","60,700,000","53,900,000","54,100,000","60,000,000","51,400,000","37,600,000","40,700,000","52,800,000","46,600,000","33,400,000","37,900,000","42,700,000","35,600,000","17,800,000","27,900,000","27,900,000","21,900,000","8,700,000","10,600,000","12,200,000","8,700,000","-20,400,000","10,900,000","12,600,000","9,500,000","-72,100,000","8,000,000","6,100,000","3,500,000","900,000","-36,100,000","-5,500,000","5,900,000","400,000","11,800,000","-15,700,000","10,600,000","6,500,000","1,900,000","10,700,000","6,200,000","5,900,000","28,000,000","22,000,000","22,500,000","-36,900,000","19,500,000","20,000,000","18,900,000","15,800,000","16,900,000","17,200,000","15,500,000","13,200,000","12,700,000","14,800,000","13,800,000","11,300,000","9,900,000","11,100,000","10,800,000",,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,200,000","4,600,000","3,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"2,377,300,000","553,000,000","587,300,000","467,400,000","769,600,000","938,300,000","703,400,000","231,600,000","-317,200,000","227,100,000","220,700,000","190,400,000","185,600,000","157,900,000","318,800,000","233,800,000","173,200,000","706,800,000","180,600,000","188,600,000","192,200,000","184,400,000","179,500,000","198,200,000","160,200,000","114,300,000","152,800,000","168,400,000","700,000","119,600,000","137,200,000","141,300,000","113,100,000","126,300,000","148,300,000","151,900,000","147,200,000","120,200,000","148,000,000","153,300,000","161,600,000","135,400,000","134,300,000","122,900,000","127,100,000","131,800,000","140,000,000","153,700,000","132,700,000","142,700,000","131,400,000","136,400,000","132,800,000","118,100,000","111,900,000","104,200,000","130,300,000","114,400,000","111,200,000","128,700,000","122,500,000","103,700,000","109,600,000","116,400,000","101,900,000","88,900,000","94,700,000","106,000,000","96,600,000","84,800,000","92,600,000","98,300,000","87,300,000","77,600,000","83,100,000","86,400,000","73,900,000","53,000,000","57,300,000","78,500,000","65,800,000","40,800,000","43,100,000","52,100,000","43,500,000","20,700,000","32,800,000","13,100,000","11,000,000","1,000,000","4,300,000","7,300,000","3,100,000","25,100,000","300,000","1,300,000","-1,700,000","-128,900,000","-6,600,000","2,900,000","2,400,000","1,200,000","-146,400,000","-14,200,000","5,900,000","400,000","14,400,000","-39,900,000","12,800,000","7,700,000","200,000","14,100,000","8,100,000","7,700,000","38,200,000","33,200,000","33,600,000","-50,600,000","30,100,000","31,400,000","29,700,000","26,800,000","25,600,000","27,000,000","24,500,000","21,000,000","20,200,000","21,500,000","19,900,000","16,900,000","14,900,000","17,100,000","15,800,000",,,,
	NetIncome,"2,377,300,000","553,000,000","587,300,000","467,400,000","769,600,000","938,300,000","703,400,000","231,600,000","-317,200,000","227,100,000","220,700,000","190,400,000","185,600,000","157,900,000","318,800,000","233,800,000","173,200,000","706,800,000","180,600,000","188,600,000","192,200,000","184,400,000","179,500,000","198,200,000","160,200,000","114,300,000","152,800,000","168,400,000","700,000","119,600,000","137,200,000","141,300,000","113,100,000","126,300,000","148,300,000","151,900,000","147,200,000","120,200,000","148,000,000","153,300,000","161,600,000","135,400,000","134,300,000","122,900,000","127,100,000","131,800,000","140,000,000","153,700,000","132,700,000","142,700,000","131,400,000","139,400,000","132,800,000","118,100,000","111,900,000","104,200,000","130,300,000","114,400,000","111,200,000","128,700,000","122,500,000","103,700,000","109,600,000","116,400,000","101,900,000","88,900,000","94,700,000","106,000,000","96,600,000","84,800,000","92,600,000","98,300,000","87,300,000","77,600,000","83,100,000","86,400,000","73,900,000","53,000,000","57,300,000","78,500,000","65,800,000","40,800,000","43,100,000","52,100,000","43,500,000","20,900,000","32,800,000","32,700,000","25,700,000","14,200,000","17,200,000","19,800,000","14,100,000","35,300,000","11,400,000","12,800,000","9,300,000","-118,700,000","5,400,000","4,100,000","2,400,000","1,200,000","-146,400,000","-14,200,000","5,900,000","400,000","14,400,000","-39,900,000","12,800,000","7,700,000","200,000","14,100,000","8,100,000","7,700,000","38,200,000","33,200,000","33,600,000","-50,600,000","30,100,000","31,400,000","29,700,000","26,800,000","25,600,000","27,000,000","24,500,000","21,000,000","20,200,000","21,500,000","19,900,000","16,900,000","14,900,000","17,100,000","15,800,000",,,,
		NetIncomeIncludingNoncontrollingInterests,"2,379,500,000","553,600,000","587,800,000","468,000,000","770,100,000","938,600,000","703,700,000","231,600,000","-316,900,000","227,300,000","221,000,000","190,700,000","185,900,000","158,200,000","319,000,000","234,100,000","172,500,000","709,200,000","183,400,000","188,900,000","192,500,000","184,600,000","179,800,000","198,500,000","160,500,000","114,500,000","153,100,000","168,700,000","1,000,000","119,900,000","137,500,000","141,700,000","113,500,000","126,700,000","148,700,000","152,300,000","147,600,000","120,600,000","148,400,000","153,800,000","162,000,000","138,200,000","137,600,000","126,700,000","130,600,000","135,100,000","143,100,000","157,200,000","136,200,000","145,800,000","134,600,000","142,400,000","135,800,000","121,200,000","114,900,000","107,800,000","133,900,000","114,400,000","111,200,000","128,700,000","122,500,000","103,700,000","109,600,000","116,400,000","101,900,000","88,900,000","94,700,000","106,000,000","96,600,000","84,800,000","92,600,000","98,300,000","87,300,000","77,600,000","83,100,000","86,400,000","73,900,000","53,000,000","57,300,000","78,500,000","65,800,000","40,800,000","43,100,000","52,100,000","43,500,000","20,900,000","32,800,000","32,700,000","25,700,000","14,200,000","17,200,000","19,800,000","14,100,000","35,300,000","11,400,000","12,800,000","9,300,000","-118,700,000","5,400,000","4,100,000","2,400,000","1,200,000","-146,400,000","-14,200,000","5,900,000","400,000","14,400,000","-39,900,000","12,800,000","7,700,000","200,000","14,100,000","8,100,000","7,700,000","38,200,000","33,200,000","33,600,000","-50,600,000","30,100,000","31,400,000","29,700,000","26,800,000","25,600,000","27,000,000","24,500,000","21,000,000","20,200,000","21,500,000","19,900,000","16,900,000","14,900,000","17,100,000","15,800,000","11,400,000","12,000,000","12,900,000","12,800,000"
			NetIncomeContinuousOperations,"2,379,500,000","553,600,000","587,800,000","468,000,000","770,100,000","938,600,000","703,700,000","231,600,000","-316,900,000","227,300,000","221,000,000","190,700,000","185,900,000","158,200,000","319,000,000","234,100,000","172,500,000","709,200,000","183,400,000","188,900,000","192,500,000","184,600,000","179,800,000","198,500,000","160,500,000","114,500,000","153,100,000","168,700,000","1,000,000","119,900,000","137,500,000","141,700,000","113,500,000","126,700,000","148,700,000","152,300,000","147,600,000","120,600,000","148,400,000","153,800,000","162,000,000","138,200,000","137,600,000","126,700,000","130,600,000","135,100,000","143,100,000","157,200,000","136,200,000","145,800,000","134,600,000","142,400,000","135,800,000","131,400,000","111,900,000","104,200,000","130,300,000","114,400,000","111,200,000","128,700,000","122,500,000","103,700,000","109,600,000","116,400,000","101,900,000","88,900,000","94,700,000","106,000,000","96,600,000","84,800,000","92,600,000","98,300,000","87,300,000","77,600,000","83,100,000","86,400,000","73,900,000","53,000,000","57,300,000","78,500,000","65,800,000","40,800,000","46,300,000","52,100,000","43,500,000","20,900,000","32,800,000","32,700,000","25,700,000","14,200,000","17,200,000","19,800,000","14,100,000","35,300,000","11,400,000","12,800,000","9,300,000","-118,700,000","5,400,000","4,100,000","2,400,000","1,200,000","-146,400,000","-14,200,000","5,900,000","400,000","14,400,000","-31,600,000","12,800,000","7,700,000","200,000","14,100,000","8,100,000","7,700,000","38,200,000","33,200,000","33,600,000","-50,600,000","30,100,000","31,400,000","29,700,000","26,800,000","25,600,000","27,000,000","24,500,000","21,000,000","20,200,000","21,500,000","19,900,000","16,900,000","14,900,000","17,100,000","15,800,000","11,400,000","12,000,000","12,900,000","12,800,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-3,200,000",,,,,,,,,,,,,,,,,,,,,,,"0",,"-8,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-2,200,000","-600,000","-500,000","-600,000","-500,000","-300,000","-300,000","0","-300,000","-200,000","-300,000","-300,000","-300,000","-300,000","-200,000","-300,000","700,000","-2,400,000","-2,800,000","-300,000","-300,000","-200,000","-300,000","-300,000","-300,000","-200,000","-300,000","-300,000","-300,000","-300,000","-300,000","-400,000","-400,000","-400,000","-400,000","-400,000","-400,000","-400,000","-400,000","-500,000","-400,000","-2,800,000","-3,300,000","-3,800,000","-3,500,000","-3,300,000","-3,100,000","-3,500,000","-3,500,000","-3,100,000","-3,200,000","-3,000,000","-3,000,000","-3,100,000","-3,000,000","-3,600,000","-3,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000",,"19,600,000","14,700,000","13,200,000","12,900,000","12,500,000","11,000,000","10,200,000","11,100,000","11,500,000","11,000,000","10,200,000","12,000,000","1,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"2,377,300,000","553,000,000","587,300,000","467,400,000","769,600,000","938,300,000","703,400,000","231,600,000","-317,200,000","227,100,000","220,700,000","190,400,000","185,600,000","157,900,000","318,800,000","233,800,000","173,200,000","706,800,000","180,600,000","188,600,000","192,200,000","184,400,000","179,500,000","198,200,000","160,200,000","114,300,000","152,800,000","168,400,000","700,000","119,600,000","137,200,000","141,300,000","113,100,000","126,300,000","148,300,000","151,900,000","147,200,000","120,200,000","148,000,000","153,300,000","161,600,000","135,400,000","134,300,000","122,900,000","127,100,000","131,800,000","140,000,000","153,700,000","132,700,000","142,700,000","131,400,000","136,400,000","132,800,000","118,100,000","111,900,000","104,200,000","130,300,000","114,400,000","111,200,000","128,700,000","122,500,000","103,700,000","109,600,000","116,400,000","101,900,000","88,900,000","94,700,000","106,000,000","96,600,000","84,800,000","92,600,000","98,300,000","87,300,000","77,600,000","83,100,000","86,400,000","73,900,000","53,000,000","57,300,000","78,500,000","65,800,000","40,800,000","43,100,000","52,100,000","43,500,000","20,700,000","32,800,000","13,100,000","11,000,000","1,000,000","4,300,000","7,300,000","3,100,000","25,100,000","300,000","1,300,000","-1,700,000","-128,900,000","-6,600,000","2,900,000","2,400,000","1,200,000","-146,400,000","-14,200,000","5,900,000","400,000","14,400,000","-39,900,000","12,800,000","7,700,000","200,000","14,100,000","8,100,000","7,700,000","38,200,000","33,200,000","33,600,000","-50,600,000","30,100,000","31,400,000","29,700,000","26,800,000","25,600,000","27,000,000","24,500,000","21,000,000","20,200,000","21,500,000","19,900,000","16,900,000","14,900,000","17,100,000","15,800,000",,,,
