name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988
PretaxIncome,"2,150,600,000","621,900,000","410,600,000","337,500,000","780,500,000","832,400,000","617,100,000","168,400,000","118,900,000","97,400,000","-122,700,000","114,300,000","-353,700,000","104,300,000","71,300,000","105,300,000","-691,000,000","95,800,000","72,300,000","74,500,000","967,600,000","116,100,000","107,500,000","101,100,000","91,900,000","114,700,000","25,400,000","46,700,000","60,800,000","44,100,000","38,600,000","22,600,000","-11,750,000","-1,419,000","-1,104,937,000","-6,923,000","-73,748,000","-7,353,000","-97,964,000","55,007,000","-58,608,000","39,904,000","41,606,000","44,424,000","128,827,000","12,529,000","-172,589,000","45,747,000","30,758,000","41,093,000","60,253,000","60,670,000","-2,282,274,000","72,676,000","-109,332,000","94,910,000","87,484,000","-352,202,000","47,731,000","40,538,000","34,284,000","25,936,000","7,526,000","19,217,000","17,414,000","9,066,000","12,115,000","10,158,000","7,554,000","4,868,000","5,656,000","3,498,000","2,695,000","1,078,000","2,611,000","1,128,000","435,000","-910,000","748,000","492,000","3,000","-1,492,000","-4,909,000","-1,116,000","-7,891,000",,"-17,022,000","-4,143,000","-3,384,000","-4,500,000","-4,900,000","-2,400,000","-1,700,000","3,100,000","1,900,000","6,800,000","4,300,000","3,300,000","5,900,000","7,400,000","7,400,000","6,900,000","4,800,000","6,200,000","4,200,000","1,800,000","800,000","600,000","300,000","900,000","700,000","1,700,000","1,300,000","600,000","-1,100,000",,,,"0","1,000,000","700,000","400,000",,,,,,,"700,000",,,,,
TaxProvision,"435,100,000","122,700,000","81,800,000","69,400,000","161,100,000","179,000,000","123,500,000","32,000,000","24,100,000","-288,400,000","800,000","20,400,000","-81,100,000","5,700,000","20,800,000","-7,600,000","-9,600,000","-310,900,000","-10,400,000","15,000,000","440,800,000","29,600,000","15,400,000","16,300,000","23,000,000","29,800,000","300,000","17,300,000","13,000,000","14,900,000","10,500,000","11,300,000","5,015,000","3,932,000","8,965,000","4,027,000","-22,644,000","-10,471,000","-20,197,000","31,413,000","-18,335,000","19,092,000","14,037,000","8,228,000","46,382,000","1,589,000","-35,615,000","18,299,000","10,140,000","14,998,000","25,313,000","19,670,000","17,896,000","24,683,000","35,041,000","33,531,000","31,498,000","6,405,000","15,621,000","15,790,000","12,650,000","9,850,000","9,000,000","7,200,000","6,250,000","3,350,000","2,639,000","2,000,000","1,506,000","294,000","446,000","173,000","106,000","38,000","70,000","52,000","52,000","2,000","3,913,000",,"-4,423,000","81,000","18,000","97,000","54,000",,"-6,100,000","-1,500,000","-1,200,000","-1,600,000","-1,800,000","-900,000","-600,000","1,100,000","600,000","2,500,000","1,600,000","1,200,000","2,000,000","2,700,000","2,700,000","2,500,000","1,700,000","2,300,000","1,200,000","500,000","200,000","100,000","100,000","300,000","200,000","500,000","400,000","200,000","-100,000",,,,"0","300,000","200,000","100,000",,,,,,,"200,000",,,,,
NetIncomeCommonStockholders,"1,716,300,000","499,200,000","328,800,000","268,400,000","619,900,000","654,400,000","494,900,000","137,900,000","96,300,000","386,100,000","-123,500,000","93,900,000","-272,600,000","98,600,000","50,500,000","112,900,000","-681,400,000","406,700,000","82,700,000","59,500,000","526,800,000","86,500,000","92,100,000","84,800,000","68,900,000","84,900,000","25,100,000","29,400,000","47,800,000","29,200,000","28,100,000","11,300,000","-16,765,000","-5,351,000","-1,113,902,000","-10,950,000","-51,104,000","3,118,000","-77,767,000","23,594,000","-40,273,000","20,812,000","27,569,000","36,196,000","82,445,000","10,940,000","-136,974,000","27,448,000","20,618,000","26,095,000","34,940,000","41,000,000","-2,300,170,000","47,993,000","-144,373,000","61,379,000","55,986,000","-358,608,000","32,110,000","24,748,000","21,634,000","16,086,000","-1,474,000","12,017,000","11,164,000","5,716,000","9,476,000","8,158,000","6,048,000","4,574,000","5,210,000","3,325,000","2,589,000","1,040,000","2,334,000","1,076,000","383,000","-912,000","-3,165,000","492,000","4,426,000","-1,573,000","-4,927,000","-1,213,000","-7,945,000","-6,765,000","-10,922,000","-2,643,000","-2,184,000","-2,900,000","-3,100,000","-1,500,000","-1,100,000","2,000,000","1,300,000","4,300,000","2,700,000","2,100,000","3,900,000","4,700,000","4,700,000","4,400,000","3,100,000","3,900,000","3,000,000","1,300,000","600,000","500,000","200,000","600,000","500,000","1,200,000","900,000","400,000","-1,000,000","-200,000","-200,000","-500,000","0","700,000","500,000","300,000",,,,,,,"500,000",,,,,
	NetIncome,"1,716,300,000","499,200,000","328,800,000","268,400,000","619,900,000","654,400,000","494,900,000","137,900,000","96,300,000","386,100,000","-123,500,000","93,900,000","-272,600,000","98,600,000","50,500,000","112,900,000","-681,400,000","406,700,000","82,700,000","59,500,000","526,800,000","86,500,000","92,100,000","84,800,000","68,900,000","84,900,000","25,100,000","29,400,000","47,800,000","29,200,000","28,100,000","11,300,000","-16,765,000","-5,351,000","-1,113,902,000","-10,950,000","-51,104,000","3,118,000","-77,767,000","23,594,000","-40,273,000","20,812,000","27,569,000","36,196,000","82,445,000","10,940,000","-136,974,000","27,448,000","20,618,000","26,095,000","34,940,000","41,000,000","-2,300,170,000","47,993,000","-144,373,000","61,379,000","55,986,000","-358,608,000","32,110,000","24,748,000","21,634,000","16,086,000","-1,474,000","12,017,000","11,164,000","5,716,000","9,476,000","8,158,000","6,048,000","4,574,000","5,210,000","3,325,000","2,589,000","1,040,000","2,334,000","1,076,000","383,000","-912,000","-3,165,000","492,000","4,426,000","-1,573,000","-4,927,000","-1,213,000","-7,945,000","-6,765,000","-10,922,000","-2,643,000","-2,184,000","-2,900,000","-3,100,000","-1,500,000","-1,100,000","2,000,000","1,300,000","4,300,000","2,700,000","2,100,000","3,900,000","4,700,000","4,700,000","4,400,000","3,100,000","3,900,000","3,000,000","1,300,000","600,000","500,000","200,000","600,000","500,000","1,200,000","900,000","400,000","-1,000,000","-200,000","-200,000","-500,000","0","700,000","500,000","300,000",,,,,,,"500,000",,,,,
		NetIncomeIncludingNoncontrollingInterests,"1,715,500,000","499,200,000","328,800,000","268,100,000","619,400,000","653,400,000","493,600,000","136,400,000","94,800,000","385,800,000","-123,500,000","93,900,000","-272,600,000","98,600,000","50,500,000","112,900,000","-681,400,000","406,700,000","82,700,000","59,500,000","526,800,000","86,500,000","92,100,000","84,800,000","68,900,000","84,900,000","25,100,000","29,400,000","47,800,000","29,200,000","28,100,000","11,300,000","-16,765,000","-5,351,000","-1,113,902,000","-10,950,000","-51,104,000","3,118,000","-77,767,000","23,594,000","-40,273,000","20,812,000","27,569,000","36,196,000","82,445,000","10,940,000","-136,974,000","27,448,000","20,618,000","26,095,000","34,940,000","41,000,000","-2,300,170,000","47,993,000","-144,373,000","61,379,000","55,986,000","-358,608,000","32,110,000","24,748,000","21,634,000","16,086,000","-1,474,000","12,017,000","11,164,000","5,716,000","9,476,000","8,158,000","6,048,000","4,574,000","5,210,000","3,325,000","2,589,000","1,040,000","2,334,000","1,076,000","383,000","-912,000","-3,165,000","492,000","4,426,000","-1,573,000","-4,927,000","-1,213,000","-7,945,000","-6,765,000","-10,922,000","-2,643,000","-2,184,000","-2,900,000","-3,100,000","-1,500,000","-1,100,000","2,000,000","1,300,000","4,300,000","2,700,000","2,100,000","3,900,000","4,700,000","4,700,000","4,400,000","3,100,000","3,900,000","3,000,000","1,300,000","600,000","500,000","200,000","600,000","500,000","1,200,000","900,000","400,000","-1,000,000","-200,000","-200,000","-500,000","0","700,000","500,000","300,000","400,000","300,000","100,000","-100,000","800,000","800,000","500,000","500,000","400,000","400,000","400,000","200,000"
			NetIncomeContinuousOperations,"1,715,500,000","499,200,000","328,800,000","268,100,000","619,400,000","653,400,000","493,600,000","136,400,000","94,800,000","385,800,000","-123,500,000","93,900,000","-272,600,000","98,600,000","50,500,000","112,900,000","-681,400,000","406,700,000","82,700,000","59,500,000","526,800,000","86,500,000","92,100,000","84,800,000","68,900,000","84,900,000","25,100,000","29,400,000","47,800,000","29,200,000","28,100,000","11,300,000","-16,765,000","-5,351,000","-1,113,902,000","-10,950,000","-51,104,000","3,118,000","-77,767,000","23,594,000","-40,273,000","20,812,000","27,569,000","36,196,000","82,445,000","10,940,000","-136,974,000","27,448,000","20,618,000","26,095,000","34,940,000","41,000,000","-2,300,170,000","47,993,000","-144,373,000","61,379,000","55,986,000","-358,608,000","32,110,000","24,748,000","21,634,000","16,086,000","-1,474,000","12,017,000","11,164,000","5,716,000","9,476,000","8,158,000","6,048,000","4,574,000","5,210,000","3,325,000","2,589,000","1,040,000","2,541,000","1,076,000","383,000","-912,000","-3,165,000","492,000","4,426,000","-1,573,000","-4,927,000","-1,213,000","-7,945,000","-6,765,000","-10,922,000","-2,643,000","-2,184,000","-2,900,000","-3,100,000","-1,500,000","-1,100,000","2,000,000","1,300,000","4,300,000","2,700,000","2,100,000","3,900,000","4,700,000","4,700,000","4,400,000","3,100,000","3,900,000","3,000,000","1,300,000","600,000","500,000","200,000","600,000","500,000","1,200,000","900,000","400,000","-1,000,000","-200,000","-200,000","-500,000","0","700,000","500,000","300,000","400,000","300,000","100,000","-100,000","800,000","800,000","500,000","500,000","400,000","400,000","400,000","200,000"
		MinorityInterests,"800,000","0","0","300,000","500,000","1,000,000","1,300,000","1,500,000","1,500,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,716,300,000","499,200,000","328,800,000","268,400,000","619,900,000","654,400,000","494,900,000","137,900,000","96,300,000","386,100,000","-123,500,000","93,900,000","-272,600,000","98,600,000","50,500,000","112,900,000","-681,400,000","406,700,000","82,700,000","59,500,000","526,800,000","86,500,000","92,100,000","84,800,000","68,900,000","84,900,000","25,100,000","29,400,000","47,800,000","29,200,000","28,100,000","11,300,000","-16,765,000","-5,351,000","-1,113,902,000","-10,950,000","-51,104,000","3,118,000","-77,767,000","23,594,000","-40,273,000","20,812,000","27,569,000","36,196,000","82,445,000","10,940,000","-136,974,000","27,448,000","20,618,000","26,095,000","34,940,000","41,000,000","-2,300,170,000","47,993,000","-144,373,000","61,379,000","55,986,000","-358,608,000","32,110,000","24,748,000","21,634,000","16,086,000","-1,474,000","12,017,000","11,164,000","5,716,000","9,476,000","8,158,000","6,048,000","4,574,000","5,210,000","3,325,000","2,589,000","1,040,000","2,334,000","1,076,000","383,000","-912,000","-3,165,000","492,000","4,426,000","-1,573,000","-4,927,000","-1,213,000","-7,945,000","-6,765,000","-10,922,000","-2,643,000","-2,184,000","-2,900,000","-3,100,000","-1,500,000","-1,100,000","2,000,000","1,300,000","4,300,000","2,700,000","2,100,000","3,900,000","4,700,000","4,700,000","4,400,000","3,100,000","3,900,000","3,000,000","1,300,000","600,000","500,000","200,000","600,000","500,000","1,200,000","900,000","400,000","-1,000,000","-200,000","-200,000","-500,000","0","700,000","500,000","300,000",,,,,,,"500,000",,,,,
BasicEPS,,"1.97","1.29","1.05","2.4","2.53","1.9","0.53","0.37","1.44","0.15","0.35","-1.01","0.36","0.19","0.41","-2.46","1.47","0.3","0.21","1.88","0.31","0.33","0.31","0.24","0.3","0.09","0.1","0.17","0.1","0.1","0.04","-0.06","-0.02",,"-0.04","-0.19","0.01","-0.29","0.09","-0.15","0.08",,"0.14","0.32","0.04",,"0.11","0.08","0.1",,"0.16","-8.97","0.19",,"0.24","0.22","-1.655",,"0.23","0.205","0.155",,"0.13","0.125","0.065",,"0.093","0.073","0.055",,"0.04","0.033","0.013",,"0.013","0.005","-0.013",,"0.008","0.058","-0.025",,"-0.02","-0.128","-0.11",,"-0.043","-0.035","-0.048",,"-0.028","-0.02","0.038",,"0.08","0.053","0.04",,"0.088","0.085","0.08",,"0.08","0.068","0.035",,"0.015","0.005","0.02",,"0.035","0.028","0.013",,"-0.005","-0.005","-0.015",,"0.02","0.015","0.01",,"0.01","0.003","-0.003",,"0.025","0.023","0.023",,"0.018","0.018","0.01"
DilutedEPS,,"1.95","1.28","1.04","2.38","2.5","1.88","0.53","0.36","1.43","0.15","0.35","-1.01","0.36","0.18","0.41","-2.46","1.45","0.29","0.21","1.84","0.3","0.33","0.3","0.24","0.29","0.09","0.1","0.17","0.1","0.1","0.04","-0.06","-0.02",,"-0.04","-0.19","0.01","-0.29","0.09","-0.15","0.08",,"0.14","0.31","0.04",,"0.1","0.08","0.1",,"0.16","-8.97","0.19",,"0.24","0.22","-1.655",,"0.225","0.2","0.15",,"0.125","0.12","0.06",,"0.09","0.068","0.053",,"0.038","0.03","0.013",,"0.013","0.005","-0.013",,"0.005","0.055","-0.025",,"-0.02","-0.128","-0.11",,"-0.043","-0.035","-0.048",,"-0.028","-0.02","0.038",,"0.078","0.05","0.038",,"0.088","0.085","0.08",,"0.08","0.068","0.035",,"0.015","0.005","0.02",,"0.035","0.028","0.013",,"-0.005","-0.005","-0.015",,"0.02","0.015","0.01",,"0.01","0.003","-0.003",,"0.025","0.02","0.02",,"0.018","0.018","0.01"
BasicAverageShares,,"253,499,000","254,876,000","256,230,000","258,473,000","258,605,000","259,908,000","259,870,000","263,238,000","267,893,000","268,894,000","268,932,000","269,235,000","270,590,000","272,720,000","273,729,000","277,114,000","276,856,000","279,543,000","280,824,000","280,215,000","278,663,000","277,549,000","277,853,000","282,474,000","282,976,000","282,072,000","281,184,000","280,338,000","278,671,000","277,855,000","276,843,000","274,589,000","272,708,000",,"269,430,000","268,175,000","266,344,000","264,938,000","264,609,000","263,900,000","262,717,000",,"261,784,000","260,825,000","259,624,000",,"259,107,000","258,653,000","258,024,000",,"256,556,000","256,374,000","256,212,000",,"255,676,000","255,253,000","216,882,000",,"107,624,000","106,620,000","105,234,000",,"91,152,000","90,378,000","88,702,000",,"87,356,000","84,516,000","82,588,000",,"81,436,000","80,844,000","79,916,000",,"78,624,000","78,320,000","77,900,000",,"77,028,000","75,788,000","64,276,000",,"61,904,000","61,868,000","61,548,000",,"61,308,000","61,272,000","61,048,000",,"54,545,455","55,000,000","53,333,333",,"53,750,000","51,428,571","52,500,000",,"53,714,286","55,294,118","55,000,000",,"48,750,000","44,444,444","37,142,857",,"33,333,333","40,000,000","30,000,000",,"34,285,714","32,727,273","32,000,000",,"40,000,000","40,000,000","33,333,333",,"35,000,000","33,333,333","30,000,000",,"30,872,000","30,728,000","30,656,000",,"23,529,412","22,222,222","30,256,000",,"8,712,000","8,712,000","8,712,000"
DilutedAverageShares,,"256,070,000","257,710,000","258,581,000","260,749,000","261,785,000","263,179,000","261,047,000","264,506,000","269,721,000","270,993,000","270,789,000","269,235,000","272,372,000","274,981,000","275,569,000","277,114,000","280,802,000","284,741,000","287,638,000","286,010,000","284,224,000","282,494,000","282,302,000","287,857,000","291,971,000","294,778,000","292,612,000","287,580,000","283,176,000","282,217,000","279,205,000","274,589,000","272,708,000",,"269,430,000","268,175,000","269,379,000","264,938,000","267,294,000","263,900,000","264,958,000",,"265,167,000","264,030,000","263,146,000",,"262,106,000","261,478,000","260,804,000",,"258,908,000","256,374,000","258,433,000",,"259,390,000","259,798,000","216,882,000",,"110,018,000","109,526,000","108,788,000",,"95,032,000","94,690,000","93,602,000",,"91,552,000","89,764,000","87,044,000",,"85,884,000","85,172,000","83,588,000",,"80,944,000","80,140,000","77,900,000",,"81,816,000","80,728,000","64,276,000",,"61,904,000","61,868,000","61,548,000",,"61,308,000","61,272,000","61,048,000",,"54,545,455","55,000,000","53,333,333",,"55,483,871","54,000,000","56,000,000",,"53,714,286","55,294,118","55,000,000",,"48,750,000","44,444,444","37,142,857",,"33,333,333","40,000,000","30,000,000",,"34,285,714","32,727,273","32,000,000",,"40,000,000","40,000,000","33,333,333",,"35,000,000","33,333,333","30,000,000",,"30,872,000","30,728,000","30,656,000",,"25,000,000","25,000,000","30,256,000",,"8,712,000","8,712,000","8,712,000"
TotalOperatingIncomeAsReported,"2,236,100,000","641,300,000","439,500,000","358,600,000","796,800,000","885,500,000","632,800,000","191,000,000","156,400,000","124,800,000","-86,500,000","145,300,000","-323,200,000","140,500,000","99,000,000","133,100,000","-604,200,000","134,100,000","109,300,000","115,000,000","999,800,000","146,000,000","147,000,000","139,400,000","136,100,000","126,100,000","125,700,000","116,000,000","109,800,000","103,500,000","92,000,000","76,200,000","50,250,000","61,285,000","-1,036,205,000","61,152,000","5,542,000","63,229,000","-43,703,000","80,527,000","10,134,000","66,759,000","73,421,000","73,916,000","155,388,000","71,720,000","-142,707,000","78,774,000","61,901,000","71,969,000","75,711,000","78,746,000","-2,264,852,000","93,721,000","-88,491,000","107,621,000","106,111,000","-322,781,000","46,498,000","39,932,000","34,804,000","26,517,000","7,560,000","18,580,000","16,392,000","7,806,000","11,409,000","9,451,000","7,181,000","4,590,000","5,252,000","3,427,000","2,846,000","1,061,000","2,652,000","1,091,000","343,000","-1,061,000","1,259,000","1,037,000","643,000","-781,000","-4,253,000","-466,000","-7,127,000","-7,060,000","-12,677,000","-5,023,000","-4,366,000","-5,200,000","-6,100,000","-3,100,000","-2,900,000","1,100,000","3,200,000","4,500,000","2,900,000","2,000,000","4,300,000","6,100,000","6,100,000","5,900,000","300,000","5,600,000","3,800,000","2,600,000","2,000,000","1,300,000","100,000","1,000,000","700,000","1,500,000","1,400,000","500,000","-1,100,000","-200,000","-300,000",,"-200,000","600,000","500,000","200,000",,,,,,,"800,000",,,,,
TotalExpenses,"3,264,800,000","833,700,000","871,000,000","806,100,000","753,900,000","718,300,000","703,600,000","630,900,000","596,800,000","720,400,000","914,300,000","704,400,000","1,070,800,000","688,500,000","711,600,000","685,100,000","660,000,000","653,200,000","691,100,000","685,100,000","613,700,000","585,200,000","576,900,000","576,500,000","553,400,000","566,800,000","570,500,000","566,000,000","543,700,000","541,300,000","548,400,000","549,700,000","562,677,000","532,813,000","531,699,000","536,222,000","564,472,000","578,558,000","498,153,000","389,565,000","472,232,000","406,043,000","393,375,000","377,166,000","283,263,000","360,800,000","471,281,000","341,919,000","356,002,000","339,992,000","326,259,000","324,374,000","326,843,000","335,512,000","335,804,000","315,488,000","324,937,000","324,226,000","156,066,000","151,573,000","146,282,000","136,695,000","126,595,000","101,105,000","84,593,000","75,950,000","66,809,000","64,602,000","62,056,000","61,586,000","58,697,000","55,798,000","52,802,000","48,821,000","49,693,000","51,298,000","49,993,000","50,025,000","48,086,000","46,600,000","44,930,000","46,349,000","48,706,000","44,694,000","48,409,000","51,510,000","39,794,000","27,106,000","27,618,000","26,500,000","26,200,000","23,100,000","21,700,000","22,800,000","24,200,000","29,100,000","27,300,000","24,100,000","20,300,000","20,800,000","21,900,000","21,200,000","31,600,000","17,200,000","15,000,000","12,200,000","10,900,000","10,000,000","8,900,000","9,200,000","9,300,000","9,400,000","8,500,000","7,100,000","7,400,000","6,800,000","6,600,000",,"7,300,000","6,800,000","5,900,000","5,100,000",,,,,,,"4,100,000",,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"1,716,300,000","499,200,000","328,800,000","268,400,000","619,900,000","654,400,000","494,900,000","137,900,000","96,300,000","386,100,000","-123,500,000","93,900,000","-272,600,000","98,600,000","50,500,000","112,900,000","-681,400,000","406,700,000","82,700,000","59,500,000","526,800,000","86,500,000","92,100,000","84,800,000","68,900,000","84,900,000","25,100,000","29,400,000","47,800,000","29,200,000","28,100,000","11,300,000","-16,765,000","-5,351,000","-1,113,902,000","-10,950,000","-51,104,000","3,118,000","-77,767,000","23,594,000","-40,273,000","20,812,000","27,569,000","36,196,000","82,445,000","10,940,000","-136,974,000","27,448,000","20,618,000","26,095,000","34,940,000","41,000,000","-2,300,170,000","47,993,000","-144,373,000","61,379,000","55,986,000","-358,608,000","32,110,000","24,748,000","21,634,000","16,086,000","-1,474,000","12,017,000","11,164,000","5,716,000","9,476,000","8,158,000","6,048,000","4,574,000","5,210,000","3,325,000","2,589,000","1,040,000","2,541,000","1,076,000","383,000","-912,000","-3,165,000","492,000","4,426,000","-1,573,000","-4,927,000","-1,213,000","-7,945,000","-6,765,000","-10,922,000","-2,643,000","-2,184,000","-2,900,000","-3,100,000","-1,500,000","-1,100,000","2,000,000","1,300,000","4,300,000","2,700,000","2,100,000","3,900,000","4,700,000","4,700,000","4,400,000","3,100,000","3,900,000","3,000,000","1,300,000","600,000","500,000","200,000","600,000","500,000","1,200,000","900,000","400,000","-1,000,000","-200,000","-200,000","-500,000","0","700,000","500,000","300,000",,,,,,,"500,000",,,,,
NormalizedIncome,"1,711,035,283.177","496,630,400","333,684,754.019","271,258,400","609,498,600","678,970,500","503,298,638.794","138,710,000","98,611,300","389,969,000","-95,687,000","96,119,400","-218,013,200","100,962,500","52,483,169.705","118,282,400","86,102,400","409,580,000","84,560,000","66,371,400","-12,060,000","88,884,000","95,355,627.907","86,058,500","75,125,000","86,604,300","68,975,590.551","48,332,900","49,372,000","38,931,400","42,805,181.347","15,655,000","-6,028,300","8,487,500","-377,721,100","7,745,300","-19,298,072","-3,658,250","30,984,073.507","24,086,700","-19,920,044.994","19,458,050","29,883,534.37","37,258,479.381","81,700,078.671","37,781,376.008","-57,094,655.859","27,265,000","20,237,252.747","25,932,434.113","34,921,800","41,493,324.543","-778,716,950","50,027,597.845","-16,303,500","64,997,327.942","56,087,753.166","-116,213,250","32,110,000","24,748,000","21,634,000","16,086,000","-1,474,000","12,017,000","11,164,000","8,364,047.651","9,476,000","8,158,000","6,048,000","4,574,000","5,210,000","3,325,000","2,589,000","1,040,000","2,541,000","1,076,000","383,000","-912,000","-4,542,600","904,200","4,723,000","-628,000","-5,686,000","-242,200","-7,320,400","-6,751,200","-7,620,761.015","-2,637,896.452","-2,155,602.837","-2,900,000","-3,163,265.306","-1,375,000","-1,941,176.471","709,677.419","2,257,894.737","2,782,352.941","1,820,930.233","1,336,363.636","2,842,372.881","3,810,810.811","3,810,810.811","3,762,318.841","258,333.333","3,522,580.645","2,642,857.143","1,950,000","1,650,000","1,083,333.333","66,666.667","600,000","500,000","1,129,411.765","830,769.231","333,333.333","-1,454,545.455","-200,000","-260,000","-500,000","-200,000","490,000","428,571.429","150,000",,,,,,,"428,571.429",,,,,
InterestIncome,"1,500,000","500,000","300,000","400,000","300,000","400,000","300,000","500,000","1,300,000","2,100,000","1,300,000","1,200,000","800,000","1,300,000","1,900,000","1,500,000","2,100,000","800,000","500,000","1,100,000","1,900,000","300,000","100,000","200,000","200,000","200,000","300,000","300,000","300,000","400,000","500,000","300,000","149,000","356,000","531,000","304,000","207,000","260,000","393,000","695,000","590,000","662,000","508,000","485,000","460,000","407,000","371,000","321,000","401,000","185,000","162,000","206,000","347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"91,200,000","25,700,000","22,700,000","21,600,000","21,300,000","28,100,000","25,000,000","27,400,000","31,300,000","32,800,000","34,800,000","35,100,000","34,800,000","36,100,000","34,300,000","34,500,000","38,900,000","41,000,000","36,100,000","39,100,000","37,500,000","40,400,000","37,900,000","39,100,000","39,100,000","39,200,000","51,200,000","52,400,000","49,400,000","52,500,000","52,500,000","52,400,000","54,449,000","61,290,000","65,783,000","67,162,000","76,049,000","72,081,000","56,673,000","25,593,000","28,512,000","29,509,000","29,079,000","28,673,000","28,185,000","28,909,000","29,329,000","33,653,000","32,321,000","31,804,000","16,445,000","17,552,000","17,095,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-89,700,000","-25,200,000","-22,400,000","-21,200,000","-21,000,000","-27,700,000","-24,700,000","-26,900,000","-30,000,000","-30,700,000","-33,500,000","-33,900,000","-34,000,000","-34,800,000","-32,400,000","-33,000,000","-36,800,000","-40,200,000","-35,600,000","-38,000,000","-35,600,000","-40,100,000","-37,800,000","-38,900,000","-38,900,000","-39,000,000","-50,900,000","-52,100,000","-49,100,000","-52,100,000","-52,000,000","-52,100,000","-54,300,000","-60,934,000","-65,252,000","-66,858,000","-75,842,000","-71,821,000","-56,280,000","-24,898,000","-27,922,000","-28,847,000","-28,571,000","-28,188,000","-27,725,000","-28,502,000","-28,958,000","-33,332,000","-31,920,000","-31,619,000","-16,283,000","-17,346,000","-16,748,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
