name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,"0",,,"57,400,000","0","2,100,000",,,"0",,,"24,300,000","36,900,000","45,800,000","2,600,000","5,400,000","8,500,000","41,300,000","10,300,000","3,900,000","7,800,000",,,"9,400,000",,,,,"7,300,000","-200,000",,,"300,000","-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"29,700,000","-8,600,000","400,000","36,800,000","1,100,000","-100,000","-27,500,000","1,700,000","3,900,000","-9,500,000","-17,400,000","1,400,000","1,000,000","800,000","200,000","1,500,000","-700,000","200,000","700,000","300,000","900,000","-500,000","400,000","900,000","1,000,000","200,000","-18,000,000","4,000,000","4,500,000","1,300,000","700,000","100,000","500,000","600,000","-200,000","200,000","400,000","-100,000","200,000","200,000","-200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,297,800,000","287,300,000","350,400,000","371,200,000","288,900,000","295,000,000","250,100,000","245,400,000","211,800,000","236,000,000","260,900,000","261,200,000","191,600,000","206,600,000","238,400,000","229,800,000","165,700,000","184,600,000","206,600,000","195,500,000","73,600,000","162,800,000","198,200,000","187,500,000","123,900,000","141,700,000","246,200,000","172,100,000","87,000,000","80,100,000","89,500,000","137,200,000","80,800,000","82,600,000","-4,800,000","73,200,000","44,500,000","48,100,000","63,200,000","59,700,000","15,100,000","29,900,000","54,700,000","-53,200,000","-3,100,000","-29,300,000","-300,000","-10,900,000","3,500,000","-62,800,000","-37,600,000","129,241,000","121,914,000","86,327,000","116,297,000","113,236,000","98,491,000","110,613,000","115,808,000","105,998,000","100,539,000","103,682,000","107,975,000","96,597,000","91,606,000","73,643,000","73,726,000","72,103,000","70,092,000","75,283,000","90,734,000","72,814,000","67,366,000","69,617,000","71,760,000","71,418,000","67,181,000","69,535,000","74,387,000","66,307,000","58,428,000","49,493,000","43,400,000","36,900,000","32,600,000","30,411,000","28,300,000","25,800,000","24,500,000","23,108,000","21,500,000","21,000,000","18,900,000","17,784,000","16,200,000","13,900,000","9,000,000","10,300,000","8,700,000","7,100,000","6,900,000","6,700,000","5,600,000","3,900,000","3,500,000","4,000,000","3,300,000","2,300,000",
TaxProvision,"309,200,000","72,000,000","83,800,000","97,100,000","56,300,000","56,700,000","56,900,000","56,300,000","43,900,000","50,400,000","59,200,000","64,600,000","38,700,000","47,300,000","54,700,000","56,800,000","38,700,000","-10,600,000","77,400,000","54,500,000","16,000,000","59,600,000","72,300,000","70,000,000","46,100,000","52,400,000","95,300,000","63,900,000","32,300,000","28,300,000","33,900,000","50,600,000","29,900,000","22,600,000","-2,600,000","26,500,000","16,200,000","14,800,000","25,200,000","22,900,000","4,200,000","10,900,000","17,600,000","-18,400,000","1,100,000","-5,200,000","0","-3,900,000","1,300,000","-25,400,000","-12,600,000","49,150,000","45,134,000","32,770,000","38,563,000","40,125,000","36,813,000","40,103,000","42,684,000","38,937,000","39,142,000","40,983,000","42,797,000","38,322,000","36,313,000","29,089,000","29,122,000","28,481,000","27,686,000","29,737,000","35,840,000","28,761,000","26,610,000","27,672,000","28,525,000","28,388,000","26,705,000","27,536,000","29,457,000","26,258,000","23,137,000","19,608,000","17,200,000","14,600,000","12,900,000","12,070,000","11,200,000","10,200,000","9,700,000","9,207,000","8,500,000","8,300,000","7,500,000","7,084,000","6,500,000","5,400,000","3,500,000","4,000,000","3,400,000","2,800,000","2,700,000","2,600,000","2,200,000","1,500,000","1,400,000","1,600,000","1,300,000","-3,400,000",
NetIncomeCommonStockholders,"988,600,000","215,300,000","266,600,000","274,100,000","232,600,000","238,300,000","193,200,000","189,100,000","167,900,000","185,600,000","201,700,000","196,600,000","152,900,000","159,300,000","183,700,000","173,000,000","127,000,000","195,200,000","129,200,000","141,000,000","57,600,000","103,200,000","125,900,000","117,500,000","77,800,000","89,300,000","150,900,000","108,200,000","54,700,000","51,800,000","55,600,000","86,600,000","50,900,000","60,000,000","-2,200,000","46,700,000","37,900,000","83,100,000","38,000,000","36,800,000","10,900,000","19,000,000","37,100,000","-34,800,000","-4,200,000","-24,100,000","-300,000","-7,000,000","2,200,000","-37,400,000","-25,000,000","80,091,000","76,780,000","53,557,000","77,734,000","73,111,000","61,678,000","70,510,000","73,124,000","67,061,000","61,397,000","62,699,000","65,178,000","58,275,000","55,293,000","44,554,000","44,604,000","43,622,000","42,406,000","45,546,000","54,894,000","44,053,000","40,756,000","41,945,000","43,235,000","43,030,000","40,476,000","41,999,000","44,930,000","40,049,000","35,291,000","29,885,000","26,200,000","22,300,000","19,700,000","18,341,000","17,100,000","15,600,000","14,800,000","13,901,000","13,000,000","12,700,000","11,400,000","10,700,000","9,700,000","8,500,000","5,500,000","6,300,000","5,300,000","4,300,000","4,200,000","4,100,000","3,400,000","2,400,000","2,100,000","2,400,000","2,000,000","5,700,000","1,600,000"
	NetIncome,"988,600,000","215,300,000","266,600,000","274,100,000","232,600,000","238,300,000","193,200,000","189,100,000","167,900,000","185,600,000","201,700,000","196,600,000","152,900,000","159,300,000","183,700,000","173,000,000","127,000,000","195,200,000","129,200,000","141,000,000","57,600,000","103,200,000","125,900,000","117,500,000","77,800,000","89,300,000","150,900,000","108,200,000","54,700,000","51,800,000","55,600,000","86,600,000","50,900,000","60,000,000","-2,200,000","46,700,000","28,300,000","33,300,000","38,000,000","36,800,000","10,900,000","19,000,000","37,100,000","-34,800,000","-4,200,000","-24,100,000","-300,000","-7,000,000","2,200,000","-37,400,000","-25,000,000","80,091,000","76,780,000","53,557,000","77,734,000","73,111,000","61,678,000","70,510,000","73,124,000","67,061,000","61,397,000","62,699,000","65,178,000","58,275,000","55,293,000","44,554,000","44,604,000","43,622,000","42,406,000","45,546,000","54,894,000","44,053,000","40,756,000","41,945,000","43,235,000","43,030,000","40,476,000","41,999,000","44,930,000","40,049,000","35,291,000","29,885,000","26,200,000","22,300,000","19,700,000","18,341,000","17,100,000","15,600,000","14,800,000","13,901,000","13,000,000","12,700,000","11,400,000","10,700,000","9,700,000","8,500,000","5,500,000","6,300,000","5,300,000","4,300,000","4,200,000","4,100,000","3,400,000","2,400,000","2,100,000","2,400,000","2,000,000","5,700,000","1,600,000"
		NetIncomeIncludingNoncontrollingInterests,"988,600,000","215,300,000","266,600,000","274,100,000","232,600,000","238,300,000","193,200,000","189,100,000","167,900,000","185,600,000","201,700,000","196,600,000","152,900,000","159,300,000","183,700,000","173,000,000","127,000,000","195,200,000","129,200,000","141,000,000","57,600,000","103,200,000","125,900,000","117,500,000","77,800,000","89,300,000","150,900,000","108,200,000","54,700,000","51,800,000","55,600,000","86,600,000","50,900,000","60,000,000","-2,200,000","46,700,000","28,300,000","33,300,000","38,000,000","36,800,000","10,900,000","19,000,000","37,100,000","-34,800,000","-4,200,000","-24,100,000","-300,000","-7,000,000","2,200,000","-37,400,000","-25,000,000","80,091,000","76,780,000","53,557,000","77,734,000","73,111,000","61,678,000","70,510,000","73,124,000","67,061,000","61,397,000","62,699,000","65,178,000","58,275,000","55,293,000","44,554,000","44,604,000","43,622,000","42,406,000","45,546,000","54,894,000","44,053,000","40,756,000","41,945,000","43,235,000","43,030,000","40,476,000","41,999,000","44,930,000","40,049,000","35,291,000","29,885,000","26,200,000","22,300,000","19,700,000","18,341,000","17,100,000","15,600,000","14,800,000","13,901,000","13,000,000","12,700,000","11,400,000","10,700,000","9,700,000","8,500,000","5,500,000","6,300,000","5,300,000","4,300,000","4,200,000","4,100,000","3,400,000","2,400,000","2,100,000","2,400,000","2,000,000","5,700,000","1,600,000"
			NetIncomeContinuousOperations,"988,600,000","215,300,000","266,600,000","274,100,000","232,600,000","238,300,000","193,200,000","189,100,000","167,900,000","185,600,000","201,700,000","196,600,000","152,900,000","159,300,000","183,700,000","173,000,000","127,000,000","195,200,000","129,200,000","141,000,000","57,600,000","103,200,000","125,900,000","117,500,000","77,800,000","89,300,000","150,900,000","108,200,000","54,700,000","51,800,000","55,600,000","86,600,000","50,900,000","60,000,000","-2,200,000","46,700,000","28,300,000","33,300,000","38,000,000","36,800,000","10,900,000","19,000,000","37,100,000","-34,800,000","-4,200,000","-24,100,000","-300,000","-7,000,000","2,200,000","-37,400,000","-25,000,000","80,091,000","76,780,000","53,557,000","77,734,000","73,111,000","61,678,000","70,510,000","73,124,000","67,061,000","61,397,000","62,699,000","65,178,000","58,275,000","55,293,000","44,554,000","44,604,000","43,622,000","42,406,000","45,546,000","54,894,000","44,053,000","40,756,000","41,945,000","43,235,000","43,030,000","40,476,000","41,999,000","44,930,000","40,049,000","35,291,000","29,885,000","26,200,000","22,300,000","19,700,000","18,341,000","17,100,000","15,600,000","14,800,000","13,901,000","13,000,000","12,700,000","11,400,000","10,700,000","9,700,000","8,500,000","5,500,000","6,300,000","5,300,000","4,300,000","4,200,000","4,100,000","3,400,000","2,400,000","2,100,000","2,400,000","2,000,000","5,700,000","1,600,000"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"988,600,000","215,300,000","266,600,000","274,100,000","232,600,000","238,300,000","193,200,000","189,100,000","167,900,000","185,600,000","201,700,000","196,600,000","152,900,000","159,300,000","183,700,000","173,000,000","127,000,000","195,200,000","129,200,000","141,000,000","57,600,000","103,200,000","125,900,000","117,500,000","77,800,000","89,300,000","150,900,000","108,200,000","54,700,000","51,800,000","55,600,000","86,600,000","50,900,000","60,000,000","-2,200,000","46,700,000","37,900,000","83,100,000","38,000,000","36,800,000","10,900,000","19,000,000","37,100,000","-34,800,000","-4,200,000","-24,100,000","-300,000","-7,000,000","2,200,000","-37,400,000","-25,000,000","80,091,000","76,780,000","53,557,000","77,734,000","73,111,000","61,678,000","70,510,000","73,124,000","67,061,000","61,397,000","62,699,000","65,178,000","58,275,000","55,293,000","44,554,000","44,604,000","43,622,000","42,406,000","45,546,000","54,894,000","44,053,000","40,756,000","41,945,000","43,235,000","43,030,000","40,476,000","41,999,000","44,930,000","40,049,000","35,291,000","29,885,000","26,200,000","22,300,000","19,700,000","18,341,000","17,100,000","15,600,000","14,800,000","13,901,000","13,000,000","12,700,000","11,400,000","10,700,000","9,700,000","8,500,000","5,500,000","6,300,000","5,300,000","4,300,000","4,200,000","4,100,000","3,400,000","2,400,000","2,100,000","2,400,000","2,000,000","5,700,000","1,600,000"
BasicEPS,,"1.6","1.94","1.96","1.65","1.67","1.36","1.32","1.18","1.29","1.39","1.35","1.04","1.07","1.22","1.14","0.83","1.28","0.84","0.9","0.36","0.64","0.78","0.71","0.47","0.53","0.89","0.63","0.32","0.3","0.33","0.51","0.3","0.35","-0.01","0.322","0.23",,"0.26","0.25","0.075",,"0.256","-0.24","-0.029",,"-0.002","-0.048","0.015",,"-0.172","1.01","0.98",,"1","0.93","0.77",,"0.91","0.82","0.74",,"0.78","0.7","0.66",,"0.54","0.52","0.51",,"0.65","0.51","0.47",,"0.5","0.5","0.47",,"0.52","0.46","0.82",,"0.31","0.26","0.23",,"0.2","0.18","0.18",,"0.15","0.15","0.14",,"0.12","0.1","0.07",,"0.07","0.06","0.05",,"0.05","0.04","0.03",,"0.03","0.07","0.03"
DilutedEPS,,"1.57","1.91","1.93","1.63","1.65","1.33","1.31","1.16","1.27","1.37","1.33","1.02","1.05","1.2","1.12","0.82","1.26","0.83","0.89","0.35","0.63","0.76","0.7","0.46","0.52","0.88","0.63","0.32","0.3","0.32","0.5","0.3","0.35","-0.01","0.322","0.23",,"0.26","0.25","0.075",,"0.254","-0.24","-0.029",,"-0.002","-0.048","0.015",,"-0.172","0.99","0.96",,"0.98","0.91","0.75",,"0.88","0.8","0.72",,"0.76","0.67","0.63",,"0.52","0.51","0.49",,"0.63","0.49","0.45",,"0.49","0.48","0.45",,"0.49","0.44","0.79",,"0.3","0.26","0.23",,"0.2","0.18","0.17",,"0.15","0.15","0.13",,"0.11","0.1","0.07",,"0.07","0.06","0.05",,"0.05","0.04","0.03",,"0.03","0.07","0.03"
BasicAverageShares,,"135,500,000","137,300,000","139,800,000","141,100,000","142,700,000","142,700,000","142,400,000","142,700,000","143,500,000","144,500,000","145,700,000","147,000,000","149,100,000","150,900,000","151,600,000","152,200,000","152,600,000","153,800,000","156,000,000","159,400,000","160,100,000","162,100,000","164,900,000","167,300,000","168,500,000","169,600,000","171,000,000","172,100,000","171,600,000","170,900,000","170,200,000","169,600,000","169,000,000","166,800,000","145,200,000","164,500,000",,"145,100,000","145,100,000","145,200,000",,"145,200,000","145,200,000","145,200,000",,"145,200,000","145,200,000","145,200,000",,"145,200,000","79,103,000","78,606,000",,"77,890,000","78,994,000","80,004,000",,"80,526,000","81,337,000","82,621,000",,"83,047,000","83,537,000","83,819,000",,"82,791,000","83,354,000","83,967,000",,"84,206,000","85,624,000","85,842,000",,"85,843,000","85,598,000","86,194,000",,"87,236,000","86,951,000","43,287,000",,"84,516,129","85,769,231","85,652,174",,"85,500,000","86,666,667","82,222,222",,"86,666,667","84,666,667","81,428,571",,"80,833,333","85,000,000","78,571,429",,"75,714,286","71,666,667","84,000,000",,"68,000,000","60,000,000","70,000,000",,"66,666,667","81,428,571","53,333,333"
DilutedAverageShares,,"137,700,000","139,400,000","141,700,000","143,100,000","145,100,000","144,800,000","144,300,000","144,900,000","146,400,000","147,200,000","148,300,000","149,200,000","151,900,000","153,700,000","153,900,000","154,800,000","155,300,000","156,200,000","159,000,000","162,800,000","163,300,000","164,900,000","166,700,000","168,900,000","170,100,000","171,000,000","172,500,000","173,500,000","173,200,000","173,000,000","172,700,000","1,723,000,000","172,100,000","166,800,000","145,200,000","168,200,000",,"145,900,000","145,800,000","146,100,000",,"146,100,000","146,100,000","146,100,000",,"146,100,000","146,100,000","146,100,000",,"146,100,000","80,995,000","80,224,000",,"79,459,000","80,564,000","81,973,000",,"82,957,000","83,737,000","85,309,000",,"85,957,000","86,778,000","87,275,000",,"85,786,000","85,699,000","86,542,000",,"87,326,000","89,127,000","89,750,000",,"89,042,000","88,889,000","89,089,000",,"91,872,000","91,154,000","44,726,000",,"87,333,333","85,769,231","85,652,174",,"85,500,000","86,666,667","87,058,824",,"86,666,667","84,666,667","87,692,308",,"88,181,818","85,000,000","78,571,429",,"75,714,286","71,666,667","84,000,000",,"68,000,000","60,000,000","70,000,000",,"66,666,667","81,428,571","53,333,333"
TotalOperatingIncomeAsReported,"1,419,000,000","339,300,000","386,400,000","369,900,000","323,400,000","332,200,000","317,800,000","283,400,000","245,800,000","283,800,000","320,600,000","300,300,000","228,900,000","242,900,000","274,800,000","265,500,000","204,100,000","221,500,000","243,700,000","231,100,000","169,800,000","197,200,000","237,500,000","223,500,000","161,000,000","179,900,000","204,600,000","205,900,000","151,600,000","164,300,000","184,700,000","188,200,000","135,800,000","142,000,000","92,900,000","153,600,000","120,100,000","130,900,000","139,700,000","136,400,000","103,600,000","111,100,000","139,700,000","128,200,000","91,700,000","81,200,000","104,600,000","95,600,000","71,300,000","51,800,000","70,300,000","123,671,000","117,955,000","82,824,000","111,491,000","107,838,000","94,246,000","106,986,000","112,430,000","102,488,000","97,730,000","101,368,000","106,064,000","95,147,000","90,180,000","72,958,000","72,563,000","70,485,000","68,452,000","73,367,000","88,923,000","70,694,000","65,194,000","67,386,000","68,850,000","68,499,000","63,463,000","66,670,000","71,776,000","64,314,000","56,848,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"19,401,800,000","5,197,600,000","4,913,600,000","4,776,500,000","4,514,100,000","4,624,000,000","4,438,600,000","4,082,300,000","4,143,400,000","4,253,100,000","4,587,100,000","4,329,600,000","3,729,000,000","3,831,900,000","4,098,400,000","3,920,600,000","3,402,300,000","3,617,000,000","3,790,200,000","3,763,300,000","3,154,900,000","3,295,200,000","3,470,700,000","3,441,100,000","2,955,700,000","3,238,500,000","3,296,500,000","3,108,100,000","2,603,600,000","2,885,800,000","3,081,400,000","2,917,800,000","2,516,500,000","2,571,300,000","2,771,400,000","2,625,700,000","2,291,600,000","2,470,100,000","2,483,600,000","2,448,300,000","2,215,600,000","2,368,200,000","2,441,700,000","2,283,900,000","2,037,900,000","2,188,200,000","2,269,800,000","2,127,700,000","1,862,800,000","1,905,900,000","1,893,100,000","1,909,167,000","1,741,163,000","1,741,105,000","1,627,966,000","1,525,620,000","1,494,383,000","1,499,978,000","1,557,774,000","1,437,107,000","1,377,352,000","1,405,759,000","1,404,990,000","1,287,757,000","1,246,509,000","1,275,958,000","1,150,222,000","1,004,811,000","949,167,000","980,586,000","1,062,047,000","986,126,000","937,642,000","920,804,000","922,215,000","926,546,000","923,782,000","940,401,000","956,275,000","879,028,000","807,140,000","693,227,000","640,900,000","561,500,000","507,700,000","447,951,000","435,600,000","384,100,000","361,200,000","328,639,000","303,500,000","284,500,000","279,800,000","249,192,000","225,000,000","205,700,000","194,500,000","170,600,000","153,100,000","139,300,000","134,700,000","114,600,000","107,000,000","88,300,000","84,100,000","73,400,000","68,500,000","59,500,000",
NetIncomeFromContinuingAndDiscontinuedOperation,"988,600,000","215,300,000","266,600,000","274,100,000","232,600,000","238,300,000","193,200,000","189,100,000","167,900,000","185,600,000","201,700,000","196,600,000","152,900,000","159,300,000","183,700,000","173,000,000","127,000,000","195,200,000","129,200,000","141,000,000","57,600,000","103,200,000","125,900,000","117,500,000","77,800,000","89,300,000","150,900,000","108,200,000","54,700,000","51,800,000","55,600,000","86,600,000","50,900,000","60,000,000","-2,200,000","46,700,000","28,300,000","33,300,000","38,000,000","36,800,000","10,900,000","19,000,000","37,100,000","-34,800,000","-4,200,000","-24,100,000","-300,000","-7,000,000","2,200,000","-37,400,000","-25,000,000","80,091,000","76,780,000","53,557,000","77,734,000","73,111,000","61,678,000","70,510,000","73,124,000","67,061,000","61,397,000","62,699,000","65,178,000","58,275,000","55,293,000","44,554,000","44,604,000","43,622,000","42,406,000","45,546,000","54,894,000","44,053,000","40,756,000","41,945,000","43,235,000","43,030,000","40,476,000","41,999,000","44,930,000","40,049,000","35,291,000","29,885,000","26,200,000","22,300,000","19,700,000","18,341,000","17,100,000","15,600,000","14,800,000","13,901,000","13,000,000","12,700,000","11,400,000","10,700,000","9,700,000","8,500,000","5,500,000","6,300,000","5,300,000","4,300,000","4,200,000","4,100,000","3,400,000","2,400,000","2,100,000","2,400,000","2,000,000","5,700,000","1,600,000"
NormalizedIncome,"988,600,000","215,300,000","266,600,000","274,100,000","232,600,000","238,300,000","193,200,000","189,100,000","167,900,000","185,600,000","201,700,000","196,600,000","152,900,000","159,300,000","183,700,000","173,000,000","127,000,000","195,200,000","129,200,000","141,000,000","102,544,200","103,200,000","127,233,500","117,500,000","77,800,000","89,300,000","150,900,000","108,200,000","69,984,700","75,662,921.348","84,041,800","88,240,600","54,302,000","66,174,334.14","24,645,000","53,271,400","30,780,400","38,700,000","38,000,000","36,800,000","17,677,400","19,190,635.452","36,760,877.514","40,883,458.647","-2,445,000","-18,095,563.14","-500,000","-6,935,779.817","-3,645,714.286","-33,140,000","-25,265,957.447","79,945,989.562","77,035,064.226","53,821,909.461","77,975,295.769","73,171,691.247","62,280,433.075","70,954,938.479","73,303,324.537","67,364,045.52","61,622,951.024","62,945,727.417","65,432,735.967","58,652,653.033","55,541,077.888","45,079,744.823","44,852,048.721","43,885,173.1","42,651,026.965","45,783,763.878","55,122,084.709","44,313,758.137","40,954,437.906","42,140,816.036","43,372,368.729","43,150,501.834","40,539,864.128","42,131,879.557","45,004,292.417","40,152,886.89","35,396,701.462","29,975,573.414","26,260,368.664","21,756,097.561","19,156,134.969","20,653,904.377","16,314,487.633","14,995,348.837","14,135,510.204","15,850,677.211","12,334,883.721","12,095,238.095","10,857,142.857","9,910,616.284","9,160,000","8,010,791.367","7,455,555.556","5,810,679.612","4,934,482.759","4,118,309.859","4,017,391.304","3,977,611.94","3,278,571.429","2,400,000","2,100,000","2,400,000","2,000,000","5,700,000","1,600,000"
InterestExpense,"150,900,000","43,400,000","36,400,000","35,500,000","35,600,000","37,100,000","40,200,000","39,700,000","37,900,000","38,300,000","42,300,000","40,500,000","38,300,000","37,100,000","36,600,000","37,200,000","37,700,000","37,100,000","37,800,000","35,900,000","39,700,000","33,900,000","37,600,000","36,900,000","38,100,000","38,400,000","38,500,000","37,800,000","44,800,000","48,600,000","50,100,000","48,500,000","50,100,000","51,500,000","56,200,000","70,300,000","72,100,000","74,900,000","76,700,000","76,900,000","78,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-150,900,000","-43,400,000","-36,400,000","-35,500,000","-35,600,000","-37,100,000","-40,200,000","-39,700,000","-37,900,000","-38,300,000","-42,300,000","-40,500,000","-38,300,000","-37,100,000","-36,600,000","-37,200,000","-37,700,000","-37,100,000","-37,800,000","-35,900,000","-39,700,000","-33,900,000","-37,600,000","-36,900,000","-38,100,000","-38,400,000","-38,500,000","-37,800,000","-44,800,000","-48,600,000","-50,100,000","-48,500,000","-50,100,000","-51,500,000","-56,200,000","-70,300,000","-72,100,000","-74,900,000","-76,700,000","-76,900,000","-78,900,000","-80,900,000","-85,500,000","-65,700,000","-92,100,000","-103,200,000","-105,100,000","-106,400,000","-77,100,000","-114,300,000","-108,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"1,448,700,000","330,700,000","386,800,000","406,700,000","324,500,000","332,100,000","290,300,000","285,100,000","249,700,000","274,300,000","303,200,000","301,700,000","229,900,000","243,700,000","275,000,000","267,000,000","203,400,000","221,700,000","244,400,000","231,400,000","113,300,000","196,700,000","235,800,000","224,400,000","162,000,000","180,100,000","284,700,000","209,900,000","131,800,000","128,700,000","139,600,000","185,700,000","130,900,000","134,100,000","51,400,000","143,500,000","116,600,000","123,000,000","139,900,000","136,600,000","94,000,000","111,100,000","139,700,000","128,200,000","91,700,000","81,200,000","104,600,000","95,600,000","71,300,000","58,600,000","70,300,000","123,671,000","117,955,000","82,824,000","111,491,000","107,838,000","94,246,000","106,986,000","112,430,000","102,488,000","97,730,000","101,368,000","106,064,000","95,147,000","90,180,000","72,958,000","72,563,000","70,485,000","68,452,000","73,367,000","88,923,000","70,694,000","65,194,000","67,386,000","68,850,000","68,499,000","63,463,000","66,670,000","71,776,000","64,314,000","56,848,000","48,012,000","42,100,000","36,100,000","31,700,000","29,238,000","27,100,000","24,800,000","23,400,000","22,090,000","20,400,000","20,000,000","18,000,000","13,003,000","15,300,000","13,000,000","12,200,000","9,500,000","8,000,000","6,900,000","6,700,000","6,500,000","5,400,000","3,900,000","3,500,000","4,000,000","3,300,000","2,300,000","59,900,000"
EBITDA,"1,639,900,000"
ReconciledCostOfRevenue,"17,252,300,000","4,561,300,000","4,385,100,000","4,263,600,000","4,042,300,000","4,075,300,000","3,930,900,000","3,618,500,000","3,632,700,000","3,759,400,000","4,091,200,000","3,856,100,000","3,285,800,000","3,381,000,000","3,659,600,000","3,490,500,000","3,002,500,000","3,224,200,000","3,391,900,000","3,353,300,000","2,772,100,000","2,914,500,000","3,093,900,000","3,054,100,000","2,592,200,000","2,860,800,000","2,933,900,000","2,779,500,000","2,298,700,000","2,558,200,000","2,758,800,000","2,609,100,000","2,227,100,000","2,265,000,000","2,405,900,000","2,327,700,000","2,009,700,000","2,175,600,000","2,190,600,000","2,157,800,000","1,934,600,000","2,066,000,000","2,160,600,000","2,010,300,000","1,778,100,000","1,912,700,000","2,006,000,000","1,863,400,000","1,628,200,000","1,661,900,000","1,662,100,000","1,704,851,000","1,557,799,000","1,539,883,000","1,471,586,000","1,369,421,000","1,334,740,000","1,358,184,000","1,415,261,000","1,302,117,000","1,248,653,000","1,283,952,000","1,283,098,000","1,168,374,000","1,132,226,000","1,155,194,000","1,046,561,000","918,838,000","870,231,000","914,569,000","993,930,000","919,572,000","872,673,000","857,871,000","857,091,000","862,422,000","857,126,000","879,796,000","896,917,000","821,121,000","754,775,000","651,100,000","599,300,000","524,500,000","473,000,000","420,214,000","405,100,000","358,200,000","336,600,000","305,324,000","281,100,000","263,100,000","258,200,000","229,413,000","209,300,000","189,900,000","180,600,000","157,800,000","141,300,000","128,100,000","123,500,000","105,500,000","98,400,000","80,400,000","76,800,000","67,600,000","62,900,000","54,300,000",
ReconciledDepreciation,"191,200,000","51,200,000","48,200,000","46,600,000","45,200,000","76,600,000","132,400,000","125,200,000","91,400,000","69,600,000","68,200,000","65,000,000","64,300,000","66,900,000","65,800,000","66,300,000","66,600,000","65,700,000","65,700,000","65,300,000","64,200,000","63,800,000","63,000,000","63,700,000","64,000,000","62,400,000","59,900,000","52,600,000","52,500,000","52,000,000","51,900,000","52,000,000","52,000,000","51,900,000","52,000,000","52,300,000","52,000,000","51,100,000","53,400,000","53,200,000","52,500,000",,,"50,800,000","51,600,000","50,900,000","53,400,000","52,700,000","52,400,000","53,100,000",,"11,076,000","10,048,000","9,058,000","6,390,000","6,111,000","6,579,000","5,641,000","5,443,000","5,301,000","5,108,000","4,639,000","4,445,000","4,057,000","3,857,000","3,849,000","3,759,000","3,635,000","3,892,000","3,728,000","3,616,000","4,007,000","4,213,000","4,359,000","3,945,000","3,898,000","3,181,000","3,162,000","2,787,000","2,575,000","1,954,000","11,888,000","-1,900,000","-1,700,000","-1,500,000","8,158,000","-1,200,000","-1,000,000","-1,200,000","3,472,000","-200,000","-200,000","-400,000","3,875,000","-600,000","-800,000","-500,000","-600,000","-600,000","-500,000","-500,000","-600,000","-400,000","-400,000","-300,000","-300,000","-400,000","200,000",
