name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalRevenue,"97,287,000,000","27,771,000,000","23,184,000,000","23,424,000,000","22,908,000,000","24,896,000,000","21,238,000,000","20,459,000,000","18,035,000,000","20,568,000,000","18,318,000,000","18,048,000,000","17,160,000,000","19,848,000,000","17,444,000,000","17,456,000,000","17,113,000,000","18,829,000,000","15,978,000,000","15,750,000,000","15,315,000,000","16,931,000,000","14,928,000,000","14,629,000,000","14,418,000,000","16,054,000,000","14,237,000,000","14,095,000,000","13,977,000,000","15,895,000,000","14,290,000,000","14,268,000,000","13,779,000,000","14,976,000,000","13,521,000,000","13,507,000,000","13,434,000,000","14,571,000,000","13,071,000,000","13,349,000,000","13,136,000,000","14,166,000,000","13,166,000,000","13,191,000,000","12,582,000,000","13,421,000,000","12,192,000,000","12,204,000,000","11,728,000,000","12,377,000,000","11,153,000,000","10,829,000,000","10,938,000,000","12,697,000,000","13,113,000,000","13,001,000,000","12,675,000,000","13,392,000,000","12,205,000,000","12,189,000,000","11,906,000,000","12,628,000,000","11,662,000,000","11,736,000,000","11,521,000,000","11,954,000,000","10,550,000,000","10,191,000,000","9,886,000,000","9,840,000,000","8,952,000,000","8,871,000,000","8,919,000,000","8,932,000,000","8,312,000,000","8,226,000,000","8,015,000,000","8,257,000,000","7,754,000,000","7,682,000,000","7,579,000,000","8,089,000,000","7,481,000,000","7,566,000,000","7,510,000,000","7,900,000,000","7,367,000,000","7,284,000,000","7,220,000,000","7,446,000,000","6,715,000,000","6,560,000,000","6,331,000,000"
	OperatingRevenue,"97,287,000,000","27,771,000,000","23,184,000,000","23,424,000,000","22,908,000,000","24,896,000,000","21,238,000,000","20,459,000,000","18,035,000,000","20,568,000,000","18,318,000,000","18,048,000,000","17,160,000,000","19,848,000,000","17,444,000,000","17,456,000,000","17,113,000,000","18,829,000,000","15,978,000,000","15,750,000,000","15,315,000,000","16,931,000,000","14,928,000,000","14,629,000,000","14,418,000,000","16,054,000,000","14,237,000,000","14,095,000,000","13,977,000,000","15,895,000,000","14,290,000,000","14,268,000,000","13,779,000,000","14,976,000,000","13,521,000,000","13,507,000,000","13,434,000,000","14,571,000,000","13,071,000,000","13,349,000,000","13,136,000,000","14,166,000,000","13,166,000,000","13,191,000,000","12,582,000,000","13,421,000,000","12,192,000,000","12,204,000,000","11,728,000,000","12,377,000,000","11,153,000,000","10,829,000,000","10,938,000,000","12,697,000,000","13,113,000,000","13,001,000,000","12,675,000,000","13,392,000,000","12,205,000,000","12,189,000,000","11,906,000,000","12,628,000,000","11,662,000,000","11,736,000,000","11,521,000,000","11,954,000,000","10,550,000,000","10,191,000,000","9,886,000,000","9,840,000,000","8,952,000,000","8,871,000,000","8,919,000,000","8,932,000,000","8,312,000,000","8,226,000,000","8,015,000,000","8,257,000,000","7,754,000,000","7,682,000,000","7,579,000,000","8,089,000,000","7,481,000,000","7,566,000,000","7,510,000,000","7,900,000,000","7,367,000,000","7,284,000,000","7,220,000,000","7,446,000,000","6,715,000,000","6,560,000,000","6,331,000,000"
CostOfRevenue,"76,706,000,000","21,461,000,000","18,477,000,000","18,428,000,000","18,340,000,000","20,083,000,000","17,261,000,000","16,628,000,000","15,372,000,000","16,609,000,000","14,816,000,000","14,526,000,000","14,426,000,000","16,290,000,000","14,380,000,000","14,371,000,000","14,331,000,000","15,800,000,000","12,761,000,000","12,382,000,000","12,361,000,000","16,009,000,000","11,798,000,000","11,496,000,000","11,513,000,000","12,701,000,000","11,131,000,000","11,015,000,000","11,212,000,000","13,778,000,000","11,311,000,000","12,398,000,000","11,239,000,000","11,927,000,000","10,706,000,000","10,704,000,000","10,790,000,000","39,422,000,000","3,018,000,000","3,050,000,000","3,044,000,000","4,365,000,000","3,135,000,000","3,136,000,000","2,871,000,000","3,017,000,000","2,662,000,000","2,330,000,000","2,453,000,000","2,637,000,000","2,198,000,000","2,000,000,000","1,984,000,000","2,708,000,000","3,178,000,000","3,149,000,000","2,545,000,000","2,918,000,000","2,480,000,000","2,383,000,000","2,252,000,000","8,138,000,000","2,256,000,000","2,248,000,000",,"5,200,000,000","2,528,000,000","3,226,000,000","3,081,000,000","4,260,000,000","2,172,000,000","2,482,000,000","2,534,000,000","2,227,000,000","1,951,000,000","2,001,000,000","1,975,000,000","2,168,000,000","1,911,000,000","1,857,000,000","1,832,000,000","2,105,000,000","1,871,000,000","1,918,000,000","1,997,000,000","2,130,000,000","1,840,000,000","1,791,000,000","1,779,000,000",,,,
GrossProfit,"20,581,000,000","6,310,000,000","4,707,000,000","4,996,000,000","4,568,000,000","4,813,000,000","3,977,000,000","3,831,000,000","2,663,000,000","3,959,000,000","3,502,000,000","3,522,000,000","2,734,000,000","3,558,000,000","3,064,000,000","3,085,000,000","2,782,000,000","3,029,000,000","3,217,000,000","3,368,000,000","2,954,000,000","922,000,000","3,130,000,000","3,133,000,000","2,905,000,000","3,353,000,000","3,106,000,000","3,080,000,000","2,765,000,000","2,117,000,000","2,979,000,000","1,870,000,000","2,540,000,000","3,049,000,000","2,815,000,000","2,803,000,000","2,644,000,000","-24,851,000,000","10,053,000,000","10,299,000,000","10,092,000,000","9,801,000,000","10,031,000,000","10,055,000,000","9,711,000,000","10,404,000,000","9,530,000,000","9,874,000,000","9,275,000,000","9,740,000,000","8,955,000,000","8,829,000,000","8,954,000,000","9,989,000,000","9,935,000,000","9,852,000,000","10,130,000,000","10,474,000,000","9,725,000,000","9,806,000,000","9,654,000,000","4,490,000,000","9,406,000,000","9,488,000,000",,"6,754,000,000","8,022,000,000","6,965,000,000","6,805,000,000","5,580,000,000","6,780,000,000","6,389,000,000","6,385,000,000","6,705,000,000","6,361,000,000","6,225,000,000","6,040,000,000","6,089,000,000","5,843,000,000","5,825,000,000","5,747,000,000","5,984,000,000","5,610,000,000","5,648,000,000","5,513,000,000","5,770,000,000","5,527,000,000","5,493,000,000","5,441,000,000",,,,
OperatingExpense,"7,771,000,000","2,419,000,000","1,811,000,000","1,738,000,000","1,803,000,000","2,776,000,000","1,614,000,000","1,619,000,000","1,591,000,000","1,826,000,000","1,374,000,000","1,379,000,000","1,340,000,000","1,554,000,000","1,337,000,000","1,312,000,000","1,262,000,000","1,535,000,000","1,182,000,000","1,152,000,000","1,170,000,000","1,350,000,000","1,096,000,000","1,095,000,000","1,082,000,000","1,302,000,000","1,122,000,000","1,120,000,000","1,092,000,000","1,363,000,000","1,025,000,000","1,123,000,000","1,027,000,000","1,141,000,000","1,011,000,000","1,061,000,000","1,064,000,000","-22,069,000,000","9,287,000,000","8,509,000,000","8,523,000,000","8,464,000,000","8,412,000,000","8,357,000,000","8,285,000,000","8,590,000,000","7,914,000,000","8,191,000,000","8,233,000,000","8,481,000,000","8,026,000,000","7,934,000,000","8,236,000,000","9,186,000,000","8,303,000,000","8,398,000,000","8,637,000,000","7,612,000,000","10,497,000,000","10,424,000,000","10,548,000,000","10,819,000,000","10,086,000,000","10,041,000,000","9,966,000,000","10,243,000,000","9,052,000,000","8,642,000,000","8,501,000,000","8,636,000,000","7,694,000,000","7,561,000,000","7,702,000,000","7,650,000,000","7,165,000,000","7,146,000,000","7,070,000,000","8,109,000,000","6,804,000,000","6,654,000,000","6,632,000,000","7,055,000,000","6,538,000,000","6,525,000,000","6,566,000,000","6,796,000,000","6,206,000,000","6,120,000,000","6,137,000,000",,,,
	SellingGeneralAndAdministration,"46,707,000,000","12,749,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,797,000,000","8,050,000,000","8,064,000,000","3,852,000,000","7,965,000,000","7,914,000,000","7,844,000,000","8,146,000,000","7,466,000,000","7,742,000,000","7,782,000,000","8,031,000,000","7,585,000,000","7,508,000,000","7,806,000,000","8,732,000,000","7,847,000,000","7,946,000,000","7,887,000,000","14,284,000,000","7,582,000,000","7,610,000,000","7,860,000,000","2,249,000,000","7,389,000,000","7,357,000,000","9,966,000,000","4,612,000,000","6,112,000,000","5,416,000,000","5,420,000,000","5,530,000,000","5,139,000,000","5,079,000,000","5,168,000,000","5,036,000,000","4,830,000,000","4,754,000,000","4,708,000,000","4,540,000,000","4,520,000,000","4,435,000,000","4,449,000,000","4,571,000,000","4,306,000,000","4,269,000,000","4,251,000,000","4,357,000,000","4,072,000,000","4,042,000,000","4,075,000,000",,,,
		GeneralAndAdministrativeExpense,"46,707,000,000","12,749,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,797,000,000","8,050,000,000","8,064,000,000","3,852,000,000","7,965,000,000","7,914,000,000","7,844,000,000","8,146,000,000","7,466,000,000","7,742,000,000","7,782,000,000","8,031,000,000","7,585,000,000","7,508,000,000","7,806,000,000","8,732,000,000","7,847,000,000","7,946,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,"46,707,000,000","12,749,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,577,000,000","6,747,000,000","6,835,000,000","7,590,000,000","6,694,000,000","6,683,000,000","6,608,000,000","6,859,000,000","6,411,000,000","6,515,000,000","6,539,000,000","6,637,000,000","6,341,000,000","6,330,000,000","6,332,000,000","6,616,000,000","6,425,000,000","6,522,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220,000,000","1,303,000,000","1,229,000,000",,"1,271,000,000","1,231,000,000","1,236,000,000","1,287,000,000","1,055,000,000","1,227,000,000","1,243,000,000","1,394,000,000","1,244,000,000","1,178,000,000","1,474,000,000","2,116,000,000","1,422,000,000","1,424,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"464,000,000","459,000,000","459,000,000","451,000,000","447,000,000","443,000,000","441,000,000","444,000,000","448,000,000","449,000,000","451,000,000","450,000,000","441,000,000","426,000,000","430,000,000","454,000,000","456,000,000","452,000,000","452,000,000","443,000,000","435,000,000","431,000,000","436,000,000","432,000,000","441,000,000","436,000,000","439,000,000","431,000,000","412,000,000",,"398,000,000","389,000,000","383,000,000",,"386,000,000","387,000,000","384,000,000","391,000,000","387,000,000","378,000,000","373,000,000","362,000,000","351,000,000","379,000,000","361,000,000","338,000,000","318,000,000","309,000,000","294,000,000","287,000,000","283,000,000",,,,
