name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
	GainOnSaleOfSecurity,"-362,000,000","-25,000,000","-61,000,000","-4,000,000","-272,000,000","391,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"48,000,000","8,000,000","12,000,000","16,000,000","12,000,000","8,000,000","3,000,000","2,000,000","5,000,000","7,000,000","7,000,000","9,000,000","9,000,000","10,500,000","15,200,000","13,000,000","10,200,000","12,700,000","14,400,000","14,400,000","9,700,000","11,300,000","12,400,000","10,100,000","9,100,000","11,700,000","8,700,000","11,100,000","19,300,000","11,500,000","14,800,000","12,200,000","8,800,000","12,300,000","10,400,000","11,100,000","9,700,000","10,000,000","11,100,000","12,500,000","9,200,000","10,200,000","11,500,000","8,100,000","8,400,000","9,800,000","10,500,000","10,000,000","9,300,000","10,300,000","6,500,000","4,800,000","200,000","8,200,000","9,200,000","11,900,000","9,100,000","12,400,000","9,900,000","8,800,000","9,200,000","9,600,000","7,800,000","8,500,000","10,000,000","10,500,000","5,700,000","8,000,000","4,000,000","8,000,000","6,200,000","8,400,000","6,500,000","4,800,000","3,600,000","5,200,000","6,400,000",,,"5,900,000","4,000,000",,,"4,600,000","4,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-253,000,000","-70,000,000","-58,000,000","-84,000,000","-41,000,000","-160,000,000","-33,000,000","-69,000,000","-45,000,000","124,000,000","-18,000,000","-18,000,000","-15,000,000","-52,700,000","-7,300,000","-32,200,000","-9,700,000","-119,800,000","-19,700,000","0","-5,300,000","-741,600,000","-113,700,000","-26,400,000","-12,200,000","-42,300,000","-13,200,000","-19,900,000","-12,100,000","-33,500,000","-13,100,000","-15,000,000","-39,500,000","-52,300,000","0","0","-11,300,000",,,,,,,,,"-22,400,000","0","0",,"0","0","-50,300,000",,"-120,100,000","-169,200,000","2,100,000","-1,100,000",,,"1,200,000","700,000","-75,700,000","-5,900,000","700,000","500,000","900,000","2,300,000","-43,000,000","4,100,000","-2,600,000","500,000","-600,000","-300,000","300,000","-100,000","-100,000",,"-13,600,000","4,700,000",,,"-41,500,000","3,900,000",,,"-18,800,000","-28,400,000","4,700,000","3,500,000","3,100,000","3,900,000","4,600,000","2,500,000","1,400,000","500,000","2,900,000","5,500,000","1,500,000","3,100,000","4,600,000","4,000,000","-61,600,000","6,300,000","2,800,000","4,100,000","3,800,000","4,700,000","5,900,000","4,200,000","300,000","3,500,000","3,900,000","2,900,000","2,700,000","3,900,000","1,600,000",,,,,
		RestructuringAndMergernAcquisition,"213,000,000","34,000,000","59,000,000","77,000,000","43,000,000","169,000,000","36,000,000","58,000,000","36,000,000","32,000,000","18,000,000","18,000,000","15,000,000","23,700,000","7,300,000","32,200,000","9,700,000","48,800,000","19,700,000","0",,"4,800,000","7,200,000","26,400,000","12,200,000","42,300,000","13,200,000","19,900,000","12,100,000","23,200,000","13,100,000","15,000,000","39,500,000",,"0",,,,,,,,,,,"0","0","0",,"0","0","50,300,000",,"102,500,000","25,000,000",,,,,,,"74,200,000","11,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"14,000,000","14,000,000","0","0",,"-9,000,000","0","17,000,000","9,000,000",,,,,,,,,,"0",,,,"106,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"-3,000,000","0","-1,000,000",,"-2,000,000","0","-3,000,000","-6,000,000",,,,,,,,,,"0",,,"5,300,000",,,,,,,,,,,,,"0",,,"11,300,000",,,,,,,,,,,,,,,,,"17,600,000","144,200,000",,,,,,,"1,500,000","-5,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"-29,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,"0","-7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"54,000,000","11,000,000","14,000,000","15,000,000","14,000,000","-3,000,000","6,000,000","2,000,000","2,000,000","1,000,000","1,000,000","-27,000,000",,"3,300,000","2,600,000","4,200,000","7,400,000",,,"300,000",,"-300,000","2,600,000","1,400,000","500,000","0","100,000","800,000","100,000","2,200,000","3,500,000","4,000,000","700,000","500,000","3,700,000","2,400,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"789,000,000","155,000,000","196,000,000","302,000,000","136,000,000","596,000,000","272,000,000","-90,000,000","186,000,000","475,000,000","273,000,000","255,000,000","262,000,000","266,800,000","282,700,000","314,700,000","331,700,000","206,400,000","274,000,000","297,300,000","285,900,000","-464,600,000","141,900,000","259,600,000","253,600,000","196,600,000","232,800,000","237,600,000","259,800,000","214,700,000","244,900,000","285,200,000","235,300,000","193,900,000","229,200,000","246,700,000","199,500,000","175,000,000","170,100,000","194,700,000","221,200,000","185,400,000","193,100,000","217,100,000","170,300,000","146,200,000","115,700,000","113,700,000","102,300,000","62,300,000","21,500,000","-53,000,000","-12,900,000","-133,700,000","-103,700,000","122,100,000","129,300,000","127,300,000","99,800,000","106,200,000","90,200,000","10,400,000","58,900,000","106,100,000","94,900,000","92,500,000","86,600,000","56,800,000","78,300,000","83,000,000","66,900,000","82,100,000","76,600,000","73,200,000","52,000,000","66,100,000","65,300,000","63,600,000","50,100,000","69,300,000","49,000,000","3,600,000","29,300,000","39,800,000","33,500,000","12,200,000","6,900,000","63,600,000","66,100,000","55,700,000","42,800,000","56,700,000","51,800,000","48,700,000","25,900,000","29,000,000","37,100,000","42,700,000","32,700,000","44,800,000","37,700,000","-25,000,000","26,600,000","33,600,000","19,500,000","30,400,000","17,700,000","34,100,000","29,100,000","31,100,000","20,400,000","31,600,000","24,600,000","25,200,000","9,600,000","15,400,000",,,,,
TaxProvision,"150,000,000","1,000,000","79,000,000","28,000,000","42,000,000","211,000,000","143,000,000","-6,000,000","49,000,000","238,000,000","66,000,000","73,000,000","91,000,000","19,200,000","66,800,000","30,400,000","94,900,000","338,400,000","79,400,000","76,200,000","86,300,000","-183,100,000","48,800,000","84,200,000","80,400,000","61,200,000","66,900,000","80,200,000","72,100,000","67,300,000","71,900,000","85,300,000","68,100,000","44,500,000","56,300,000","66,600,000","50,900,000","48,400,000","64,200,000","68,500,000","57,500,000","58,200,000","46,400,000","49,800,000","40,900,000","30,600,000","4,200,000","26,000,000","20,900,000","5,700,000","1,500,000","-19,100,000","-6,600,000","-54,400,000","24,300,000","29,800,000","33,600,000","48,100,000","10,900,000","30,500,000","24,400,000","-37,800,000","13,900,000","29,700,000","26,600,000","23,100,000","19,600,000","12,800,000","-300,000","13,500,000","20,100,000","24,600,000","22,900,000","20,900,000","14,200,000","19,200,000","18,900,000","21,000,000","16,400,000","23,600,000","16,000,000","1,400,000","10,900,000","15,100,000","12,400,000","4,500,000","1,600,000","23,500,000","25,100,000","19,200,000","15,400,000","20,400,000","19,700,000","16,900,000","8,600,000","9,400,000","11,100,000","15,500,000","11,100,000","15,200,000","12,900,000","-13,900,000","7,800,000","11,800,000","7,200,000","8,000,000","4,500,000","13,000,000","11,500,000","11,200,000","8,400,000","12,800,000","10,900,000","10,700,000","3,200,000","6,700,000",,,,,
NetIncomeCommonStockholders,"537,000,000","129,000,000","96,000,000","247,000,000","65,000,000","358,000,000","111,000,000","-98,000,000","129,000,000","220,000,000","194,000,000","172,000,000","160,000,000","230,000,000","203,800,000","271,800,000","225,100,000","-146,200,000","184,900,000","212,000,000","189,200,000","-293,300,000","83,300,000","164,400,000","164,100,000","125,300,000","157,400,000","148,100,000","178,900,000","139,900,000","166,600,000","190,200,000","159,100,000","141,400,000","166,800,000","174,100,000","142,000,000","121,200,000","101,100,000","120,600,000","158,000,000","122,000,000","141,600,000","162,000,000","124,500,000","111,700,000","106,700,000","82,800,000","76,200,000","52,700,000","17,200,000","-35,900,000","-7,000,000","-81,400,000","-130,400,000","87,500,000","88,700,000","71,200,000","83,200,000","75,700,000","58,400,000","40,900,000","39,200,000","70,200,000","61,300,000","64,600,000","61,400,000","35,900,000","77,600,000","67,700,000","44,800,000","54,700,000","51,100,000","50,000,000","35,900,000","44,800,000","44,200,000","40,800,000","31,900,000","45,700,000","-237,000,000","2,200,000","18,400,000","24,700,000","21,100,000","7,700,000","5,300,000","40,100,000","41,000,000","36,500,000","27,400,000","36,300,000","32,100,000","31,800,000","17,300,000","19,600,000","26,000,000","27,200,000","21,600,000","29,600,000","24,800,000","-11,100,000","18,800,000","21,800,000","12,300,000","22,400,000","13,200,000","21,100,000","17,600,000","19,900,000","12,000,000","18,800,000","13,700,000","14,500,000","6,400,000","8,700,000","-127,600,000","-2,400,000","-4,200,000","-1,300,000","-4,200,000"
	NetIncome,"537,000,000","129,000,000","96,000,000","247,000,000","65,000,000","358,000,000","111,000,000","-98,000,000","129,000,000","220,000,000","194,000,000","172,000,000","160,000,000","230,000,000","203,800,000","271,800,000","225,100,000","-146,200,000","184,900,000","212,000,000","189,200,000","-293,300,000","83,300,000","164,400,000","164,100,000","125,300,000","157,400,000","148,100,000","178,900,000","139,900,000","166,600,000","190,200,000","159,100,000","141,400,000","166,800,000","174,100,000","142,000,000","121,200,000","101,100,000","120,600,000","158,000,000","122,000,000","141,600,000","162,000,000","124,500,000","111,700,000","106,700,000","82,800,000","76,200,000","52,700,000","17,200,000","-35,900,000","-7,000,000","-81,400,000","-130,400,000","87,500,000","88,700,000","71,200,000","83,200,000","75,700,000","58,400,000","40,900,000","39,200,000","70,200,000","61,300,000","64,600,000","61,400,000","35,900,000","77,600,000","67,700,000","44,800,000","54,700,000","51,100,000","50,000,000","35,900,000","44,800,000","44,200,000","40,800,000","31,900,000","45,700,000","-237,000,000","2,200,000","18,400,000","24,700,000","21,100,000","7,700,000","5,300,000","40,100,000","41,000,000","36,500,000","27,400,000","36,300,000","32,100,000","31,800,000","17,300,000","19,600,000","26,000,000","27,200,000","21,600,000","29,600,000","24,800,000","-11,100,000","18,800,000","21,800,000","12,300,000","22,400,000","13,200,000","21,100,000","17,600,000","19,900,000","12,000,000","18,800,000","13,700,000","14,500,000","6,400,000","8,700,000","-127,600,000","-2,400,000","-4,200,000","-1,300,000","-4,200,000"
		NetIncomeIncludingNoncontrollingInterests,"639,000,000","154,000,000","117,000,000","274,000,000","94,000,000","385,000,000","129,000,000","-84,000,000","137,000,000","237,000,000","207,000,000","182,000,000","171,000,000","247,600,000","215,900,000","284,300,000","236,800,000","-132,000,000","194,600,000","221,100,000","199,600,000","-281,500,000","93,100,000","175,400,000","173,200,000","135,400,000","165,900,000","157,400,000","187,700,000","147,400,000","173,000,000","199,900,000","167,200,000","149,400,000","172,900,000","180,100,000","148,600,000","126,600,000","105,900,000","126,200,000","163,700,000","127,200,000","146,700,000","167,300,000","129,400,000","115,600,000","111,500,000","87,700,000","81,400,000","56,600,000","20,000,000","-33,900,000","-6,300,000","-79,300,000","-128,000,000","92,300,000","95,700,000","79,200,000","88,900,000","82,600,000","65,800,000","48,200,000","45,000,000","76,400,000","68,300,000","69,400,000","67,000,000","44,000,000","78,600,000","69,500,000","46,800,000","57,500,000","53,700,000","52,300,000","37,800,000","46,900,000","46,400,000","42,600,000","33,700,000","47,300,000","-235,000,000","3,600,000","19,500,000","25,400,000","21,800,000","8,500,000","6,000,000","40,500,000","41,700,000","36,600,000","27,800,000","36,700,000","32,500,000","31,500,000","18,200,000","20,400,000","26,700,000","28,600,000","22,200,000","30,100,000","25,500,000","-10,400,000","19,500,000","22,300,000","13,000,000","22,900,000","13,700,000","21,700,000","18,000,000","20,300,000","12,300,000","19,300,000","13,900,000","14,800,000","6,400,000","8,700,000","-127,600,000","-3,700,000","-4,200,000","-1,300,000","-4,200,000"
			NetIncomeContinuousOperations,"639,000,000","154,000,000","117,000,000","274,000,000","94,000,000","385,000,000","129,000,000","-84,000,000","137,000,000","237,000,000","207,000,000","182,000,000","171,000,000","247,600,000","215,900,000","284,300,000","236,800,000","-132,000,000","194,600,000","221,100,000","199,600,000","-281,500,000","93,100,000","175,400,000","173,200,000","135,400,000","165,900,000","157,400,000","187,700,000","147,400,000","173,000,000","199,900,000","167,200,000","149,400,000","172,900,000","180,100,000","148,600,000","126,600,000","105,900,000","126,200,000","163,700,000","127,200,000","146,700,000","167,300,000","129,400,000","115,600,000","111,500,000","87,700,000","81,400,000","56,600,000","20,000,000","-33,900,000","-6,300,000","-81,400,000","-130,400,000","87,500,000","88,700,000","71,200,000","83,200,000","75,700,000","58,400,000","40,900,000","39,200,000","70,200,000","61,300,000","64,600,000","61,400,000","35,900,000","77,600,000","67,700,000","44,800,000","54,700,000","51,100,000","50,000,000","35,900,000","44,800,000","44,200,000","40,800,000","31,900,000","45,700,000","32,000,000","2,200,000","18,400,000","24,700,000","21,100,000","7,700,000","5,300,000","40,100,000","41,000,000","36,500,000","27,400,000","36,300,000","32,100,000","31,800,000","17,300,000","19,600,000","26,000,000","27,200,000","21,600,000","29,600,000","24,800,000","-11,100,000","18,800,000","21,800,000","12,300,000","22,400,000","13,200,000","21,100,000","17,600,000","19,900,000","12,000,000","18,800,000","13,700,000","14,500,000","6,400,000","8,700,000","3,200,000","-2,400,000","-4,200,000","-1,300,000","-4,200,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-269,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-130,800,000",,,,
		MinorityInterests,"-102,000,000","-25,000,000","-21,000,000","-27,000,000","-29,000,000","-27,000,000","-18,000,000","-14,000,000","-8,000,000","-17,000,000","-13,000,000","-10,000,000","-11,000,000","-17,600,000","-12,100,000","-12,500,000","-11,700,000","-14,200,000","-9,700,000","-9,100,000","-10,400,000","-11,800,000","-9,800,000","-11,000,000","-9,100,000","-10,100,000","-8,500,000","-9,300,000","-8,800,000","-7,500,000","-6,400,000","-9,700,000","-8,100,000","-8,000,000","-6,100,000","-6,000,000","-6,600,000","-5,400,000","-4,800,000","-5,600,000","-5,700,000","-5,200,000","-5,100,000","-5,300,000","-4,900,000","-3,900,000","-4,800,000","-4,900,000","-5,200,000","-3,900,000","-2,800,000","-2,000,000","-700,000","-2,100,000","-2,400,000","-4,800,000","-7,000,000","-8,000,000","-5,700,000","-6,900,000","-7,400,000","-7,300,000","-5,800,000","-6,200,000","-7,000,000","-4,800,000","-5,600,000","-8,100,000","-1,000,000","-1,800,000","-2,000,000","-2,800,000","-2,600,000","-2,300,000","-1,900,000","-2,100,000","-2,200,000","-1,800,000","-1,800,000","-1,600,000","-2,000,000","-1,400,000","-1,100,000","-700,000","-700,000","-800,000","-700,000","-400,000","-700,000","-100,000","-400,000","-400,000","-400,000","300,000","-900,000","-800,000","-700,000","-1,400,000","-600,000","-500,000","-700,000","-700,000","-700,000","-500,000","-700,000","-500,000","-500,000","-600,000","-400,000","-400,000","-300,000","-500,000","-200,000","-300,000",,,,,,,
DilutedNIAvailtoComStockholders,"537,000,000","129,000,000","96,000,000","247,000,000","65,000,000","358,000,000","111,000,000","-98,000,000","129,000,000","220,000,000","194,000,000","172,000,000","160,000,000","230,000,000","203,800,000","271,800,000","225,100,000","-146,200,000","184,900,000","212,000,000","189,200,000","-293,300,000","83,300,000","164,400,000","164,100,000","125,300,000","157,400,000","148,100,000","178,900,000","139,900,000","166,600,000","190,200,000","159,100,000","141,400,000","166,800,000","174,100,000","142,000,000","121,200,000","101,100,000","120,600,000","158,000,000","143,500,000","141,600,000","162,000,000","124,500,000","132,100,000","106,700,000","82,800,000","76,200,000","52,700,000","17,200,000","-35,900,000","-7,000,000","-81,400,000","-130,400,000","87,500,000","88,700,000","71,200,000","83,200,000","75,700,000","58,400,000","40,900,000","39,200,000","70,200,000","61,300,000","64,600,000","61,400,000","35,900,000","77,600,000","67,700,000","44,800,000","54,700,000","51,100,000","50,000,000","35,900,000","44,800,000","44,200,000","40,800,000","31,900,000","45,700,000","-237,000,000","2,200,000","18,400,000","24,700,000","21,100,000","7,700,000","5,300,000","40,100,000","41,000,000","36,500,000","27,400,000","36,300,000","32,100,000","31,800,000","17,300,000","19,600,000","26,000,000","27,200,000","21,600,000","29,600,000","24,800,000","-11,100,000","18,800,000","21,800,000","12,300,000","22,400,000","13,200,000","21,100,000","17,600,000","19,900,000","12,000,000","18,800,000","13,700,000","14,500,000","6,400,000","8,700,000","-127,600,000","-2,400,000","-4,200,000","-1,300,000","-4,200,000"
BasicEPS,,"0.538","0.4","1.03","0.27","1.498","0.54","-0.47","0.63","1.066","0.94","0.84","0.771","1.11","0.98","1.3","1.068","-0.697","0.88","1.01","0.89","-1.382","0.39","0.755","0.752","0.571","0.7","0.66","0.79","0.618","0.73","0.84","0.7","0.62","0.729","0.76","0.615",,"0.44","0.54","0.722",,"0.65","0.745","0.565",,"0.468","0.34","0.325",,"0.075","-0.154","-0.03",,"-0.56","0.375","0.38",,"0.358","0.325","0.253",,"0.17","0.305","0.268",,"0.27","0.16","0.345",,"0.2","0.245","0.23",,"0.165","0.208","0.208",,"0.149","0.215","-1.121",,"0.088","0.118","0.1",,"0.025","0.19","0.193",,"0.129","0.17","0.166",,"0.093","0.105","0.138",,"0.114","0.156","0.131",,"0.1","0.116","0.065",,"0.07","0.113","0.094",,"0.064","0.101","0.073",,"0.035","0.048","-0.696",,"-0.023","-0.008","-0.023"
DilutedEPS,,"0.538","0.4","1.03","0.27","1.498","0.53","-0.47","0.63","1.06","0.94","0.83","0.77","1.1","0.98","1.3","1.068","-0.7","0.88","1","0.89","-1.39","0.39","0.755","0.75","0.56","0.7","0.65","0.79","0.61","0.73","0.83","0.69","0.62","0.725","0.75","0.61",,"0.425","0.5","0.64",,"0.575","0.655","0.5",,"0.435","0.34","0.315",,"0.075","-0.155","-0.03",,"-0.56","0.37","0.375",,"0.353","0.323","0.25",,"0.17","0.303","0.265",,"0.268","0.158","0.34",,"0.198","0.243","0.228",,"0.163","0.206","0.206",,"0.148","0.213","-1.121",,"0.088","0.116","0.1",,"0.025","0.189","0.191",,"0.128","0.169","0.165",,"0.091","0.104","0.136",,"0.113","0.154","0.13",,"0.099","0.116","0.065",,"0.07","0.113","0.094",,"0.064","0.101","0.073",,"0.035","0.048","-0.696",,"-0.023","-0.008","-0.023"
BasicAverageShares,,"239,776,892","239,771,275","238,200,000","237,700,000","238,930,703","206,000,000","206,000,000","205,700,000","206,407,543","205,300,000","205,700,000","207,266,453","207,300,000","207,471,000","208,570,000","210,101,808","209,700,000","209,803,000","210,572,000","211,596,000","212,262,965","212,872,000","214,265,791","217,619,230","219,324,821","224,837,000","225,353,000","225,796,000","226,430,083","227,077,000","227,678,000","227,430,000","227,932,856","227,556,540","229,496,000","230,372,000",,"228,598,000","224,278,000","229,227,070",,"217,558,000","217,522,000","221,268,000",,"227,512,406","258,200,000","232,750,000",,"233,458,000","232,058,000","232,058,000",,"231,998,000","232,500,000","232,494,000",,"231,996,000","232,200,000","231,664,000",,"229,836,000","229,312,000","228,724,000",,"227,244,000","226,024,000","225,704,000",,"224,100,000","223,064,000","221,776,000",,"217,976,000","214,680,000","213,176,000",,"214,048,000","212,944,000","211,888,000",,"210,720,000","210,472,000","210,048,000",,"209,680,000","211,464,000","213,472,000",,"212,815,534","213,529,412","193,082,707",,"187,027,027","186,666,667","189,090,909",,"189,890,110","189,440,000","188,952,381",,"188,000,000","187,526,882","189,230,769",,"188,571,429","187,555,556","187,733,333",,"188,235,294","185,679,012","188,965,517",,"182,857,143","183,157,895","183,267,504",,"186,666,667","173,333,333","186,666,667"
DilutedAverageShares,,"240,200,000","239,800,000","239,600,000","238,400,000","238,930,703","207,300,000","206,000,000","206,200,000","206,900,000","206,300,000","206,800,000","207,266,453","208,600,000","208,738,000","209,857,000","210,766,000","209,700,000","211,013,000","211,478,000","212,236,000","212,262,965","213,766,000","216,663,000","218,100,000","222,900,000","225,991,000","226,615,000","227,088,000","228,000,000","228,668,000","229,670,000","229,327,000","229,500,000","230,400,000","232,202,000","233,130,000",,"236,998,000","242,946,000","255,400,000",,"255,880,000","256,284,000","260,448,000",,"255,600,000","258,200,000","259,326,000",,"234,990,000","233,200,000","232,058,000",,"231,998,000","236,764,000","236,932,000",,"236,108,000","235,632,000","234,476,000",,"231,960,000","231,992,000","231,032,000",,"229,932,000","228,668,000","228,612,000",,"226,600,000","225,532,000","224,176,000",,"220,256,000","216,864,000","214,376,000",,"215,912,000","215,344,000","213,576,000",,"211,968,000","211,656,000","211,072,000",,"210,376,000","212,360,000","214,176,000",,"214,901,961","215,111,111","194,545,455",,"189,589,041","188,915,663","190,825,688",,"192,000,000","192,520,325","190,769,231",,"190,379,747","187,526,882","189,230,769",,"188,571,429","187,555,556","187,733,333",,"188,235,294","185,679,012","188,965,517",,"182,857,143","183,157,895","183,267,504",,"186,666,667","173,333,333","186,666,667"
TotalOperatingIncomeAsReported,"1,151,000,000","178,000,000","253,000,000","317,000,000","403,000,000","223,000,000","284,000,000","-78,000,000","189,000,000","478,000,000","276,000,000","285,000,000","264,000,000","265,600,000","278,000,000","312,800,000","333,500,000","209,000,000","275,900,000","299,500,000","292,700,000","-458,000,000","150,300,000","269,400,000","264,200,000","200,500,000","237,100,000","242,500,000","259,600,000","212,200,000","237,700,000","280,600,000","233,200,000","187,700,000","225,600,000","243,400,000","198,500,000","170,700,000","163,000,000","193,500,000","225,700,000","191,100,000","198,800,000","228,300,000","179,300,000","157,400,000","123,000,000","117,300,000","106,600,000","67,300,000","27,500,000","-49,500,000","5,500,000","-131,600,000","-101,700,000","121,000,000","126,700,000","123,000,000","98,300,000","113,600,000","89,900,000","12,200,000","60,600,000","107,500,000","94,300,000","90,300,000","90,500,000","58,600,000","83,600,000","82,000,000","68,200,000","81,400,000","77,600,000","75,900,000","56,500,000","69,600,000","67,900,000","67,000,000","54,900,000","74,500,000","55,000,000","11,400,000","38,800,000","48,300,000","42,500,000","46,700,000","51,900,000","75,200,000","79,200,000","70,200,000","49,800,000","65,100,000","58,300,000","53,300,000","33,900,000","33,900,000","38,300,000","48,200,000","36,400,000","47,000,000","40,900,000","44,700,000","28,000,000","34,800,000","19,600,000","30,600,000","17,100,000","32,400,000","28,800,000","34,800,000","20,600,000","31,600,000","25,400,000","26,500,000","9,800,000","18,100,000",,,,,
TotalExpenses,"13,443,000,000","3,406,000,000","3,109,000,000","3,360,000,000","3,568,000,000","3,538,000,000","2,221,000,000","1,436,000,000","2,045,000,000","2,207,000,000","2,198,000,000","2,248,000,000","2,287,000,000","2,255,800,000","2,193,400,000","2,350,800,000","2,445,900,000","2,258,100,000","2,120,600,000","2,090,500,000","2,109,000,000","1,975,100,000","1,952,800,000","2,034,800,000","1,992,700,000","1,880,300,000","1,633,800,000","1,770,300,000","1,723,400,000","1,748,400,000","1,784,800,000","1,905,400,000","1,812,100,000","1,645,900,000","1,584,300,000","1,652,900,000","1,641,600,000","1,481,300,000","1,532,200,000","1,662,900,000","1,686,800,000","1,590,700,000","1,593,000,000","1,590,500,000","1,551,100,000","1,353,600,000","1,287,900,000","1,304,400,000","1,180,200,000","1,131,000,000","1,000,300,000","915,400,000","814,000,000","960,600,000","1,393,600,000","1,395,600,000","1,372,200,000","1,249,900,000","1,215,300,000","1,250,700,000","1,187,900,000","1,115,300,000","987,700,000","1,061,200,000","1,060,900,000","957,700,000","960,400,000","1,052,800,000","999,900,000","807,200,000","771,600,000","811,800,000","825,500,000","722,900,000","668,700,000","699,900,000","707,800,000","633,800,000","629,100,000","637,900,000","579,000,000","543,000,000","521,100,000","553,700,000","564,300,000","549,600,000","566,600,000","625,700,000","651,000,000","606,600,000","539,900,000","575,700,000","493,000,000","435,900,000","397,700,000","417,400,000","426,400,000","418,800,000","370,400,000","402,700,000","402,600,000","377,000,000","359,700,000","347,000,000","329,300,000","316,200,000","281,400,000","323,600,000","299,000,000","304,300,000","264,400,000","280,500,000","261,800,000","250,600,000","210,600,000","231,300,000",,,,,
