name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
				AmortizationOfIntangiblesIncomeStatement,"741,000,000","192,000,000","184,000,000","180,000,000","185,000,000","194,000,000","197,000,000","197,000,000","201,000,000","201,000,000","178,000,000","161,000,000","160,000,000","162,000,000","148,000,000","147,000,000","141,000,000","141,000,000","139,000,000","142,000,000","143,000,000","137,000,000","136,000,000","135,000,000","136,000,000","134,000,000","131,000,000","116,000,000","113,000,000","111,000,000","109,000,000","109,000,000","109,000,000","105,000,000","101,000,000","101,000,000","103,000,000","101,000,000","99,000,000","99,000,000","97,000,000","96,000,000","97,000,000","96,000,000","132,000,000","132,000,000","129,000,000","124,000,000","128,000,000","130,000,000","126,000,000","126,000,000","128,000,000","133,000,000","131,000,000","135,000,000","143,000,000","174,000,000","155,000,000","158,000,000","155,000,000","174,000,000","153,000,000","165,000,000","38,000,000","38,000,000","47,000,000","36,000,000","31,000,000","30,000,000","34,000,000","26,000,000","22,000,000","27,000,000","21,000,000","21,000,000","20,000,000","19,000,000","19,000,000","17,000,000","17,000,000","31,000,000","30,000,000","52,000,000","23,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,"13,000,000","12,000,000","8,000,000","12,000,000","17,000,000","15,000,000","17,000,000","16,000,000","18,000,000","17,000,000","17,000,000","18,000,000","18,000,000","16,000,000","17,000,000","17,000,000","20,000,000","20,000,000","20,000,000","19,000,000","17,000,000","17,000,000","18,000,000","17,000,000","25,000,000","21,000,000","25,000,000","40,000,000","25,000,000","28,000,000","47,000,000","41,000,000","164,000,000","-11,000,000",,,"38,000,000","-8,000,000",,"-760,000,000",,,,,,"-58,000,000","16,000,000",,"-489,000,000","155,000,000","48,000,000","46,000,000","624,000,000","400,000,000",,,"54,000,000","57,000,000","65,000,000",,"53,000,000","832,000,000","58,000,000","64,000,000","64,000,000","132,000,000","52,000,000","22,000,000","14,000,000","23,000,000","13,000,000","19,000,000","10,000,000","-90,000,000","8,000,000","9,000,000",,"10,000,000","9,000,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"1,824,000,000","479,000,000","458,000,000","521,000,000","366,000,000","189,000,000","282,000,000","-33,000,000","246,000,000","435,000,000","419,000,000","447,000,000","438,000,000","411,000,000","397,000,000","426,000,000","427,000,000","426,000,000","376,000,000","407,000,000","321,000,000","328,000,000","351,000,000","331,000,000","310,000,000","232,000,000","251,000,000","249,000,000","258,000,000","232,000,000","213,000,000","227,000,000","231,000,000","211,000,000","221,000,000","247,000,000","204,000,000","221,000,000","251,000,000","242,000,000","216,000,000","171,000,000","211,000,000","274,000,000","1,063,000,000","512,000,000","261,000,000","227,000,000","237,000,000","-1,206,000,000","60,000,000","315,000,000","34,000,000","748,000,000","-210,000,000","329,000,000","372,000,000","-241,000,000","-72,000,000","272,000,000","282,000,000","286,000,000","195,000,000","192,000,000","497,000,000","465,000,000","-336,000,000","529,000,000","586,000,000","505,000,000","358,000,000","512,000,000","264,000,000","200,000,000","181,000,000","185,000,000","168,000,000","197,000,000","246,000,000","127,000,000","125,000,000","386,000,000","102,000,000","42,000,000","119,000,000","138,000,000","165,000,000","192,000,000","180,000,000","194,000,000","117,000,000","215,000,000","199,000,000","-588,200,000","127,900,000","117,600,000","106,800,000","38,600,000","124,500,000","138,800,000","107,900,000","22,400,000","105,100,000","111,300,000","103,100,000","57,000,000","78,700,000","75,200,000","74,200,000","37,800,000","31,800,000","30,700,000","29,700,000","31,700,000","27,000,000","26,200,000","23,600,000","25,500,000","24,400,000","22,000,000","21,000,000","-95,700,000","59,900,000","55,900,000","50,500,000"
NetNonOperatingInterestIncomeExpense,"-337,000,000","-86,000,000","-85,000,000","-85,000,000","-81,000,000","-96,000,000","-85,000,000","-91,000,000","-87,000,000","-178,000,000","-87,000,000","-75,000,000","-102,000,000","-63,000,000","-58,000,000","-56,000,000","-60,000,000","-56,000,000","-54,000,000","-58,000,000","-56,000,000","-58,000,000","-58,000,000","-58,000,000","-56,000,000","-56,000,000","-57,000,000","-106,000,000","-60,000,000","-53,000,000","-53,000,000","-52,000,000","-53,000,000","-57,000,000","-136,000,000","-62,000,000","-63,000,000","-59,000,000","-65,000,000","-64,000,000","-69,000,000","-71,000,000","-62,000,000","-73,000,000","-75,000,000","-119,000,000","-91,000,000","-102,000,000","-93,000,000","-128,000,000","-90,000,000","-92,000,000","-102,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"4,000,000","1,000,000","1,000,000","1,000,000","1,000,000","0","1,000,000","0","1,000,000","1,000,000","8,000,000","14,000,000","7,000,000","1,000,000",,"1,000,000","1,000,000","1,000,000","3,000,000","0","1,000,000","0","0","1,000,000","3,000,000","3,000,000","1,000,000","0","0","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","3,000,000","2,000,000",,,,,,,,,,,"1,000,000",,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"341,000,000","87,000,000","86,000,000","86,000,000","82,000,000","96,000,000","86,000,000","91,000,000","88,000,000","179,000,000","95,000,000","89,000,000","109,000,000","64,000,000","58,000,000","57,000,000","61,000,000","57,000,000","57,000,000","58,000,000","57,000,000","58,000,000","58,000,000","59,000,000","59,000,000","59,000,000","58,000,000","106,000,000","60,000,000","55,000,000","54,000,000","53,000,000","54,000,000","58,000,000","137,000,000","65,000,000","65,000,000","64,000,000","65,000,000","64,000,000","69,000,000","71,000,000","62,000,000","73,000,000","75,000,000","107,000,000","91,000,000","103,000,000","93,000,000","122,000,000","91,000,000","92,000,000","102,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-412,000,000","-272,000,000","110,000,000","-287,000,000","40,000,000","214,000,000","-425,000,000","-56,000,000","-137,000,000","-263,000,000","-241,000,000","-227,000,000","121,000,000","-54,000,000","119,000,000","-24,000,000","-43,000,000","-144,000,000","-13,000,000","-258,000,000","40,000,000","-181,000,000","-36,000,000","-670,000,000","-26,000,000","-514,000,000","-561,000,000","-38,000,000","-249,000,000","-733,000,000","-157,000,000","-279,000,000","-32,000,000","-95,000,000","-125,000,000","-33,000,000","-535,000,000","-110,000,000","-849,000,000","-3,796,000,000","-24,000,000","0","-38,000,000","-43,000,000","-715,000,000","-172,000,000","-7,000,000","-6,000,000","-1,719,000,000","-13,000,000","-14,000,000","-43,000,000","-29,000,000","-2,927,000,000","99,000,000","-159,000,000","175,000,000","-842,000,000","-440,000,000",,"18,000,000","-94,000,000","-58,000,000","-4,332,000,000","-29,000,000","-48,000,000","-827,000,000","-262,000,000","-133,000,000","-90,000,000","-123,000,000","-118,000,000","-20,000,000","-19,000,000","-34,000,000","-25,000,000","-36,000,000","-53,000,000","89,000,000","-71,000,000","-5,000,000","-249,000,000","-9,000,000","-201,000,000","-87,000,000","-42,000,000","-30,000,000","-3,000,000","-3,000,000","-11,000,000","-8,000,000","-16,000,000","-14,000,000","774,500,000","-758,500,000","14,300,000","-2,400,000","8,900,000","4,800,000","-158,500,000","3,800,000","94,700,000","800,000","-60,200,000","-69,000,000","-62,000,000","-4,200,000","-400,000","-124,400,000","900,000","400,000","-200,000","-100,000","300,000","700,000","900,000","400,000","100,000","1,100,000","200,000","200,000",,,,
	GainOnSaleOfSecurity,"223,000,000","32,000,000","178,000,000","-21,000,000","35,000,000","350,000,000","47,000,000","-17,000,000","-29,000,000","-37,000,000","-212,000,000","-160,000,000","21,000,000","46,000,000","131,000,000","10,000,000","-21,000,000","-31,000,000","-10,000,000","-66,000,000",,"11,000,000","-31,000,000","-5,000,000","-8,000,000","-6,000,000","-9,000,000","-5,000,000","-11,000,000","-7,000,000","-7,000,000","20,000,000","3,000,000","-7,000,000","-8,000,000","-3,000,000","-2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-626,000,000","-298,000,000","-71,000,000","-259,000,000","3,000,000","-137,000,000","-488,000,000","-37,000,000","-100,000,000","-225,000,000","-36,000,000","-63,000,000","103,000,000","-92,000,000","-8,000,000","-35,000,000","-19,000,000","-108,000,000","1,000,000","-182,000,000","43,000,000","-188,000,000","-3,000,000","-665,000,000","-17,000,000","-503,000,000","-550,000,000","-30,000,000","-234,000,000","-724,000,000","-149,000,000","-296,000,000","-34,000,000","-85,000,000","-118,000,000","-27,000,000","-534,000,000","-127,000,000","-849,000,000","-3,796,000,000","-24,000,000","0","-38,000,000","-43,000,000","-715,000,000","-172,000,000","-7,000,000","-6,000,000","-1,719,000,000","-13,000,000","-14,000,000","-43,000,000","-29,000,000","-2,927,000,000","99,000,000","-159,000,000","175,000,000","-842,000,000","-440,000,000","0","18,000,000","-94,000,000","-58,000,000","-4,332,000,000","-29,000,000","-48,000,000","-827,000,000","-262,000,000","-133,000,000","-90,000,000","-123,000,000","-118,000,000","-20,000,000","-19,000,000","-34,000,000","-25,000,000","-36,000,000","-53,000,000","89,000,000","-71,000,000","-5,000,000","-249,000,000","-9,000,000","-201,000,000","-87,000,000","-42,000,000","-30,000,000","-3,000,000","-3,000,000","-11,000,000","-8,000,000","-16,000,000","-14,000,000","774,500,000","-758,500,000","14,300,000","-2,400,000","8,900,000","4,800,000","-158,500,000","3,800,000","94,700,000","800,000","-60,200,000","-69,000,000","-62,000,000","-4,200,000","-400,000","-124,400,000","900,000","400,000","-200,000","-100,000","300,000","700,000","900,000","400,000","100,000","1,100,000","200,000","200,000",,,,
		RestructuringAndMergernAcquisition,"-96,000,000","3,000,000","-17,000,000","-82,000,000","-1,000,000","38,000,000","9,000,000","3,000,000","-98,000,000","2,000,000","11,000,000","11,000,000","-22,000,000","7,000,000","-10,000,000","1,000,000","18,000,000","18,000,000","8,000,000","-23,000,000","-46,000,000","12,000,000","-8,000,000","47,000,000","7,000,000","47,000,000","47,000,000","22,000,000","33,000,000","69,000,000","-2,000,000","-81,000,000","-2,000,000","68,000,000","42,000,000","8,000,000","-13,000,000","37,000,000","54,000,000","28,000,000","10,000,000","12,000,000","22,000,000","18,000,000","38,000,000","18,000,000","5,000,000","27,000,000","-185,000,000","19,000,000","9,000,000","13,000,000","23,000,000","19,000,000","-230,000,000","10,000,000","-221,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"370,000,000","197,000,000","128,000,000","45,000,000","0","81,000,000","219,000,000","34,000,000","198,000,000","0","0","37,000,000","67,000,000","0","0","34,000,000","1,000,000","1,000,000","3,000,000",,,"4,000,000","7,000,000","0",,"0","10,000,000","9,000,000","0","18,000,000","12,000,000","110,000,000","55,000,000","0","0","53,000,000","423,000,000","0","761,000,000","3,731,000,000",,"0","9,000,000","12,000,000","697,000,000","0","5,000,000","-31,000,000","1,908,000,000","2,000,000","0","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"430,000,000","128,000,000",,"298,000,000","4,000,000","18,000,000","260,000,000",,,"223,000,000","25,000,000","15,000,000","-148,000,000","85,000,000","18,000,000",,,"89,000,000","-12,000,000","205,000,000","3,000,000","172,000,000","4,000,000","618,000,000","10,000,000","456,000,000","493,000,000","-1,000,000","201,000,000","637,000,000","139,000,000","267,000,000","-7,000,000","15,000,000","76,000,000",,"130,000,000","105,000,000","34,000,000","37,000,000","14,000,000",,"7,000,000","13,000,000","-20,000,000","154,000,000","-3,000,000","10,000,000","-4,000,000","-8,000,000","5,000,000","20,000,000","6,000,000","118,000,000","131,000,000","149,000,000","46,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"197,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"78,000,000","30,000,000","40,000,000","2,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","12,000,000","-2,000,000","0","34,000,000","6,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-9,000,000","-6,000,000","3,000,000","-7,000,000","2,000,000","1,000,000","16,000,000","-2,000,000","-8,000,000","-37,000,000","7,000,000","-4,000,000","-3,000,000","-8,000,000","-4,000,000","1,000,000","-3,000,000","-5,000,000","-4,000,000","-10,000,000","-3,000,000","-4,000,000","-2,000,000","-4,000,000","-1,000,000","-5,000,000","-2,000,000","-3,000,000","-4,000,000","-2,000,000","-1,000,000","-3,000,000","-1,000,000","-3,000,000","1,000,000","-3,000,000","1,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,076,000,000","119,000,000","483,000,000","149,000,000","325,000,000","307,000,000","-227,000,000","-181,000,000","22,000,000","-6,000,000","91,000,000","145,000,000","457,000,000","296,000,000","456,000,000","347,000,000","323,000,000","227,000,000","309,000,000","91,000,000","305,000,000","89,000,000","257,000,000","-397,000,000","228,000,000","-338,000,000","-367,000,000","105,000,000","-51,000,000","-554,000,000","3,000,000","-104,000,000","146,000,000","59,000,000","-40,000,000","152,000,000","-394,000,000","52,000,000","-663,000,000","-3,618,000,000","123,000,000","100,000,000","111,000,000","158,000,000","273,000,000","229,000,000","163,000,000","119,000,000","-1,575,000,000","-1,347,000,000","-44,000,000","180,000,000","-97,000,000","-2,525,000,000","-68,000,000","100,000,000","462,000,000","-596,000,000","-259,000,000","126,000,000","159,000,000","169,000,000","51,000,000","-4,186,000,000","431,000,000","438,000,000","-352,000,000","311,000,000","494,000,000","459,000,000","348,000,000","432,000,000","255,000,000","184,000,000","158,000,000","161,000,000","140,000,000","143,000,000","235,000,000","54,000,000","117,000,000","96,000,000","87,000,000","-166,000,000","27,000,000","82,000,000","119,000,000","170,000,000","156,000,000","162,000,000","84,000,000","165,000,000","151,000,000","148,800,000","-646,200,000","123,800,000","98,400,000","43,000,000","126,200,000","-23,100,000","108,400,000","113,800,000","102,500,000","47,800,000","32,800,000","-7,800,000","73,200,000","72,000,000","-52,400,000","37,900,000","31,700,000","30,100,000","29,200,000","31,600,000","27,300,000","26,600,000","24,000,000","24,900,000","24,700,000","21,400,000","20,600,000",,,,
TaxProvision,"36,000,000","26,000,000","64,000,000","-37,000,000","-16,000,000","96,000,000","-72,000,000","-33,000,000","12,000,000","-4,002,000,000","-35,000,000","-9,000,000","33,000,000","-90,000,000","24,000,000","-209,000,000","26,000,000","841,000,000","26,000,000","-55,000,000","15,000,000","-35,000,000","29,000,000","-190,000,000","26,000,000","-196,000,000","-169,000,000","3,000,000","-50,000,000","-255,000,000","-40,000,000","-108,000,000","13,000,000","-49,000,000","-35,000,000","22,000,000","-40,000,000","-9,000,000","1,000,000","-40,000,000","10,000,000","-7,000,000","-31,000,000","12,000,000","227,000,000","-7,000,000","-27,000,000","21,000,000","14,000,000","-271,000,000","50,000,000","22,000,000","-84,000,000","-131,000,000","-6,000,000","2,000,000","140,000,000","-138,000,000","13,000,000","11,000,000","39,000,000","-108,000,000","-25,000,000","76,000,000","99,000,000","104,000,000","-83,000,000","106,000,000","136,000,000","162,000,000","90,000,000","119,000,000","61,000,000","47,000,000","34,000,000","47,000,000","43,000,000","38,000,000","74,000,000","29,000,000","35,000,000","31,000,000","29,000,000","6,000,000","32,000,000","22,000,000","34,000,000","48,000,000","50,000,000","55,000,000","29,000,000","56,000,000","51,000,000","49,400,000","-136,800,000","45,100,000","31,500,000","19,500,000","37,800,000","3,800,000","35,800,000","37,100,000","34,700,000","24,300,000","33,800,000","8,500,000","26,200,000","26,100,000","16,200,000","14,800,000","11,900,000","11,300,000","11,200,000","11,300,000","10,000,000","9,800,000","8,700,000","9,300,000","9,500,000","8,100,000","8,100,000",,,,
NetIncomeCommonStockholders,"985,000,000","80,000,000","405,000,000","172,000,000","327,000,000","196,000,000","-169,000,000","-153,000,000","11,000,000","3,996,000,000","126,000,000","154,000,000","424,000,000","386,000,000","432,000,000","555,000,000","298,000,000","-615,000,000","283,000,000","146,000,000","290,000,000","124,000,000","228,000,000","-207,000,000","202,000,000","-142,000,000","-198,000,000","102,000,000","-1,000,000","-299,000,000","43,000,000","4,000,000","133,000,000","108,000,000","-5,000,000","130,000,000","-354,000,000","61,000,000","-664,000,000","-3,578,000,000","113,000,000","107,000,000","142,000,000","146,000,000","46,000,000","236,000,000","190,000,000","98,000,000","-1,589,000,000","-1,076,000,000","-94,000,000","158,000,000","-13,000,000","-2,394,000,000","-62,000,000","98,000,000","322,000,000","-458,000,000","-272,000,000","115,000,000","120,000,000","277,000,000","76,000,000","-4,262,000,000","332,000,000","334,000,000","-269,000,000","205,000,000","358,000,000","297,000,000","258,000,000","313,000,000","194,000,000","137,000,000","124,000,000","114,000,000","97,000,000","105,000,000","161,000,000","25,000,000","82,000,000","65,000,000","58,000,000","-172,000,000","-5,000,000","60,000,000","85,000,000","122,000,000","106,000,000","107,000,000","55,000,000","109,000,000","100,000,000","99,400,000","-509,400,000","78,700,000","66,900,000","2,400,000","88,400,000","-26,900,000","72,600,000","76,700,000","67,800,000","23,500,000","-1,000,000","-16,300,000","47,000,000","45,900,000","-68,600,000","23,100,000","19,800,000","18,800,000","18,000,000","20,300,000","17,300,000","16,800,000","15,300,000","15,600,000","15,200,000","13,300,000","12,500,000","10,600,000","10,900,000","10,800,000","9,500,000"
	NetIncome,"1,041,000,000","95,000,000","419,000,000","186,000,000","341,000,000","210,000,000","-155,000,000","-147,000,000","11,000,000","3,996,000,000","126,000,000","154,000,000","424,000,000","386,000,000","432,000,000","555,000,000","298,000,000","-615,000,000","283,000,000","146,000,000","290,000,000","124,000,000","228,000,000","-207,000,000","202,000,000","-142,000,000","-198,000,000","102,000,000","-1,000,000","-299,000,000","43,000,000","4,000,000","133,000,000","108,000,000","-5,000,000","130,000,000","-354,000,000","61,000,000","-664,000,000","-3,578,000,000","113,000,000","107,000,000","142,000,000","146,000,000","46,000,000","236,000,000","190,000,000","98,000,000","-1,589,000,000","-1,076,000,000","-94,000,000","158,000,000","-13,000,000","-2,394,000,000","-62,000,000","98,000,000","322,000,000","-458,000,000","-272,000,000","115,000,000","120,000,000","277,000,000","76,000,000","-4,262,000,000","332,000,000","334,000,000","-269,000,000","205,000,000","358,000,000","297,000,000","258,000,000","313,000,000","194,000,000","137,000,000","124,000,000","114,000,000","97,000,000","105,000,000","161,000,000","25,000,000","82,000,000","65,000,000","58,000,000","-172,000,000","-5,000,000","60,000,000","85,000,000","122,000,000","106,000,000","107,000,000","55,000,000","109,000,000","100,000,000","99,400,000","-509,400,000","78,700,000","66,900,000","2,400,000","88,400,000","-26,900,000","72,600,000","76,700,000","67,800,000","23,500,000","-1,000,000","-16,300,000","47,000,000","45,900,000","-68,600,000","23,100,000","19,800,000","18,800,000","18,000,000","20,300,000","17,300,000","16,800,000","15,300,000","15,600,000","15,200,000","13,300,000","12,500,000","10,600,000","10,900,000","10,800,000","9,500,000"
		NetIncomeIncludingNoncontrollingInterests,"1,041,000,000","95,000,000","419,000,000","186,000,000","341,000,000","210,000,000","-155,000,000","-147,000,000","11,000,000","3,996,000,000","126,000,000","154,000,000","424,000,000","386,000,000","432,000,000","555,000,000","298,000,000","-615,000,000","283,000,000","146,000,000","290,000,000","124,000,000","228,000,000","-207,000,000","202,000,000","-142,000,000","-198,000,000","102,000,000","-1,000,000","-299,000,000","43,000,000","4,000,000","133,000,000","108,000,000","-5,000,000","130,000,000","-354,000,000","61,000,000","-664,000,000","-3,578,000,000","113,000,000","107,000,000","142,000,000","146,000,000","46,000,000","236,000,000","190,000,000","98,000,000","-1,589,000,000","-1,076,000,000","-94,000,000","158,000,000","-13,000,000","-2,394,000,000","-62,000,000","98,000,000","322,000,000","-458,000,000","-272,000,000","115,000,000","120,000,000","277,000,000","76,000,000","-4,262,000,000","332,000,000","334,000,000","-269,000,000","205,000,000","358,000,000","297,000,000","258,000,000","313,000,000","194,000,000","137,000,000","124,000,000","114,000,000","97,000,000","105,000,000","161,000,000","25,000,000","82,000,000","65,000,000","58,000,000","-172,000,000","-5,000,000","60,000,000","85,000,000","122,000,000","106,000,000","107,000,000","55,000,000","109,000,000","100,000,000","99,400,000","-509,400,000","78,700,000","66,900,000","2,400,000","88,400,000","-26,900,000","72,600,000","76,700,000","67,800,000","23,500,000","-1,000,000","-16,300,000","47,000,000","45,900,000","-68,600,000","23,100,000","19,800,000","18,800,000","18,000,000","20,300,000","17,300,000","16,800,000","15,300,000","15,600,000","15,200,000","13,300,000","12,500,000","10,600,000","10,900,000","10,800,000","9,500,000"
			NetIncomeContinuousOperations,"1,041,000,000","95,000,000","419,000,000","186,000,000","341,000,000","210,000,000","-155,000,000","-147,000,000","11,000,000","3,996,000,000","126,000,000","154,000,000","424,000,000","386,000,000","432,000,000","555,000,000","298,000,000","-615,000,000","283,000,000","146,000,000","290,000,000","124,000,000","228,000,000","-207,000,000","202,000,000","-142,000,000","-198,000,000","102,000,000","-1,000,000","-299,000,000","43,000,000","4,000,000","133,000,000","108,000,000","-5,000,000","130,000,000","-354,000,000","61,000,000","-664,000,000","-3,578,000,000","113,000,000","107,000,000","142,000,000","146,000,000","46,000,000","236,000,000","190,000,000","98,000,000","-1,589,000,000","-1,076,000,000","-94,000,000","158,000,000","-13,000,000","-2,394,000,000","-62,000,000","98,000,000","322,000,000","-458,000,000","-272,000,000","115,000,000","120,000,000","277,000,000","76,000,000","-4,262,000,000","332,000,000","334,000,000","-269,000,000","205,000,000","358,000,000","297,000,000","258,000,000","313,000,000","194,000,000","137,000,000","124,000,000","114,000,000","97,000,000","105,000,000","161,000,000","25,000,000","82,000,000","65,000,000","58,000,000","-172,000,000","-5,000,000","60,000,000","85,000,000","122,000,000","106,000,000","107,000,000","55,000,000","109,000,000","100,000,000","99,400,000","-509,400,000","78,700,000","66,900,000","23,500,000","88,400,000","-26,900,000","72,600,000","76,700,000","67,800,000","23,500,000","-1,000,000","-16,300,000","47,000,000","45,900,000","-68,600,000","23,100,000","19,800,000","18,800,000","18,000,000","20,300,000","17,300,000","16,800,000","15,300,000","15,600,000","15,200,000","13,300,000","12,500,000","10,500,000","10,800,000","10,700,000","9,400,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000","100,000","100,000"
	PreferredStockDividends,"55,000,000","13,000,000","14,000,000","14,000,000","14,000,000","14,000,000","14,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"985,000,000","80,000,000","405,000,000","172,000,000","327,000,000","196,000,000","-169,000,000","-153,000,000","11,000,000","3,996,000,000","126,000,000","154,000,000","424,000,000","386,000,000","432,000,000","555,000,000","298,000,000","-615,000,000","283,000,000","146,000,000","290,000,000","124,000,000","228,000,000","-207,000,000","202,000,000","-142,000,000","-198,000,000","102,000,000","-1,000,000","-299,000,000","43,000,000","4,000,000","133,000,000","108,000,000","-5,000,000","130,000,000","-354,000,000","61,000,000","-664,000,000","-3,578,000,000","113,000,000","107,000,000","142,000,000","146,000,000","46,000,000","236,000,000","190,000,000","98,000,000","-1,589,000,000","-1,076,000,000","-94,000,000","158,000,000","-13,000,000","-2,394,000,000","-62,000,000","98,000,000","322,000,000","-458,000,000","-272,000,000","115,000,000","120,000,000","277,000,000","76,000,000","-4,262,000,000","332,000,000","334,000,000","-269,000,000","205,000,000","358,000,000","297,000,000","258,000,000","313,000,000","194,000,000","137,000,000","124,000,000","114,000,000","97,000,000","105,000,000","161,000,000","25,000,000","82,000,000","65,000,000","58,000,000","-172,000,000","-5,000,000","60,000,000","85,000,000","122,000,000","106,000,000","107,000,000","55,000,000","109,000,000","100,000,000","99,400,000","-509,400,000","78,700,000","66,900,000","2,400,000","88,400,000","-26,900,000","72,600,000","76,700,000","67,800,000","23,500,000","-1,000,000","-16,300,000","47,000,000","45,900,000","-68,600,000","23,100,000","19,800,000","18,800,000","18,000,000","20,300,000","17,300,000","16,800,000","15,300,000","15,600,000","15,200,000","13,300,000","12,500,000","10,600,000","10,900,000","10,800,000","9,500,000"
