name,ttm,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,10/31/2012,07/31/2012,04/30/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"51,761,000,000","16,365,000,000","11,910,000,000","11,849,000,000","11,637,000,000","16,937,000,000","11,853,000,000","9,910,000,000","8,562,000,000","15,196,000,000","9,764,000,000","9,536,000,000","9,142,000,000","14,801,000,000","9,590,000,000","9,379,000,000","9,109,000,000","15,363,000,000","9,320,000,000","8,940,000,000","8,528,000,000","13,482,000,000","8,945,000,000","8,533,000,000","8,443,000,000","13,623,000,000","8,819,000,000","8,528,000,000","8,558,000,000","13,028,000,000","9,380,000,000","8,896,000,000","9,035,000,000","14,368,000,000","9,362,000,000","9,300,000,000","9,380,000,000","10,753,000,000","10,547,000,000","11,610,000,000","16,319,000,000","12,099,000,000","11,347,000,000","10,940,000,000","16,256,000,000","11,890,000,000","11,339,000,000","10,787,000,000","16,553,000,000","12,024,000,000","11,022,000,000","10,095,000,000","14,724,000,000","11,500,000,000","9,801,000,000","8,990,000,000","13,418,000,000","9,928,000,000","8,750,000,000","7,927,000,000","12,899,000,000","8,473,000,000","7,603,000,000","6,959,000,000","10,693,000,000","7,335,000,000","6,702,000,000","6,118,000,000","9,227,000,000","6,646,000,000","6,080,000,000","5,475,000,000","8,449,000,000","6,034,000,000","5,396,000,000","4,668,000,000","5,847,000,000","5,505,000,000","5,008,000,000","4,586,000,000","6,980,000,000","4,756,000,000","4,164,000,000","3,697,000,000","5,461,583,000","3,732,080,000","3,169,171,000","2,963,718,000","4,314,623,000","3,107,300,000","2,688,200,000","2,386,200,000","3,458,300,000","2,493,800,000","2,182,100,000","1,943,700,000","2,852,100,000","2,106,400,000","1,793,200,000","1,606,600,000","2,347,600,000","2,007,300,000","1,778,600,000","1,637,200,000","2,575,500,000","1,929,300,000","1,437,900,000","1,274,700,000","1,947,200,000","1,349,900,000","933,200,000","849,400,000","1,193,100,000","808,500,000","563,000,000","441,900,000","613,600,000","474,400,000","285,400,000","246,500,000","339,900,000","230,600,000","193,600,000","165,600,000","215,700,000","170,800,000","152,200,000","126,100,000","198,300,000","118,300,000","107,200,000","105,800,000","172,000,000","117,200,000","111,800,000","106,500,000","161,400,000","95,800,000","75,300,000","70,800,000","88,600,000","43,100,000","37,000,000","32,600,000","41,200,000","21,900,000"
	OperatingRevenue,"51,761,000,000","16,365,000,000","11,910,000,000","11,849,000,000","11,637,000,000","16,937,000,000","11,853,000,000","9,910,000,000","8,562,000,000","15,196,000,000","9,764,000,000","9,536,000,000","9,142,000,000","14,801,000,000","9,590,000,000","9,379,000,000","9,109,000,000","15,363,000,000","9,320,000,000","8,940,000,000","8,528,000,000","13,482,000,000","8,945,000,000","8,533,000,000","8,443,000,000","13,623,000,000","8,819,000,000","8,528,000,000","8,558,000,000","13,028,000,000","9,380,000,000","8,896,000,000","9,035,000,000","14,368,000,000","9,362,000,000","9,300,000,000","9,380,000,000","10,753,000,000","10,547,000,000","11,610,000,000","16,319,000,000","12,099,000,000","11,347,000,000","10,940,000,000","16,256,000,000","11,890,000,000","11,339,000,000","10,787,000,000","16,553,000,000","12,024,000,000","11,022,000,000","10,095,000,000","14,724,000,000","11,500,000,000","9,801,000,000","8,990,000,000","13,418,000,000","9,928,000,000","8,750,000,000","7,927,000,000","12,899,000,000","8,473,000,000","7,603,000,000","6,959,000,000","10,693,000,000","7,335,000,000","6,702,000,000","6,118,000,000","9,227,000,000","6,646,000,000","6,080,000,000","5,475,000,000","8,449,000,000","6,034,000,000","5,396,000,000","4,668,000,000","5,847,000,000","5,505,000,000","5,008,000,000","4,586,000,000","6,980,000,000","4,756,000,000","4,164,000,000","3,697,000,000","5,461,583,000","3,732,080,000","3,169,171,000","2,963,718,000","4,314,623,000","3,107,300,000","2,688,200,000","2,386,200,000","3,458,300,000","2,493,800,000","2,182,100,000","1,943,700,000","2,852,100,000","2,106,400,000","1,793,200,000","1,606,600,000","2,347,600,000","2,007,300,000","1,778,600,000","1,637,200,000","2,575,500,000","1,929,300,000","1,437,900,000","1,274,700,000","1,947,200,000","1,349,900,000","933,200,000","849,400,000","1,193,100,000","808,500,000","563,000,000","441,900,000","613,600,000","474,400,000","285,400,000","246,500,000","339,900,000","230,600,000","193,600,000","165,600,000","215,700,000","170,800,000","152,200,000","126,100,000","198,300,000","118,300,000","107,200,000","105,800,000","172,000,000","117,200,000","111,800,000","106,500,000","161,400,000","95,800,000","75,300,000","70,800,000","88,600,000","43,100,000","37,000,000","32,600,000","41,200,000","21,900,000"
CostOfRevenue,"40,121,000,000","13,052,000,000","9,108,000,000","9,039,000,000","8,922,000,000","13,394,000,000","9,058,000,000","7,640,000,000","6,597,000,000","11,961,000,000","7,403,000,000","7,253,000,000","6,973,000,000","11,518,000,000","7,266,000,000","7,150,000,000","6,984,000,000","11,942,000,000","7,040,000,000","6,787,000,000","6,506,000,000","10,452,000,000","6,742,000,000","6,471,000,000","6,298,000,000","10,672,000,000","6,707,000,000","6,430,000,000","6,528,000,000","10,184,000,000","7,252,000,000","6,841,000,000","7,015,000,000","11,487,000,000","7,192,000,000","6,831,000,000","7,210,000,000","8,167,000,000","7,983,000,000","8,703,000,000","12,317,000,000","9,168,000,000","8,475,000,000","8,172,000,000","12,313,000,000","8,907,000,000","8,421,000,000","7,994,000,000","12,576,000,000","9,082,000,000","8,338,000,000","7,538,000,000","11,101,000,000","8,639,000,000","7,420,000,000","6,857,000,000","10,240,000,000","7,591,000,000","6,611,000,000","6,035,000,000","9,792,000,000","6,478,000,000","5,701,000,000","5,194,000,000","8,024,000,000","5,547,000,000","4,991,000,000","4,560,000,000","7,304,000,000","5,015,000,000","4,528,000,000","4,086,000,000","6,307,000,000","4,536,000,000","4,024,000,000","3,483,000,000","3,992,000,000","4,318,000,000","3,879,000,000","3,521,000,000","5,372,000,000","3,728,000,000","3,216,000,000","2,851,000,000","4,295,464,000","2,998,542,000","2,481,741,000","2,324,343,000","3,465,653,000","2,492,000,000","2,133,600,000","1,899,800,000","2,818,600,000","2,028,200,000","1,753,100,000","1,571,800,000","2,378,900,000","1,751,200,000","1,486,100,000","1,341,600,000","2,005,600,000","1,741,800,000","1,510,100,000","1,387,500,000","2,246,200,000","1,672,100,000","1,228,100,000","1,079,600,000","1,680,000,000","1,155,800,000","792,500,000","722,300,000","1,018,700,000","681,700,000","463,900,000","363,000,000","506,000,000","392,600,000","228,300,000","194,200,000","276,400,000","183,500,000","150,900,000","127,900,000","169,400,000","132,100,000","116,300,000","97,500,000","151,800,000",,,,,,,,,,,,,,,,,
GrossProfit,"11,640,000,000","3,313,000,000","2,802,000,000","2,810,000,000","2,715,000,000","3,543,000,000","2,795,000,000","2,270,000,000","1,965,000,000","3,235,000,000","2,361,000,000","2,283,000,000","2,169,000,000","3,283,000,000","2,324,000,000","2,229,000,000","2,125,000,000","3,421,000,000","2,280,000,000","2,153,000,000","2,022,000,000","3,030,000,000","2,203,000,000","2,062,000,000","2,145,000,000","2,951,000,000","2,112,000,000","2,098,000,000","2,030,000,000","2,844,000,000","2,128,000,000","2,055,000,000","2,020,000,000","2,881,000,000","2,170,000,000","2,469,000,000","2,170,000,000","2,586,000,000","2,564,000,000","2,907,000,000","4,002,000,000","2,931,000,000","2,872,000,000","2,768,000,000","3,943,000,000","2,983,000,000","2,918,000,000","2,793,000,000","3,977,000,000","2,942,000,000","2,684,000,000","2,557,000,000","3,623,000,000","2,861,000,000","2,381,000,000","2,133,000,000","3,178,000,000","2,337,000,000","2,139,000,000","1,892,000,000","3,107,000,000","1,995,000,000","1,902,000,000","1,765,000,000","2,669,000,000","1,788,000,000","1,711,000,000","1,558,000,000","1,923,000,000","1,631,000,000","1,552,000,000","1,389,000,000","2,142,000,000","1,498,000,000","1,372,000,000","1,185,000,000","1,855,000,000","1,187,000,000","1,129,000,000","1,065,000,000","1,608,000,000","1,028,000,000","948,000,000","846,000,000","1,166,119,000","733,538,000","687,430,000","639,375,000","848,970,000","615,300,000","554,600,000","486,400,000","639,700,000","465,600,000","429,000,000","371,900,000","473,200,000","355,200,000","307,100,000","265,000,000","342,000,000","265,500,000","268,500,000","249,700,000","329,300,000","257,200,000","209,800,000","195,100,000","267,200,000","194,100,000","140,700,000","127,100,000","174,400,000","126,800,000","99,100,000","78,900,000","107,600,000","81,800,000","57,100,000","52,300,000","63,500,000","47,100,000","42,700,000","37,700,000","46,300,000","38,700,000","35,900,000","28,600,000","46,500,000",,,,,,,,,,,,,,,,,
OperatingExpense,"8,635,000,000","2,505,000,000","2,133,000,000","2,009,000,000","1,988,000,000","2,368,000,000","2,123,000,000","1,702,000,000","1,735,000,000","2,268,000,000","1,973,000,000","1,922,000,000","1,835,000,000","2,306,000,000","2,002,000,000","1,877,000,000","1,830,000,000","2,539,000,000","1,932,000,000","1,830,000,000","1,722,000,000","2,140,000,000","1,890,000,000","1,773,000,000","1,744,000,000","2,167,000,000","1,874,000,000","1,811,000,000","1,766,000,000","2,031,000,000","1,929,000,000","1,812,000,000","1,820,000,000","2,298,000,000","2,048,000,000","2,049,000,000","1,996,000,000","2,538,000,000","2,440,000,000","2,518,000,000","2,559,000,000","2,616,000,000","2,583,000,000","2,484,000,000","2,740,000,000","2,598,000,000","2,507,000,000","2,480,000,000","2,694,000,000","2,566,000,000","2,404,000,000","2,209,000,000","2,565,000,000","2,587,000,000","2,042,000,000","1,856,000,000","2,035,000,000","1,986,000,000","1,738,000,000","1,626,000,000","1,971,000,000","1,799,000,000","1,572,000,000","1,428,000,000","1,714,000,000","1,599,000,000","1,450,000,000","1,319,000,000","1,140,000,000","1,398,000,000","1,310,000,000","1,205,000,000","1,383,000,000","1,296,000,000","1,143,000,000","1,071,000,000","1,202,000,000","1,048,000,000","1,026,000,000","950,000,000","1,038,000,000","899,000,000","800,000,000","756,000,000","703,323,000","648,525,000","572,080,000","530,857,000","593,611,000","492,800,000","463,400,000","413,900,000","467,600,000","374,100,000","356,300,000","343,800,000","364,400,000","302,300,000","287,200,000","259,800,000","318,200,000","268,700,000","248,900,000","236,700,000","285,000,000","214,600,000","190,600,000","178,700,000","212,600,000","156,100,000","123,000,000","115,400,000","134,800,000","106,000,000","86,000,000","75,300,000","88,600,000","72,000,000","52,500,000","49,800,000","54,700,000","42,100,000","39,000,000","36,400,000","39,900,000","35,100,000","33,500,000","30,000,000","35,000,000",,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"8,635,000,000","2,505,000,000","2,133,000,000","2,009,000,000","1,988,000,000","2,368,000,000","2,123,000,000","1,702,000,000","1,735,000,000","2,268,000,000","1,973,000,000","1,922,000,000","1,835,000,000","2,306,000,000","2,002,000,000","1,877,000,000","1,830,000,000","2,539,000,000","1,932,000,000","1,830,000,000","1,722,000,000","2,140,000,000","1,890,000,000","1,773,000,000","1,744,000,000","2,167,000,000","1,874,000,000","1,811,000,000","1,766,000,000","2,031,000,000","1,929,000,000","1,812,000,000","1,820,000,000","2,298,000,000","2,048,000,000","2,049,000,000","1,996,000,000","2,538,000,000","2,440,000,000","2,518,000,000","2,559,000,000","2,616,000,000","2,583,000,000","2,484,000,000","2,740,000,000","2,598,000,000","2,507,000,000","2,480,000,000","2,694,000,000","2,566,000,000","2,404,000,000","2,209,000,000","2,499,000,000","2,587,000,000","2,042,000,000","1,856,000,000","2,035,000,000","1,986,000,000","1,738,000,000","1,626,000,000","1,971,000,000","1,799,000,000","1,572,000,000","1,428,000,000","1,714,000,000","1,599,000,000","1,450,000,000","1,319,000,000","1,140,000,000","1,398,000,000","1,310,000,000","1,205,000,000","1,383,000,000","1,296,000,000","1,143,000,000","1,071,000,000","1,202,000,000","1,048,000,000","1,026,000,000","950,000,000","1,038,000,000","899,000,000","800,000,000","756,000,000","820,287,000","604,028,000","533,395,000","497,075,000","555,170,000","467,800,000","440,900,000","390,300,000","445,600,000","354,000,000","337,600,000","326,200,000","348,700,000","285,000,000","269,000,000","242,700,000","302,100,000","251,900,000","232,000,000","219,700,000","270,400,000","200,300,000","177,400,000","165,900,000","201,000,000","145,700,000","114,500,000","107,300,000","127,500,000","100,300,000","81,100,000","70,800,000","83,800,000","68,000,000","49,500,000","46,800,000","51,700,000","39,600,000","36,700,000","34,200,000","37,700,000","33,100,000","31,600,000","28,300,000","33,400,000",,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,405,000","44,497,000","38,685,000","33,782,000","38,441,000","25,000,000","22,500,000","23,600,000","22,000,000","20,100,000","18,700,000","17,600,000","15,700,000","17,300,000","18,200,000","17,100,000","16,100,000","16,800,000","16,900,000","17,000,000","14,600,000","14,300,000","13,200,000","12,800,000","11,600,000","10,400,000","8,500,000","8,100,000","7,300,000","5,700,000","4,900,000","4,500,000","4,800,000","4,000,000","3,000,000","3,000,000","3,000,000","2,500,000","2,300,000","2,200,000","2,200,000","2,000,000","1,900,000","1,700,000","1,600,000",,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,405,000","44,497,000","38,685,000","33,782,000","38,441,000","25,000,000","22,500,000","23,600,000","22,000,000","20,100,000","18,700,000","17,600,000","15,700,000","17,300,000","18,200,000","17,100,000","16,100,000","16,800,000","16,900,000","17,000,000","14,600,000","14,300,000","13,200,000","12,800,000","11,600,000","10,400,000","8,500,000","8,100,000","7,300,000","5,700,000","4,900,000","4,500,000","4,800,000","4,000,000","3,000,000","3,000,000","3,000,000","2,500,000","2,300,000","2,200,000","2,200,000","2,000,000","1,900,000","1,700,000","1,600,000",,,,,,,,,,,,,,,,,
OperatingIncome,"3,005,000,000","808,000,000","669,000,000","801,000,000","727,000,000","1,175,000,000","672,000,000","568,000,000","230,000,000","967,000,000","388,000,000","361,000,000","334,000,000","977,000,000","322,000,000","352,000,000","295,000,000","882,000,000","348,000,000","323,000,000","300,000,000","890,000,000","313,000,000","289,000,000","401,000,000","784,000,000","238,000,000","287,000,000","264,000,000","813,000,000","199,000,000","243,000,000","200,000,000","583,000,000","122,000,000","420,000,000","174,000,000","48,000,000","124,000,000","389,000,000","1,443,000,000","315,000,000","289,000,000","284,000,000","1,203,000,000","385,000,000","411,000,000","313,000,000","1,283,000,000","376,000,000","280,000,000","348,000,000","1,058,000,000","274,000,000","339,000,000","277,000,000","1,143,000,000","351,000,000","401,000,000","266,000,000","1,136,000,000","196,000,000","330,000,000","337,000,000","955,000,000","189,000,000","261,000,000","239,000,000","783,000,000","233,000,000","242,000,000","184,000,000","759,000,000","202,000,000","229,000,000","114,000,000","653,000,000","139,000,000","103,000,000","115,000,000","570,000,000","129,000,000","148,000,000","90,000,000","462,796,000","85,013,000","115,350,000","108,518,000","255,359,000","122,500,000","91,200,000","72,500,000","172,100,000","91,500,000","72,700,000","28,100,000","108,800,000","52,900,000","19,900,000","5,200,000","23,800,000","-3,200,000","19,600,000","13,000,000","44,300,000","42,600,000","19,200,000","16,400,000","54,600,000","38,000,000","17,700,000","11,700,000","39,600,000","20,800,000","13,100,000","3,600,000","19,000,000","9,800,000","4,600,000","2,500,000","8,800,000","5,000,000","3,700,000","1,300,000","6,400,000","3,600,000","2,400,000","-1,400,000","11,500,000","118,300,000","107,200,000","-390,800,000","172,000,000","117,200,000","111,800,000","-323,500,000","161,400,000","95,800,000","75,300,000","-153,300,000","88,600,000","43,100,000","37,000,000","-72,200,000","41,200,000","21,900,000"
NetNonOperatingInterestIncomeExpense,"-25,000,000","-6,000,000","-7,000,000","-6,000,000","-6,000,000","-9,000,000","-11,000,000","-15,000,000","-17,000,000","-14,000,000","-16,000,000","-16,000,000","-18,000,000","-20,000,000","-15,000,000","-19,000,000","-19,000,000","-18,000,000","-20,000,000","-18,000,000","-19,000,000","-18,000,000","-16,000,000","-18,000,000","-20,000,000","-20,000,000","-20,000,000","-20,000,000","-20,000,000","-22,000,000","-22,000,000","-23,000,000","-23,000,000","-23,000,000","-24,000,000","-26,000,000","-27,000,000","-18,000,000","-24,000,000","-33,000,000","-32,000,000","-37,000,000","-34,000,000","-31,000,000","-23,000,000","-20,000,000","-21,000,000","-23,000,000","-26,000,000","-23,000,000","-22,000,000","-23,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
