name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
		RestructuringAndMergernAcquisition,"-124,100,000","-18,100,000","1,100,000","-102,600,000","-4,500,000","5,200,000","-9,000,000","19,600,000","-2,200,000","-18,500,000","-2,300,000","8,000,000","6,700,000","-21,100,000","-6,400,000","10,900,000","3,800,000","-3,900,000","-6,500,000","3,100,000","1,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,"0",,"31,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"20,600,000","7,100,000","4,700,000","2,400,000","6,400,000","4,600,000","8,400,000","379,900,000","12,500,000","13,900,000","7,900,000","7,000,000","28,600,000","202,000,000","7,900,000","5,500,000","-1,400,000","-79,900,000","13,700,000","7,700,000","10,200,000","4,800,000","6,500,000","9,100,000","17,200,000","3,300,000","2,400,000","1,000,000","300,000","-2,400,000","4,900,000","-697,400,000","9,300,000","0",,,"-83,600,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,"0",,,,"2,000,000",,,,,,,,,,,,,,,,,,,,"0",,,,"300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,900,000","-9,400,000","1,400,000","300,000","1,100,000","-300,000","400,000","1,500,000","1,900,000","400,000","4,600,000","1,400,000","-100,000","-500,000","-300,000","-1,100,000","-200,000","700,000","100,000","-100,000","-100,000","700,000","100,000","-100,000","-100,000","100,000","-200,000","200,000","300,000","300,000","-100,000","-400,000","-100,000","400,000","300,000","-100,000","-100,000","-700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,702,000,000","376,300,000","390,900,000","545,500,000","389,300,000","356,100,000","364,300,000","-168,200,000","364,500,000","315,500,000","301,700,000","271,300,000","278,000,000","-1,800,000","248,700,000","251,000,000","263,500,000","323,900,000","211,800,000","205,600,000","293,600,000","200,400,000","185,200,000","169,000,000","183,300,000","167,000,000","150,700,000","142,200,000","162,500,000","132,900,000","120,600,000","813,200,000","77,300,000","101,500,000","99,900,000","121,800,000","192,100,000","122,200,000","93,400,000","89,900,000","85,600,000","68,600,000","57,600,000","72,800,000","84,600,000","70,100,000","66,200,000","66,400,000","65,500,000","62,400,000","94,200,000","62,800,000","85,000,000","34,000,000","43,600,000","52,100,000","34,700,000","19,600,000","38,800,000","46,800,000","44,600,000","23,700,000","36,700,000","45,500,000","66,000,000","43,500,000","15,300,000","15,300,000","42,600,000","34,100,000","19,500,000","34,100,000","-57,600,000","27,000,000","14,700,000","29,000,000","22,100,000","29,300,000","-45,200,000","43,800,000","28,100,000","22,800,000","19,900,000","-71,700,000","20,000,000","33,700,000","7,200,000","-311,000,000","23,000,000"
TaxProvision,"198,900,000","41,000,000","50,800,000","56,000,000","51,100,000","46,600,000","39,100,000","-46,300,000","53,900,000","35,300,000","27,000,000","29,000,000","28,300,000","-8,800,000","22,800,000","-31,700,000","56,900,000","326,700,000","41,700,000","19,500,000","63,400,000","41,900,000","43,800,000","42,400,000","40,300,000","26,300,000","32,600,000","29,500,000","39,100,000","23,700,000","26,000,000","266,200,000","17,000,000","25,700,000","23,000,000","27,700,000","47,200,000","31,100,000","24,200,000","22,100,000","20,500,000","5,500,000","6,000,000","14,700,000","20,700,000","5,300,000","18,200,000","8,900,000","17,800,000","14,800,000","20,700,000","15,300,000","24,500,000","-4,100,000","10,700,000","12,400,000","16,500,000","3,800,000","9,700,000","11,900,000","11,400,000","3,000,000","8,900,000","9,400,000","21,000,000","4,900,000","19,700,000","1,400,000","11,400,000","8,200,000","7,100,000","8,600,000","4,500,000","8,100,000","-9,800,000","7,900,000","7,600,000","7,600,000","-27,800,000","13,200,000","7,300,000","5,800,000","5,400,000","-16,000,000","5,800,000","8,900,000","2,800,000","-2,000,000","6,000,000"
NetIncomeCommonStockholders,"1,503,100,000","335,300,000","340,100,000","489,500,000","338,200,000","309,500,000","325,200,000","-121,900,000","310,600,000","280,200,000","274,700,000","242,300,000","249,700,000","7,000,000","225,900,000","282,700,000","206,600,000","-2,800,000","170,100,000","186,100,000","230,200,000","158,500,000","141,400,000","126,600,000","143,000,000","140,700,000","118,100,000","112,700,000","123,400,000","109,200,000","94,600,000","547,000,000","60,300,000","75,800,000","76,900,000","94,100,000","144,900,000","91,100,000","69,200,000","67,800,000","65,100,000","63,100,000","51,600,000","58,100,000","63,900,000","64,800,000","48,000,000","57,500,000","47,700,000","47,600,000","73,500,000","47,500,000","60,500,000","38,100,000","32,900,000","39,700,000","18,200,000","15,800,000","29,100,000","34,900,000","33,200,000","20,700,000","27,800,000","36,100,000","46,000,000","38,600,000","-4,400,000","13,900,000","31,200,000","25,900,000","12,400,000","25,500,000","-62,100,000","18,900,000","24,500,000","21,100,000","14,500,000","21,700,000","-17,400,000","30,600,000","20,800,000","16,500,000","14,500,000","-55,700,000","12,700,000","24,800,000","4,400,000","-309,000,000","17,000,000"
	NetIncome,"1,503,100,000","335,300,000","340,100,000","489,500,000","338,200,000","309,500,000","325,200,000","-121,900,000","310,600,000","280,200,000","274,700,000","242,300,000","249,700,000","7,000,000","225,900,000","282,700,000","206,600,000","-2,800,000","170,100,000","186,100,000","230,200,000","158,500,000","141,400,000","126,600,000","143,000,000","140,700,000","118,100,000","112,700,000","123,400,000","109,200,000","94,600,000","547,000,000","60,300,000","75,800,000","76,900,000","94,100,000","144,900,000","91,100,000","69,200,000","67,800,000","65,100,000","63,100,000","51,600,000","58,100,000","63,900,000","64,800,000","48,000,000","57,500,000","47,700,000","47,600,000","73,500,000","47,500,000","60,500,000","38,100,000","32,900,000","39,700,000","18,200,000","15,800,000","29,100,000","34,900,000","33,200,000","20,700,000","27,800,000","36,100,000","46,000,000","38,600,000","-4,400,000","13,900,000","31,200,000","25,900,000","12,400,000","25,500,000","-62,100,000","18,900,000","24,500,000","21,100,000","14,500,000","21,700,000","-17,400,000","30,600,000","20,800,000","16,500,000","14,500,000","-55,700,000","12,700,000","24,800,000","4,400,000","-309,000,000","17,000,000"
		NetIncomeIncludingNoncontrollingInterests,"1,503,100,000","335,300,000","340,100,000","489,500,000","338,200,000","309,500,000","325,200,000","-121,900,000","310,600,000","280,200,000","274,700,000","242,300,000","249,700,000","7,000,000","225,900,000","282,700,000","206,600,000","-2,800,000","170,100,000","186,100,000","230,200,000","158,500,000","141,400,000","126,600,000","143,000,000","140,700,000","118,100,000","112,700,000","123,400,000","109,200,000","94,600,000","547,000,000","60,300,000","75,800,000","76,900,000","94,100,000","144,900,000","91,100,000","69,200,000","67,800,000","65,100,000","63,100,000","51,600,000","58,100,000","63,900,000","64,800,000","48,000,000","57,500,000","47,700,000","47,600,000","73,500,000","47,500,000","60,500,000","38,100,000","32,900,000","39,700,000","18,200,000","15,800,000","29,100,000","34,900,000","33,200,000","20,700,000","27,800,000","36,100,000","46,000,000","38,600,000","-4,400,000","13,900,000","31,200,000","25,900,000","12,400,000","25,500,000","-62,100,000","18,900,000","24,500,000","21,100,000","14,500,000","21,700,000","-17,400,000","30,600,000","20,800,000","16,500,000","14,500,000","-55,700,000","12,700,000","24,800,000","4,400,000","-309,000,000","17,000,000"
			NetIncomeContinuousOperations,"1,503,100,000","335,300,000","340,100,000","489,500,000","338,200,000","309,500,000","325,200,000","-121,900,000","310,600,000","280,200,000","274,700,000","242,300,000","249,700,000","7,000,000","225,900,000","282,700,000","206,600,000","-2,800,000","170,100,000","186,100,000","230,200,000","158,500,000","141,400,000","126,600,000","143,000,000","140,700,000","118,100,000","112,700,000","123,400,000","109,200,000","94,600,000","547,000,000","60,300,000","75,800,000","76,900,000","94,100,000","144,900,000","91,100,000","69,200,000","67,800,000","65,100,000","63,100,000","51,600,000","58,100,000","63,900,000","64,800,000","48,000,000","57,500,000","47,700,000","47,600,000","73,500,000","47,500,000","60,500,000","38,100,000","32,900,000","39,700,000","18,200,000","15,800,000","29,100,000","34,900,000","33,200,000","20,700,000","27,800,000","36,100,000","46,000,000","38,600,000","-4,400,000","13,900,000","31,200,000","25,900,000","12,400,000","25,500,000","-62,100,000","18,900,000","24,500,000","21,100,000","14,500,000","21,700,000","-17,400,000","30,600,000","20,800,000","17,000,000","14,500,000","-55,700,000","14,200,000","24,800,000","4,400,000","-309,000,000","17,000,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-500,000",,,"-1,500,000",,,,
DilutedNIAvailtoComStockholders,"1,503,100,000","335,300,000","340,100,000","489,500,000","338,200,000","309,500,000","325,200,000","-121,900,000","310,600,000","280,200,000","274,700,000","242,300,000","249,700,000","7,000,000","225,900,000","282,700,000","206,600,000","-2,800,000","170,100,000","186,100,000","230,200,000","158,500,000","141,400,000","126,600,000","143,000,000","140,700,000","118,100,000","112,700,000","123,400,000","109,200,000","94,600,000","547,000,000","60,300,000","75,800,000","76,900,000","94,100,000","144,900,000","91,100,000","69,200,000","67,800,000","65,100,000","63,100,000","51,600,000","58,100,000","63,900,000","64,800,000","48,000,000","57,500,000","47,700,000","47,600,000","73,500,000","47,500,000","60,500,000","38,100,000","32,900,000","39,700,000","18,200,000","15,800,000","29,100,000","34,900,000","33,200,000","20,700,000","27,800,000","36,100,000","46,000,000","38,600,000","-4,400,000","13,900,000","31,200,000","25,900,000","12,400,000","25,500,000","-62,100,000","18,900,000","24,500,000","21,100,000","14,500,000","21,700,000","-17,400,000","30,600,000","20,800,000","16,500,000","14,500,000","-55,700,000","12,700,000","24,800,000","4,400,000","-309,000,000","17,000,000"
BasicEPS,,"0.54","0.55","0.79","0.54","0.5","0.52","-0.2","0.497","0.447","0.44","0.387","0.4","0.01","0.36","0.45","0.327","0.057","0.27","0.293","0.363","0.247","0.22","0.2","0.223","0.217","0.183","0.175","0.19","0.17","0.148","0.863","0.095","0.115","0.115","0.14","0.212","0.132","0.1","0.098","0.095","0.092","0.075","0.085","0.093",,"0.07","0.085","0.07",,"0.108","0.071","0.09",,"0.049","0.06","0.027",,"0.043","0.051","0.048",,"0.04","0.051","0.064",,"-0.006","0.019","0.043",,"0.018","0.036","-0.087",,"0.034","0.03","0.021",,"-0.025","0.043","0.029",,"0.021","-0.079","0.018",,"0.007","-0.443","0.024"
DilutedEPS,,"0.53","0.54","0.78","0.54","0.49","0.52","-0.2","0.49","0.44","0.433","0.38","0.393","0.01","0.353","0.44","0.32","0.057","0.263","0.287","0.353","0.243","0.217","0.193","0.22","0.213","0.178","0.17","0.187","0.167","0.145","0.848","0.093","0.113","0.113","0.137","0.207","0.128","0.097","0.095","0.092","0.088","0.072","0.08","0.088",,"0.067","0.08","0.067",,"0.104","0.068","0.086",,"0.047","0.056","0.026",,"0.04","0.048","0.045",,"0.038","0.048","0.061",,"-0.006","0.018","0.042",,"0.017","0.034","-0.087",,"0.033","0.028","0.02",,"-0.025","0.042","0.028",,"0.02","-0.079","0.018",,"0.006","-0.443","0.024"
BasicAverageShares,,"624,100,000","623,600,000","622,300,000","623,200,000","623,500,000","622,100,000","620,300,000","624,600,000","626,400,000","624,600,000","624,300,000","623,700,000","624,300,000","627,000,000","628,500,000","630,600,000","632,400,000","633,900,000","631,500,000","633,600,000","641,100,000","639,600,000","636,600,000","639,300,000","647,400,000","645,600,000","645,600,000","646,800,000","644,400,000","638,400,000","633,600,000","640,200,000","655,200,000","666,000,000","675,600,000","683,400,000","690,000,000","694,200,000","689,400,000","684,000,000","684,600,000","687,600,000","688,800,000","689,400,000",,"681,600,000","680,400,000","679,200,000",,"676,800,000","674,400,000","672,000,000",,"672,000,000","664,800,000","673,200,000",,"685,200,000","690,000,000","694,800,000",,"698,400,000","705,600,000","711,600,000",,"717,600,000","715,200,000","714,000,000",,"716,400,000","714,000,000","715,200,000",,"709,200,000","708,000,000","705,600,000",,"704,400,000","711,600,000","711,600,000",,"708,000,000","705,600,000","704,400,000",,"700,800,000","698,400,000","697,068,000"
DilutedAverageShares,,"632,000,000","631,700,000","629,900,000","631,300,000","632,000,000","631,000,000","620,300,000","635,100,000","637,800,000","636,300,000","636,300,000","636,600,000","636,600,000","639,600,000","642,000,000","645,300,000","646,200,000","648,600,000","647,100,000","649,200,000","653,700,000","654,300,000","651,900,000","653,400,000","661,800,000","660,000,000","660,000,000","661,800,000","658,200,000","650,400,000","644,400,000","651,000,000","666,000,000","677,400,000","688,200,000","699,000,000","706,800,000","714,000,000","710,400,000","708,000,000","708,600,000","714,000,000","720,000,000","723,000,000",,"713,400,000","712,800,000","714,000,000",,"704,400,000","702,000,000","702,000,000",,"708,000,000","722,400,000","702,000,000",,"748,800,000","756,000,000","762,000,000",,"763,200,000","770,400,000","775,200,000",,"717,600,000","748,800,000","778,800,000",,"745,200,000","745,200,000","715,200,000",,"733,200,000","736,800,000","730,800,000",,"704,400,000","738,000,000","741,600,000",,"736,800,000","705,600,000","723,600,000",,"728,400,000","698,400,000","697,068,000"
TotalOperatingIncomeAsReported,"1,690,300,000","374,400,000","390,300,000","542,100,000","383,500,000","351,400,000","357,800,000","-169,700,000","358,100,000","310,800,000","294,300,000","267,500,000","274,200,000","-5,300,000","248,900,000","252,100,000","252,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"3,645,700,000","966,300,000","914,100,000","934,100,000","831,200,000","830,500,000","783,700,000","695,200,000","760,300,000","827,300,000","794,100,000","804,400,000","683,500,000","685,900,000","656,200,000","675,200,000","632,800,000","648,600,000","600,800,000","589,300,000","573,900,000","561,700,000","544,100,000","578,700,000","495,400,000","496,400,000","459,700,000","470,000,000","424,900,000","477,700,000","477,900,000","455,800,000","428,900,000","414,600,000","394,300,000","394,900,000","387,200,000","378,600,000","353,300,000","386,200,000","373,100,000","343,700,000","352,800,000","355,900,000","326,100,000","311,800,000","281,500,000","291,600,000","277,800,000","282,300,000","269,300,000","273,000,000","258,800,000","254,800,000","259,300,000","274,900,000","262,100,000","247,600,000","224,800,000","225,500,000","219,500,000","222,500,000","207,200,000","221,600,000","191,000,000","202,500,000","200,800,000","212,200,000","206,500,000","197,300,000","189,500,000","194,100,000","211,600,000","185,000,000","174,200,000","186,700,000","179,500,000","172,100,000","206,700,000","141,700,000","131,400,000","132,900,000","124,500,000","245,700,000","164,900,000","170,500,000","161,500,000","197,000,000","201,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,503,100,000","335,300,000","340,100,000","489,500,000","338,200,000","309,500,000","325,200,000","-121,900,000","310,600,000","280,200,000","274,700,000","242,300,000","249,700,000","7,000,000","225,900,000","282,700,000","206,600,000","-2,800,000","170,100,000","186,100,000","230,200,000","158,500,000","141,400,000","126,600,000","143,000,000","140,700,000","118,100,000","112,700,000","123,400,000","109,200,000","94,600,000","547,000,000","60,300,000","75,800,000","76,900,000","94,100,000","144,900,000","91,100,000","69,200,000","67,800,000","65,100,000","63,100,000","51,600,000","58,100,000","63,900,000","64,800,000","48,000,000","57,500,000","47,700,000","47,600,000","73,500,000","47,500,000","60,500,000","38,100,000","32,900,000","39,700,000","18,200,000","15,800,000","29,100,000","34,900,000","33,200,000","20,700,000","27,800,000","36,100,000","46,000,000","38,600,000","-4,400,000","13,900,000","31,200,000","25,900,000","12,400,000","25,500,000","-62,100,000","18,900,000","24,500,000","21,100,000","14,500,000","21,700,000","-17,400,000","30,600,000","20,800,000","17,000,000","14,500,000","-55,700,000","14,200,000","24,800,000","4,400,000","-309,000,000","17,000,000"
NormalizedIncome,"1,402,173,100","315,875,232.527","345,146,000","395,942,900","336,027,500","314,106,430.778","319,931,300","168,607,500","317,756,800","313,415,467.512","275,611,000","255,695,000","279,693,200","222,277,000","226,717,200","295,475,000","205,894,400","-52,180,000","177,246,700","227,187,000","240,784,000","162,059,131.737","147,580,300","133,490,800","155,558,000","145,081,077.844","120,138,400","115,158,300","124,007,200","114,130,022.573","99,539,200","77,919,000","70,128,000","87,972,807.882","77,439,000","94,177,300","82,695,000","98,480,441.899","70,311,349.036","72,325,027.809","65,480,257.009","79,564,868.805","53,660,416.667","60,334,615.385","59,217,021.277","74,136,376.605","48,580,060.423","63,301,957.831","45,515,267.176","48,973,076.923","43,538,216.561","50,147,292.994","38,862,352.941","51,230,000","33,730,045.872","39,852,399.232","25,545,000","36,275,510.204","27,150,000","34,825,427.35","32,232,286.996","37,294,936.709","29,845,231.608","35,782,637.363","30,318,181.818","40,640,919.54","9,160,000","38,792,810.458","28,929,577.465","27,570,967.742","20,285,128.205","27,593,841.642","-6,480,000","24,920,000","32,720,000","22,482,413.793","19,880,090.498","20,737,201.365","23,820,000","17,116,438.356","17,987,188.612","14,763,157.895","11,804,020.101","11,186,610.879","12,496,000","24,432,047.478","10,266,666.667","1,987,138.264","18,478,260.87"
InterestIncome,"17,400,000",,,,"300,000","16,300,000","800,000","1,800,000","4,500,000","4,300,000",,"2,400,000","2,000,000",,,,,,,,,,,,,"20,600,000","-4,300,000","-4,200,000","-4,200,000","19,700,000","-4,300,000","-4,400,000","-4,600,000","9,300,000","-1,900,000","1,000,000","1,600,000","1,200,000","1,200,000","1,300,000","1,100,000","900,000","1,000,000","1,000,000","500,000","100,000","300,000","200,000","300,000","300,000","300,000","300,000","700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"18,400,000",,,,,,,,,"27,900,000","-2,800,000",,,"30,200,000","500,000",,"-800,000","19,300,000","100,000","1,400,000","2,400,000","12,300,000","2,100,000","2,400,000","2,400,000","23,200,000","-1,800,000","-2,400,000","-1,800,000","21,400,000","-1,800,000","-1,300,000","-1,100,000","13,300,000","-900,000","1,400,000","1,400,000","1,200,000","900,000","1,200,000","1,100,000","900,000","1,000,000","700,000","500,000","500,000","700,000","700,000","500,000","500,000","900,000","500,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-1,000,000","500,000","-800,000","-1,000,000","300,000","500,000","800,000","1,800,000","4,500,000","4,300,000","2,800,000","2,400,000","2,000,000","1,800,000","-500,000",,"800,000","1,000,000","-100,000","-1,400,000","-2,400,000","-1,500,000","-2,100,000","-2,400,000","-2,400,000","-2,600,000","-2,500,000","-1,800,000","-2,400,000","-1,700,000","-2,500,000","-3,100,000","-3,500,000","-4,000,000","-1,000,000","-400,000","200,000","0","300,000","100,000","0","0","0","300,000","0","-400,000","-400,000","-500,000","-200,000","-200,000","-600,000","-200,000","-100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"1,720,400,000","497,000,000","396,100,000","441,900,000","385,400,000","-22,900,000","357,200,000","229,800,000","368,400,000","295,300,000","299,900,000","282,500,000","309,500,000","10,400,000","250,400,000","268,500,000","262,000,000","275,300,000","220,700,000","252,500,000","309,600,000","179,300,000","195,300,000","180,600,000","201,900,000","171,600,000","155,800,000","146,800,000","165,400,000","818,900,000","129,500,000","119,300,000","93,500,000","192,000,000","101,300,000","122,300,000","109,500,000","123,400,000","94,300,000","91,100,000","86,700,000","69,500,000","58,600,000","73,500,000","85,100,000","70,600,000","66,900,000","67,100,000","66,000,000","62,900,000","95,100,000","63,300,000","85,800,000","28,200,000","44,300,000","52,700,000","34,700,000","45,400,000","36,600,000","47,100,000","44,600,000","43,100,000","40,200,000","45,700,000","66,000,000","47,200,000","40,100,000","46,000,000","42,600,000","39,800,000","35,300,000","40,500,000","23,400,000","39,100,000","31,900,000","31,100,000","33,000,000","31,000,000","-40,900,000","31,100,000","30,900,000","27,000,000","23,300,000","-53,300,000","27,000,000","46,000,000","24,300,000","8,000,000","25,000,000"
EBITDA,"1,855,200,000"
ReconciledCostOfRevenue,"1,248,900,000","309,500,000","311,700,000","334,300,000","293,400,000","296,300,000","281,000,000","238,200,000","265,100,000","286,200,000","292,400,000","304,000,000","231,800,000","234,700,000","224,900,000","246,200,000","233,600,000","235,300,000","213,300,000","211,100,000","215,600,000","213,200,000","201,400,000","202,500,000","180,300,000","175,900,000","146,700,000","158,600,000","136,000,000","160,400,000","168,100,000","151,200,000","145,900,000","145,500,000","129,700,000","125,000,000","122,200,000","125,800,000","111,700,000","129,800,000","127,300,000","119,600,000","125,600,000","127,800,000","116,800,000","113,500,000","95,800,000","100,400,000","98,600,000","101,700,000","98,500,000","101,900,000","97,000,000","98,800,000","104,900,000","113,000,000","102,900,000","99,600,000","90,700,000","94,700,000","93,200,000","97,400,000","87,400,000","95,700,000","93,000,000","89,600,000","90,900,000","97,900,000","96,200,000","91,200,000","87,900,000","92,400,000","98,700,000","93,800,000","86,900,000","89,600,000","89,100,000","85,700,000","69,900,000","74,400,000","69,100,000","59,600,000","55,100,000","85,700,000","85,600,000","97,600,000","86,600,000","101,000,000","106,000,000"
ReconciledDepreciation,"134,800,000","33,000,000","33,600,000","35,800,000","32,400,000","32,600,000","25,600,000","24,500,000","24,500,000","23,900,000","23,100,000","16,000,000","26,300,000","19,900,000","19,200,000","19,200,000","19,100,000","21,200,000","20,700,000","18,900,000","21,100,000","19,100,000","18,200,000","18,000,000","15,900,000","14,500,000","18,500,000","16,800,000","16,000,000","18,300,000","18,000,000","16,100,000","16,200,000","18,800,000","18,500,000","16,100,000","15,300,000","15,100,000","14,400,000","14,000,000","13,800,000","14,800,000","13,900,000","14,800,000","14,500,000","15,400,000","13,400,000","13,700,000","14,000,000","14,200,000","15,400,000","14,900,000","14,200,000","14,300,000","13,800,000","14,000,000","13,500,000","13,700,000","14,000,000","13,700,000","13,400,000","14,600,000","13,800,000","14,400,000","14,000,000","14,400,000","14,000,000","14,200,000","13,600,000","14,600,000","15,300,000","12,900,000","12,900,000","11,600,000","11,900,000","11,300,000","10,800,000","11,000,000","10,100,000","9,600,000","9,700,000","12,600,000","12,900,000","15,200,000","16,300,000","14,600,000","15,400,000","23,000,000","21,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,503,100,000","335,300,000","340,100,000","489,500,000","338,200,000","309,500,000","325,200,000","-121,900,000","310,600,000","280,200,000","274,700,000","242,300,000","249,700,000","7,000,000","225,900,000","282,700,000","206,600,000","-2,800,000","170,100,000","186,100,000","230,200,000","158,500,000","141,400,000","126,600,000","143,000,000","140,700,000","118,100,000","112,700,000","123,400,000","109,200,000","94,600,000","547,000,000","60,300,000","75,800,000","76,900,000","94,100,000","144,900,000","91,100,000","69,200,000","67,800,000","65,100,000","63,100,000","51,600,000","58,100,000","63,900,000","64,800,000","48,000,000","57,500,000","47,700,000","47,600,000","73,500,000","47,500,000","60,500,000","38,100,000","32,900,000","39,700,000","18,200,000","15,800,000","29,100,000","34,900,000","33,200,000","20,700,000","27,800,000","36,100,000","46,000,000","38,600,000","-4,400,000","13,900,000","31,200,000","25,900,000","12,400,000","25,500,000","-62,100,000","18,900,000","24,500,000","21,100,000","14,500,000","21,700,000","-17,400,000","30,600,000","20,800,000","17,000,000","14,500,000","-55,700,000","14,200,000","24,800,000","4,400,000","-309,000,000","17,000,000"
